acc=33.3333, pre=11.1111, rec=33.3333, f1=0.1667, kap=0.0000
acc=33.3333, pre=11.1111, rec=33.3333, f1=0.1667, kap=0.0000
acc=33.3333, pre=11.1111, rec=33.3333, f1=0.1667, kap=0.0000
acc=33.3333, pre=11.1111, rec=33.3333, f1=0.1667, kap=0.0000
acc=37.5000, pre=46.6204, rec=37.5000, f1=0.3104, kap=0.0625
acc=43.3333, pre=50.5772, rec=43.3333, f1=0.3795, kap=0.1500
acc=45.8333, pre=46.0498, rec=45.8333, f1=0.4392, kap=0.1875
acc=45.0000, pre=47.4769, rec=45.0000, f1=0.4332, kap=0.1750
acc=50.0000, pre=49.6169, rec=50.0000, f1=0.4853, kap=0.2500
acc=51.6667, pre=50.9251, rec=51.6667, f1=0.4975, kap=0.2750
acc=44.1667, pre=50.3781, rec=44.1667, f1=0.4321, kap=0.1625
acc=45.0000, pre=47.4903, rec=45.0000, f1=0.4398, kap=0.1750
acc=50.8333, pre=55.2081, rec=50.8333, f1=0.5165, kap=0.2625
acc=44.1667, pre=47.0331, rec=44.1667, f1=0.4416, kap=0.1625
acc=46.6667, pre=45.3794, rec=46.6667, f1=0.4581, kap=0.2000
acc=42.5000, pre=36.5409, rec=42.5000, f1=0.3840, kap=0.1375
acc=45.0000, pre=44.0659, rec=45.0000, f1=0.4376, kap=0.1750
acc=42.5000, pre=39.8413, rec=42.5000, f1=0.4080, kap=0.1375
acc=45.8333, pre=43.2639, rec=45.8333, f1=0.4394, kap=0.1875
acc=52.5000, pre=48.6329, rec=52.5000, f1=0.4912, kap=0.2875
acc=45.8333, pre=43.1883, rec=45.8333, f1=0.4385, kap=0.1875
acc=45.0000, pre=45.1084, rec=45.0000, f1=0.4420, kap=0.1750
acc=46.6667, pre=43.1048, rec=46.6667, f1=0.4427, kap=0.2000
acc=49.1667, pre=42.0886, rec=49.1667, f1=0.4444, kap=0.2375
acc=43.3333, pre=37.4267, rec=43.3333, f1=0.3972, kap=0.1500
acc=43.3333, pre=40.2671, rec=43.3333, f1=0.4133, kap=0.1500
acc=46.6667, pre=44.3335, rec=46.6667, f1=0.4488, kap=0.2000
acc=52.5000, pre=50.6610, rec=52.5000, f1=0.5121, kap=0.2875
acc=58.3333, pre=56.6667, rec=58.3333, f1=0.5709, kap=0.3750
acc=52.5000, pre=52.1805, rec=52.5000, f1=0.5208, kap=0.2875
acc=49.1667, pre=49.1906, rec=49.1667, f1=0.4906, kap=0.2375
acc=43.3333, pre=43.6779, rec=43.3333, f1=0.4349, kap=0.1500
acc=50.0000, pre=47.6758, rec=50.0000, f1=0.4834, kap=0.2500
acc=46.6667, pre=44.9163, rec=46.6667, f1=0.4561, kap=0.2000
acc=55.0000, pre=54.0959, rec=55.0000, f1=0.5413, kap=0.3250
acc=48.3333, pre=46.1874, rec=48.3333, f1=0.4679, kap=0.2250
acc=45.8333, pre=43.2099, rec=45.8333, f1=0.4397, kap=0.1875
acc=49.1667, pre=46.4172, rec=49.1667, f1=0.4703, kap=0.2375
acc=46.6667, pre=43.3357, rec=46.6667, f1=0.4437, kap=0.2000
acc=46.6667, pre=43.3563, rec=46.6667, f1=0.4434, kap=0.2000
acc=44.1667, pre=40.7362, rec=44.1667, f1=0.4176, kap=0.1625
acc=45.0000, pre=42.7633, rec=45.0000, f1=0.4363, kap=0.1750
acc=48.3333, pre=46.2975, rec=48.3333, f1=0.4711, kap=0.2250
acc=42.5000, pre=41.1734, rec=42.5000, f1=0.4170, kap=0.1375
acc=50.0000, pre=48.2048, rec=50.0000, f1=0.4883, kap=0.2500
acc=52.5000, pre=49.2396, rec=52.5000, f1=0.4979, kap=0.2875
acc=55.0000, pre=53.4885, rec=55.0000, f1=0.5338, kap=0.3250
acc=53.3333, pre=51.5476, rec=53.3333, f1=0.5196, kap=0.3000
acc=53.3333, pre=51.5913, rec=53.3333, f1=0.5196, kap=0.3000
acc=52.5000, pre=50.5923, rec=52.5000, f1=0.5082, kap=0.2875
acc=54.1667, pre=52.5465, rec=54.1667, f1=0.5299, kap=0.3125
acc=55.0000, pre=53.8750, rec=55.0000, f1=0.5374, kap=0.3250
