acc=50.0000, pre=50.0000, rec=100.0000, f1=0.6667, kap=0.0000
acc=60.8333, pre=58.2278, rec=76.6667, f1=0.6619, kap=0.2167
acc=59.1667, pre=57.1429, rec=73.3333, f1=0.6423, kap=0.1833
acc=59.1667, pre=57.1429, rec=73.3333, f1=0.6423, kap=0.1833
acc=60.0000, pre=57.6923, rec=75.0000, f1=0.6522, kap=0.2000
acc=60.0000, pre=57.6923, rec=75.0000, f1=0.6522, kap=0.2000
acc=60.0000, pre=57.6923, rec=75.0000, f1=0.6522, kap=0.2000
acc=60.0000, pre=57.6923, rec=75.0000, f1=0.6522, kap=0.2000
acc=60.0000, pre=57.6923, rec=75.0000, f1=0.6522, kap=0.2000
acc=60.0000, pre=57.6923, rec=75.0000, f1=0.6522, kap=0.2000
acc=60.8333, pre=58.2278, rec=76.6667, f1=0.6619, kap=0.2167
acc=60.0000, pre=57.6923, rec=75.0000, f1=0.6522, kap=0.2000
acc=60.0000, pre=57.6923, rec=75.0000, f1=0.6522, kap=0.2000
acc=60.0000, pre=57.6923, rec=75.0000, f1=0.6522, kap=0.2000
acc=60.0000, pre=57.6923, rec=75.0000, f1=0.6522, kap=0.2000
acc=60.8333, pre=58.4416, rec=75.0000, f1=0.6569, kap=0.2167
acc=60.8333, pre=58.4416, rec=75.0000, f1=0.6569, kap=0.2167
acc=60.8333, pre=58.4416, rec=75.0000, f1=0.6569, kap=0.2167
acc=60.0000, pre=57.6923, rec=75.0000, f1=0.6522, kap=0.2000
acc=60.8333, pre=58.4416, rec=75.0000, f1=0.6569, kap=0.2167
acc=59.1667, pre=57.1429, rec=73.3333, f1=0.6423, kap=0.1833
acc=60.0000, pre=57.8947, rec=73.3333, f1=0.6471, kap=0.2000
acc=60.0000, pre=58.1081, rec=71.6667, f1=0.6418, kap=0.2000
acc=60.0000, pre=58.1081, rec=71.6667, f1=0.6418, kap=0.2000
acc=55.8333, pre=55.0725, rec=63.3333, f1=0.5891, kap=0.1167
acc=50.8333, pre=50.8475, rec=50.0000, f1=0.5042, kap=0.0167
acc=60.0000, pre=58.1081, rec=71.6667, f1=0.6418, kap=0.2000
acc=57.5000, pre=56.3380, rec=66.6667, f1=0.6107, kap=0.1500
acc=46.6667, pre=46.5517, rec=45.0000, f1=0.4576, kap=-0.0667
acc=49.1667, pre=49.1803, rec=50.0000, f1=0.4959, kap=-0.0167
acc=50.0000, pre=50.0000, rec=51.6667, f1=0.5082, kap=0.0000
