acc=35.8333, pre=42.6885, rec=32.5000, f1=0.3140, kap=-0.0167
acc=60.0000, pre=64.3237, rec=61.5972, f1=0.5844, kap=0.4127
acc=74.1667, pre=73.4719, rec=72.9861, f1=0.7309, kap=0.6099
acc=69.1667, pre=74.0180, rec=70.6250, f1=0.6991, kap=0.5455
acc=78.3333, pre=79.0418, rec=77.5694, f1=0.7803, kap=0.6689
acc=73.3333, pre=73.7761, rec=73.7500, f1=0.7308, kap=0.6013
acc=75.8333, pre=75.0543, rec=75.0000, f1=0.7500, kap=0.6335
acc=76.6667, pre=78.3069, rec=76.8056, f1=0.7685, kap=0.6491
acc=80.8333, pre=82.0200, rec=80.2778, f1=0.8078, kap=0.7079
acc=77.5000, pre=78.3529, rec=77.2917, f1=0.7731, kap=0.6617
acc=78.3333, pre=77.0283, rec=77.0833, f1=0.7705, kap=0.6712
acc=80.8333, pre=80.8428, rec=80.2083, f1=0.8039, kap=0.7091
acc=79.1667, pre=77.7612, rec=77.9167, f1=0.7783, kap=0.6835
acc=80.8333, pre=80.7877, rec=80.2083, f1=0.8029, kap=0.7101
acc=80.8333, pre=80.7877, rec=80.2083, f1=0.8029, kap=0.7101
acc=80.8333, pre=80.7877, rec=80.2083, f1=0.8029, kap=0.7101
acc=80.8333, pre=80.7877, rec=80.2083, f1=0.8029, kap=0.7101
acc=80.8333, pre=80.7877, rec=80.2083, f1=0.8029, kap=0.7101
acc=80.8333, pre=80.7877, rec=80.2083, f1=0.8029, kap=0.7101
acc=81.6667, pre=82.0286, rec=81.5972, f1=0.8139, kap=0.7241
acc=81.6667, pre=82.0286, rec=81.5972, f1=0.8139, kap=0.7241
acc=82.5000, pre=82.6638, rec=82.2917, f1=0.8213, kap=0.7362
acc=82.5000, pre=83.0030, rec=82.6389, f1=0.8228, kap=0.7371
acc=81.6667, pre=82.4074, rec=81.9444, f1=0.8153, kap=0.7250
acc=81.6667, pre=81.8222, rec=81.5972, f1=0.8129, kap=0.7243
acc=80.8333, pre=80.6719, rec=80.5556, f1=0.8029, kap=0.7115
acc=80.8333, pre=81.2218, rec=80.9028, f1=0.8054, kap=0.7123
acc=80.8333, pre=81.2218, rec=80.9028, f1=0.8054, kap=0.7123
acc=80.8333, pre=81.2218, rec=80.9028, f1=0.8054, kap=0.7123
acc=80.8333, pre=81.2218, rec=80.9028, f1=0.8054, kap=0.7123
acc=80.8333, pre=81.2218, rec=80.9028, f1=0.8054, kap=0.7123
acc=79.1667, pre=80.6154, rec=79.8611, f1=0.7917, kap=0.6893
acc=80.0000, pre=80.0668, rec=79.8611, f1=0.7954, kap=0.6995
acc=78.3333, pre=79.5308, rec=78.8194, f1=0.7829, kap=0.6763
acc=79.1667, pre=80.6154, rec=79.8611, f1=0.7917, kap=0.6893
acc=79.1667, pre=80.6154, rec=79.8611, f1=0.7917, kap=0.6893
acc=79.1667, pre=80.6154, rec=79.8611, f1=0.7917, kap=0.6893
acc=79.1667, pre=80.6154, rec=79.8611, f1=0.7917, kap=0.6893
acc=79.1667, pre=80.6154, rec=79.8611, f1=0.7917, kap=0.6893
acc=78.3333, pre=79.5308, rec=78.8194, f1=0.7829, kap=0.6763
acc=79.1667, pre=80.6154, rec=79.8611, f1=0.7917, kap=0.6893
acc=79.1667, pre=80.6154, rec=79.8611, f1=0.7917, kap=0.6893
acc=79.1667, pre=80.6154, rec=79.8611, f1=0.7917, kap=0.6893
acc=79.1667, pre=80.6154, rec=79.8611, f1=0.7917, kap=0.6893
acc=79.1667, pre=80.6154, rec=79.8611, f1=0.7917, kap=0.6893
acc=79.1667, pre=80.6154, rec=79.8611, f1=0.7917, kap=0.6893
acc=79.1667, pre=80.6154, rec=79.8611, f1=0.7917, kap=0.6893
acc=79.1667, pre=80.6154, rec=79.8611, f1=0.7917, kap=0.6893
acc=79.1667, pre=80.6154, rec=79.8611, f1=0.7917, kap=0.6893
acc=79.1667, pre=80.6154, rec=79.8611, f1=0.7917, kap=0.6893
acc=79.1667, pre=80.6154, rec=79.8611, f1=0.7917, kap=0.6893
acc=79.1667, pre=80.6154, rec=79.8611, f1=0.7917, kap=0.6893
acc=79.1667, pre=80.6154, rec=79.8611, f1=0.7917, kap=0.6893
acc=79.1667, pre=80.6154, rec=79.8611, f1=0.7917, kap=0.6893
acc=79.1667, pre=80.6154, rec=79.8611, f1=0.7917, kap=0.6893
acc=79.1667, pre=80.6154, rec=79.8611, f1=0.7917, kap=0.6893
acc=79.1667, pre=80.6154, rec=79.8611, f1=0.7917, kap=0.6893
acc=79.1667, pre=80.6154, rec=79.8611, f1=0.7917, kap=0.6893
acc=79.1667, pre=80.6154, rec=79.8611, f1=0.7917, kap=0.6893
acc=79.1667, pre=80.6154, rec=79.8611, f1=0.7917, kap=0.6893
acc=79.1667, pre=80.6154, rec=79.8611, f1=0.7917, kap=0.6893
acc=78.3333, pre=80.1018, rec=79.1667, f1=0.7841, kap=0.6774
acc=79.1667, pre=80.6154, rec=79.8611, f1=0.7917, kap=0.6893
acc=79.1667, pre=80.6154, rec=79.8611, f1=0.7917, kap=0.6893
acc=79.1667, pre=80.6154, rec=79.8611, f1=0.7917, kap=0.6893
acc=78.3333, pre=80.1018, rec=79.1667, f1=0.7841, kap=0.6774
acc=79.1667, pre=80.6154, rec=79.8611, f1=0.7917, kap=0.6893
acc=78.3333, pre=80.1018, rec=79.1667, f1=0.7841, kap=0.6774
acc=78.3333, pre=80.1018, rec=79.1667, f1=0.7841, kap=0.6774
acc=78.3333, pre=80.1018, rec=79.1667, f1=0.7841, kap=0.6774
acc=78.3333, pre=80.1018, rec=79.1667, f1=0.7841, kap=0.6774
acc=78.3333, pre=80.1018, rec=79.1667, f1=0.7841, kap=0.6774
acc=78.3333, pre=80.1018, rec=79.1667, f1=0.7841, kap=0.6774
