acc=50.8333, pre=53.5109, rec=50.8333, f1=0.5012, kap=0.2625
acc=64.1667, pre=69.5596, rec=64.1667, f1=0.6430, kap=0.4625
acc=70.8333, pre=76.8982, rec=70.8333, f1=0.7094, kap=0.5625
acc=74.1667, pre=78.7690, rec=74.1667, f1=0.7442, kap=0.6125
acc=78.3333, pre=83.6508, rec=78.3333, f1=0.7881, kap=0.6750
acc=83.3333, pre=88.8889, rec=83.3333, f1=0.8375, kap=0.7500
acc=84.1667, pre=85.6848, rec=84.1667, f1=0.8443, kap=0.7625
acc=81.6667, pre=87.3341, rec=81.6667, f1=0.8198, kap=0.7250
acc=89.1667, pre=90.8503, rec=89.1667, f1=0.8924, kap=0.8375
acc=77.5000, pre=79.7159, rec=77.5000, f1=0.7740, kap=0.6625
acc=82.5000, pre=88.5246, rec=82.5000, f1=0.8290, kap=0.7375
acc=90.0000, pre=90.0842, rec=90.0000, f1=0.8990, kap=0.8500
acc=84.1667, pre=85.5814, rec=84.1667, f1=0.8437, kap=0.7625
acc=80.8333, pre=83.1240, rec=80.8333, f1=0.8102, kap=0.7125
acc=80.0000, pre=82.6087, rec=80.0000, f1=0.8016, kap=0.7000
acc=80.0000, pre=81.7940, rec=80.0000, f1=0.8013, kap=0.7000
acc=81.6667, pre=83.1007, rec=81.6667, f1=0.8175, kap=0.7250
acc=82.5000, pre=84.9116, rec=82.5000, f1=0.8254, kap=0.7375
acc=81.6667, pre=83.5044, rec=81.6667, f1=0.8165, kap=0.7250
acc=83.3333, pre=85.3784, rec=83.3333, f1=0.8340, kap=0.7500
acc=81.6667, pre=84.2172, rec=81.6667, f1=0.8178, kap=0.7250
acc=80.0000, pre=82.1667, rec=80.0000, f1=0.8015, kap=0.7000
acc=81.6667, pre=83.1024, rec=81.6667, f1=0.8172, kap=0.7250
acc=78.3333, pre=80.3590, rec=78.3333, f1=0.7838, kap=0.6750
acc=83.3333, pre=84.2441, rec=83.3333, f1=0.8331, kap=0.7500
acc=83.3333, pre=84.4550, rec=83.3333, f1=0.8353, kap=0.7500
acc=80.8333, pre=82.7863, rec=80.8333, f1=0.8099, kap=0.7125
acc=80.8333, pre=83.4875, rec=80.8333, f1=0.8080, kap=0.7125
acc=84.1667, pre=84.7496, rec=84.1667, f1=0.8415, kap=0.7625
acc=80.0000, pre=82.3902, rec=80.0000, f1=0.8012, kap=0.7000
acc=80.0000, pre=82.5602, rec=80.0000, f1=0.7998, kap=0.7000
acc=82.5000, pre=83.7143, rec=82.5000, f1=0.8252, kap=0.7375
acc=77.5000, pre=80.4565, rec=77.5000, f1=0.7745, kap=0.6625
acc=80.0000, pre=82.0777, rec=80.0000, f1=0.8015, kap=0.7000
acc=80.0000, pre=82.2324, rec=80.0000, f1=0.8017, kap=0.7000
acc=80.8333, pre=82.9772, rec=80.8333, f1=0.8100, kap=0.7125
acc=82.5000, pre=83.7143, rec=82.5000, f1=0.8252, kap=0.7375
acc=81.6667, pre=82.9319, rec=81.6667, f1=0.8173, kap=0.7250
acc=82.5000, pre=84.4246, rec=82.5000, f1=0.8262, kap=0.7375
acc=80.8333, pre=82.5198, rec=80.8333, f1=0.8085, kap=0.7125
acc=82.5000, pre=83.7143, rec=82.5000, f1=0.8252, kap=0.7375
acc=82.5000, pre=84.1830, rec=82.5000, f1=0.8263, kap=0.7375
acc=82.5000, pre=83.7143, rec=82.5000, f1=0.8252, kap=0.7375
acc=80.8333, pre=83.6111, rec=80.8333, f1=0.8086, kap=0.7125
acc=83.3333, pre=84.3632, rec=83.3333, f1=0.8340, kap=0.7500
acc=82.5000, pre=84.1830, rec=82.5000, f1=0.8263, kap=0.7375
acc=82.5000, pre=83.9259, rec=82.5000, f1=0.8260, kap=0.7375
acc=81.6667, pre=83.4423, rec=81.6667, f1=0.8180, kap=0.7250
acc=83.3333, pre=84.2015, rec=83.3333, f1=0.8336, kap=0.7500
acc=80.0000, pre=82.3643, rec=80.0000, f1=0.8019, kap=0.7000
acc=81.6667, pre=83.4386, rec=81.6667, f1=0.8182, kap=0.7250
acc=79.1667, pre=81.9907, rec=79.1667, f1=0.7921, kap=0.6875
acc=79.1667, pre=82.5534, rec=79.1667, f1=0.7903, kap=0.6875
