acc=21.6667, pre=29.0727, rec=24.4048, f1=0.2328, kap=-0.1408
acc=27.5000, pre=16.0606, rec=34.3750, f1=0.1773, kap=0.0114
acc=32.5000, pre=21.5972, rec=40.6250, f1=0.2790, kap=0.0795
acc=29.1667, pre=18.7818, rec=36.4583, f1=0.2450, kap=0.0341
acc=33.3333, pre=22.0517, rec=41.6667, f1=0.2869, kap=0.0909
acc=28.3333, pre=18.2567, rec=35.4167, f1=0.2355, kap=0.0227
acc=26.6667, pre=27.8788, rec=31.9940, f1=0.2447, kap=-0.0209
acc=25.8333, pre=29.7649, rec=29.6131, f1=0.2511, kap=-0.0446
acc=22.5000, pre=22.5417, rec=25.8929, f1=0.2238, kap=-0.1124
acc=23.3333, pre=23.5116, rec=25.5952, f1=0.2316, kap=-0.1192
acc=30.0000, pre=29.1557, rec=30.8036, f1=0.2911, kap=-0.0500
acc=27.5000, pre=26.5722, rec=29.4643, f1=0.2695, kap=-0.0821
acc=28.3333, pre=26.6680, rec=27.3810, f1=0.2686, kap=-0.0997
acc=29.1667, pre=26.6608, rec=28.8690, f1=0.2716, kap=-0.0787
acc=26.6667, pre=27.0427, rec=27.5298, f1=0.2690, kap=-0.1028
acc=29.1667, pre=32.0885, rec=30.6548, f1=0.2988, kap=-0.0366
acc=31.6667, pre=33.2707, rec=32.8869, f1=0.3053, kap=0.0049
acc=25.8333, pre=29.7440, rec=25.1488, f1=0.2687, kap=-0.1266
acc=30.8333, pre=29.0568, rec=30.0595, f1=0.2946, kap=-0.0668
acc=37.5000, pre=33.1736, rec=35.2679, f1=0.3286, kap=0.0285
acc=30.8333, pre=27.8544, rec=30.0595, f1=0.2864, kap=-0.0724
acc=37.5000, pre=33.5402, rec=35.2679, f1=0.3419, kap=0.0053
acc=31.6667, pre=30.5327, rec=30.2083, f1=0.3015, kap=-0.0406
acc=27.5000, pre=26.5168, rec=26.3393, f1=0.2640, kap=-0.1211
acc=28.3333, pre=27.8960, rec=27.8274, f1=0.2784, kap=-0.1082
acc=35.0000, pre=32.6431, rec=33.4821, f1=0.3302, kap=-0.0263
acc=35.8333, pre=33.4851, rec=34.0774, f1=0.3373, kap=-0.0158
acc=40.0000, pre=36.6050, rec=37.9464, f1=0.3722, kap=0.0551
acc=38.3333, pre=33.7448, rec=37.2024, f1=0.3435, kap=0.0537
acc=22.5000, pre=29.9808, rec=20.0893, f1=0.2102, kap=-0.2205
acc=24.1667, pre=30.6548, rec=23.5119, f1=0.2527, kap=-0.1607
acc=38.3333, pre=37.0812, rec=36.3095, f1=0.3662, kap=0.0237
acc=35.8333, pre=31.7226, rec=33.1845, f1=0.3225, kap=0.0052
acc=34.1667, pre=31.7929, rec=32.8869, f1=0.3141, kap=0.0075
acc=35.8333, pre=31.3805, rec=32.2917, f1=0.3179, kap=-0.0132
acc=32.5000, pre=32.3706, rec=30.3571, f1=0.3112, kap=-0.0279
acc=35.0000, pre=33.5917, rec=33.0357, f1=0.3325, kap=-0.0026
acc=32.5000, pre=32.0230, rec=32.1429, f1=0.3049, kap=0.0000
acc=30.8333, pre=27.7938, rec=27.8274, f1=0.2774, kap=-0.0696
acc=29.1667, pre=25.5576, rec=25.2976, f1=0.2505, kap=-0.0982
acc=30.0000, pre=28.5608, rec=28.1250, f1=0.2795, kap=-0.0606
acc=28.3333, pre=26.8803, rec=26.0417, f1=0.2619, kap=-0.0886
acc=28.3333, pre=25.2540, rec=25.1488, f1=0.2501, kap=-0.1026
acc=25.8333, pre=24.2181, rec=22.9167, f1=0.2346, kap=-0.1352
acc=25.0000, pre=24.2823, rec=23.6607, f1=0.2371, kap=-0.1364
acc=30.0000, pre=26.7464, rec=27.2321, f1=0.2658, kap=-0.0769
acc=30.0000, pre=29.1934, rec=29.0179, f1=0.2745, kap=-0.0422
acc=29.1667, pre=28.0972, rec=28.4226, f1=0.2710, kap=-0.0572
