acc=40.0000, pre=13.3333, rec=33.3333, f1=0.1905, kap=0.0000
acc=24.1667, pre=16.4530, rec=26.2500, f1=0.1999, kap=-0.1026
acc=33.3333, pre=29.8855, rec=31.8056, f1=0.3056, kap=-0.0084
acc=30.8333, pre=30.5785, rec=29.6528, f1=0.2993, kap=-0.0392
acc=24.1667, pre=14.8729, rec=25.4167, f1=0.1823, kap=-0.1071
acc=24.1667, pre=14.7971, rec=25.4167, f1=0.1823, kap=-0.1062
acc=25.0000, pre=14.1822, rec=25.8333, f1=0.1758, kap=-0.0993
acc=25.8333, pre=27.3379, rec=25.2083, f1=0.2579, kap=-0.1125
acc=33.3333, pre=31.7161, rec=31.5972, f1=0.3165, kap=-0.0118
acc=35.0000, pre=32.7887, rec=32.9861, f1=0.3285, kap=0.0118
acc=33.3333, pre=31.2122, rec=31.1806, f1=0.3119, kap=-0.0135
acc=39.1667, pre=34.8540, rec=35.9722, f1=0.3492, kap=0.0673
acc=23.3333, pre=23.2564, rec=22.3611, f1=0.2244, kap=-0.1548
acc=31.6667, pre=28.8512, rec=29.0972, f1=0.2894, kap=-0.0406
acc=45.0000, pre=41.1314, rec=41.9444, f1=0.4123, kap=0.1517
acc=24.1667, pre=25.3414, rec=23.3333, f1=0.2327, kap=-0.1366
acc=40.8333, pre=31.6253, rec=36.6667, f1=0.3396, kap=0.0835
acc=25.0000, pre=23.9418, rec=23.8194, f1=0.2337, kap=-0.1326
acc=29.1667, pre=35.0641, rec=28.7500, f1=0.2908, kap=-0.0383
acc=35.0000, pre=31.3583, rec=32.7083, f1=0.3137, kap=0.0009
acc=25.8333, pre=34.3105, rec=27.7083, f1=0.2532, kap=-0.0621
acc=33.3333, pre=39.9526, rec=34.5833, f1=0.3383, kap=0.0354
acc=23.3333, pre=25.3999, rec=25.5556, f1=0.2128, kap=-0.0970
acc=33.3333, pre=39.4485, rec=34.7222, f1=0.3348, kap=0.0338
acc=31.6667, pre=43.7162, rec=33.4722, f1=0.3141, kap=0.0199
acc=29.1667, pre=39.8446, rec=31.1111, f1=0.2887, kap=-0.0127
acc=30.8333, pre=37.5045, rec=32.6389, f1=0.3105, kap=0.0064
acc=27.5000, pre=36.5673, rec=29.7222, f1=0.2652, kap=-0.0349
acc=31.6667, pre=37.4542, rec=33.2639, f1=0.3176, kap=0.0120
acc=29.1667, pre=35.7562, rec=30.2083, f1=0.2938, kap=-0.0241
acc=28.3333, pre=33.8889, rec=29.3750, f1=0.2844, kap=-0.0386
acc=25.8333, pre=31.9918, rec=27.4306, f1=0.2505, kap=-0.0654
acc=28.3333, pre=35.5572, rec=29.3056, f1=0.2841, kap=-0.0345
acc=25.0000, pre=30.2572, rec=26.1111, f1=0.2516, kap=-0.0817
acc=26.6667, pre=35.3067, rec=27.9861, f1=0.2680, kap=-0.0518
acc=26.6667, pre=32.5658, rec=28.2639, f1=0.2577, kap=-0.0543
acc=25.0000, pre=32.5965, rec=26.5972, f1=0.2474, kap=-0.0714
acc=26.6667, pre=33.8565, rec=28.1250, f1=0.2664, kap=-0.0510
acc=25.8333, pre=32.9501, rec=27.0139, f1=0.2613, kap=-0.0671
acc=25.0000, pre=31.3114, rec=26.4583, f1=0.2497, kap=-0.0757
acc=20.8333, pre=25.0281, rec=21.5278, f1=0.2024, kap=-0.1409
acc=25.0000, pre=30.3297, rec=25.7639, f1=0.2558, kap=-0.0843
acc=22.5000, pre=27.3313, rec=23.7500, f1=0.2278, kap=-0.1142
acc=24.1667, pre=30.4014, rec=25.7639, f1=0.2433, kap=-0.0833
acc=22.5000, pre=27.3349, rec=23.0556, f1=0.2316, kap=-0.1223
acc=20.8333, pre=25.7576, rec=21.5972, f1=0.2102, kap=-0.1391
acc=28.3333, pre=35.2431, rec=28.4028, f1=0.2940, kap=-0.0403
acc=23.3333, pre=29.7182, rec=24.3750, f1=0.2369, kap=-0.1005
acc=20.8333, pre=24.9567, rec=22.0139, f1=0.2143, kap=-0.1418
acc=25.8333, pre=31.6526, rec=26.5972, f1=0.2683, kap=-0.0723
acc=23.3333, pre=28.5378, rec=23.8889, f1=0.2422, kap=-0.1102
acc=23.3333, pre=28.1502, rec=24.0278, f1=0.2392, kap=-0.1084
acc=28.3333, pre=35.9116, rec=28.5417, f1=0.2981, kap=-0.0395
acc=23.3333, pre=29.5041, rec=23.8889, f1=0.2407, kap=-0.1067
acc=29.1667, pre=34.5663, rec=29.5139, f1=0.3018, kap=-0.0316
acc=24.1667, pre=30.7210, rec=24.9306, f1=0.2481, kap=-0.0929
acc=24.1667, pre=29.3506, rec=25.4861, f1=0.2473, kap=-0.0929
acc=20.8333, pre=24.9830, rec=21.4583, f1=0.2122, kap=-0.1446
acc=25.8333, pre=32.0347, rec=26.0417, f1=0.2669, kap=-0.0757
acc=21.6667, pre=27.9416, rec=22.5694, f1=0.2240, kap=-0.1253
acc=20.8333, pre=25.4867, rec=22.0139, f1=0.2100, kap=-0.1364
acc=24.1667, pre=31.1758, rec=24.7917, f1=0.2509, kap=-0.0929
