acc=33.3333, pre=11.1111, rec=33.3333, f1=0.1667, kap=0.0000
acc=33.3333, pre=11.1111, rec=33.3333, f1=0.1667, kap=0.0000
acc=33.3333, pre=11.1111, rec=33.3333, f1=0.1667, kap=0.0000
acc=33.3333, pre=11.1111, rec=33.3333, f1=0.1667, kap=0.0000
acc=41.6667, pre=40.5211, rec=41.6667, f1=0.3217, kap=0.1250
acc=44.1667, pre=34.1097, rec=44.1667, f1=0.3532, kap=0.1625
acc=47.5000, pre=33.6499, rec=47.5000, f1=0.3814, kap=0.2125
acc=50.8333, pre=46.3332, rec=50.8333, f1=0.4224, kap=0.2625
acc=58.3333, pre=56.0397, rec=58.3333, f1=0.4941, kap=0.3750
acc=60.0000, pre=62.2575, rec=60.0000, f1=0.5052, kap=0.4000
acc=59.1667, pre=72.9804, rec=59.1667, f1=0.4984, kap=0.3875
acc=54.1667, pre=70.8120, rec=54.1667, f1=0.4575, kap=0.3125
acc=55.8333, pre=72.3904, rec=55.8333, f1=0.4706, kap=0.3375
acc=56.6667, pre=62.3123, rec=56.6667, f1=0.4783, kap=0.3500
acc=62.5000, pre=68.4148, rec=62.5000, f1=0.5395, kap=0.4375
acc=64.1667, pre=76.2438, rec=64.1667, f1=0.5711, kap=0.4625
acc=65.0000, pre=77.1739, rec=65.0000, f1=0.5578, kap=0.4750
acc=65.0000, pre=77.7778, rec=65.0000, f1=0.5591, kap=0.4750
acc=63.3333, pre=76.4659, rec=63.3333, f1=0.5342, kap=0.4500
acc=63.3333, pre=76.2513, rec=63.3333, f1=0.5450, kap=0.4500
acc=63.3333, pre=68.4950, rec=63.3333, f1=0.5464, kap=0.4500
acc=63.3333, pre=68.2091, rec=63.3333, f1=0.5454, kap=0.4500
acc=65.0000, pre=70.7569, rec=65.0000, f1=0.5743, kap=0.4750
acc=62.5000, pre=66.3664, rec=62.5000, f1=0.5666, kap=0.4375
acc=65.0000, pre=68.0839, rec=65.0000, f1=0.5830, kap=0.4750
acc=60.8333, pre=64.4207, rec=60.8333, f1=0.5350, kap=0.4125
acc=65.0000, pre=70.1768, rec=65.0000, f1=0.5928, kap=0.4750
acc=65.8333, pre=69.7677, rec=65.8333, f1=0.6221, kap=0.4875
acc=65.8333, pre=69.6998, rec=65.8333, f1=0.6030, kap=0.4875
acc=64.1667, pre=65.6834, rec=64.1667, f1=0.5840, kap=0.4625
acc=64.1667, pre=65.5400, rec=64.1667, f1=0.5825, kap=0.4625
acc=64.1667, pre=65.9903, rec=64.1667, f1=0.5860, kap=0.4625
acc=70.8333, pre=72.8440, rec=70.8333, f1=0.6920, kap=0.5625
acc=70.0000, pre=70.9118, rec=70.0000, f1=0.6775, kap=0.5500
acc=70.8333, pre=71.9455, rec=70.8333, f1=0.6918, kap=0.5625
acc=68.3333, pre=68.5493, rec=68.3333, f1=0.6586, kap=0.5250
acc=66.6667, pre=67.7407, rec=66.6667, f1=0.6394, kap=0.5000
acc=71.6667, pre=72.6235, rec=71.6667, f1=0.7042, kap=0.5750
acc=65.8333, pre=65.2778, rec=65.8333, f1=0.6538, kap=0.4875
acc=71.6667, pre=72.0696, rec=71.6667, f1=0.7041, kap=0.5750
acc=65.8333, pre=64.8150, rec=65.8333, f1=0.6469, kap=0.4875
acc=69.1667, pre=69.4074, rec=69.1667, f1=0.6783, kap=0.5375
acc=69.1667, pre=69.3871, rec=69.1667, f1=0.6906, kap=0.5375
acc=69.1667, pre=68.7366, rec=69.1667, f1=0.6881, kap=0.5375
acc=68.3333, pre=68.1319, rec=68.3333, f1=0.6821, kap=0.5250
acc=66.6667, pre=66.8219, rec=66.6667, f1=0.6591, kap=0.5000
acc=71.6667, pre=72.5000, rec=71.6667, f1=0.7128, kap=0.5750
acc=74.1667, pre=74.2012, rec=74.1667, f1=0.7311, kap=0.6125
acc=70.0000, pre=69.9029, rec=70.0000, f1=0.6894, kap=0.5500
acc=68.3333, pre=68.5320, rec=68.3333, f1=0.6600, kap=0.5250
acc=64.1667, pre=64.3384, rec=64.1667, f1=0.6299, kap=0.4625
acc=71.6667, pre=71.3333, rec=71.6667, f1=0.7096, kap=0.5750
