acc=46.6667, pre=15.5556, rec=33.3333, f1=0.2121, kap=0.0000
acc=45.0000, pre=15.3846, rec=32.1429, f1=0.2081, kap=-0.0217
acc=26.6667, pre=35.4855, rec=27.0833, f1=0.2626, kap=-0.0891
acc=27.5000, pre=28.5774, rec=34.3750, f1=0.2559, kap=0.0000
acc=34.1667, pre=34.7884, rec=35.1190, f1=0.3394, kap=0.0223
acc=33.3333, pre=35.0951, rec=33.6310, f1=0.3295, kap=0.0172
acc=33.3333, pre=40.3123, rec=36.3095, f1=0.3309, kap=0.0521
acc=38.3333, pre=45.8068, rec=38.9881, f1=0.3831, kap=0.1106
acc=36.6667, pre=42.3526, rec=37.7976, f1=0.3669, kap=0.0843
acc=38.3333, pre=44.1873, rec=38.5417, f1=0.3826, kap=0.1041
acc=40.0000, pre=43.3618, rec=39.7321, f1=0.3956, kap=0.1176
acc=33.3333, pre=37.9638, rec=32.2917, f1=0.3303, kap=0.0244
acc=38.3333, pre=45.2593, rec=38.5417, f1=0.3803, kap=0.1084
acc=35.8333, pre=40.6656, rec=35.8631, f1=0.3565, kap=0.0655
acc=30.8333, pre=32.8774, rec=30.5060, f1=0.3054, kap=-0.0222
acc=39.1667, pre=46.6183, rec=39.1369, f1=0.3922, kap=0.1184
acc=34.1667, pre=34.1441, rec=32.8869, f1=0.3271, kap=0.0150
acc=31.6667, pre=28.6275, rec=32.4405, f1=0.2740, kap=-0.0049
acc=36.6667, pre=31.9634, rec=34.6726, f1=0.3131, kap=0.0476
acc=38.3333, pre=32.0989, rec=34.5238, f1=0.3263, kap=0.0439
acc=39.1667, pre=37.0394, rec=37.3512, f1=0.3581, kap=0.0898
acc=35.0000, pre=37.8693, rec=33.9286, f1=0.3408, kap=0.0441
acc=33.3333, pre=37.8065, rec=32.2917, f1=0.3264, kap=0.0268
acc=35.0000, pre=38.4770, rec=34.8214, f1=0.3253, kap=0.0580
acc=38.3333, pre=40.8948, rec=36.3095, f1=0.3560, kap=0.0954
acc=35.8333, pre=39.6430, rec=34.5238, f1=0.3393, kap=0.0633
acc=34.1667, pre=38.4434, rec=33.7798, f1=0.3215, kap=0.0459
acc=36.6667, pre=40.7633, rec=36.4583, f1=0.3354, kap=0.0843
acc=37.5000, pre=38.5129, rec=37.0536, f1=0.3378, kap=0.0876
acc=40.8333, pre=34.9194, rec=38.0952, f1=0.3432, kap=0.1125
acc=45.0000, pre=33.4194, rec=41.0714, f1=0.3557, kap=0.1538
acc=36.6667, pre=34.7882, rec=35.5655, f1=0.3349, kap=0.0547
acc=28.3333, pre=35.8890, rec=29.6131, f1=0.2790, kap=-0.0214
acc=39.1667, pre=35.1331, rec=35.5655, f1=0.3533, kap=0.0519
acc=35.0000, pre=35.4310, rec=33.4821, f1=0.3259, kap=0.0370
acc=19.1667, pre=21.0854, rec=21.7262, f1=0.1734, kap=-0.1412
acc=29.1667, pre=32.5870, rec=28.8690, f1=0.2931, kap=-0.0417
acc=31.6667, pre=34.4047, rec=31.1012, f1=0.3141, kap=-0.0074
acc=33.3333, pre=38.4258, rec=33.6310, f1=0.3371, kap=0.0291
acc=30.8333, pre=36.3603, rec=32.7381, f1=0.3049, kap=0.0095
acc=27.5000, pre=29.4503, rec=29.0179, f1=0.2642, kap=-0.0482
acc=25.8333, pre=24.5080, rec=26.9345, f1=0.2400, kap=-0.0961
acc=26.6667, pre=25.7220, rec=27.9762, f1=0.2519, kap=-0.0837
acc=35.0000, pre=36.0166, rec=35.7143, f1=0.3449, kap=0.0394
acc=36.6667, pre=37.8351, rec=37.3512, f1=0.3591, kap=0.0663
acc=30.0000, pre=39.6498, rec=33.4821, f1=0.2952, kap=0.0164
acc=26.6667, pre=33.9762, rec=29.7619, f1=0.2630, kap=-0.0329
acc=29.1667, pre=35.6913, rec=31.5476, f1=0.2887, kap=-0.0071
acc=30.8333, pre=33.7913, rec=32.7381, f1=0.3051, kap=0.0000
acc=45.0000, pre=42.5122, rec=42.4107, f1=0.4102, kap=0.1560
acc=34.1667, pre=31.5023, rec=33.7798, f1=0.3142, kap=0.0100
acc=32.5000, pre=34.6757, rec=33.0357, f1=0.3180, kap=0.0122
acc=34.1667, pre=31.9385, rec=31.9940, f1=0.3099, kap=0.0100
acc=40.8333, pre=30.1947, rec=34.9702, f1=0.3222, kap=0.0301
acc=39.1667, pre=31.5301, rec=32.4405, f1=0.3115, kap=0.0000
acc=41.6667, pre=34.2089, rec=36.0119, f1=0.3492, kap=0.0691
acc=41.6667, pre=38.9899, rec=38.2440, f1=0.3807, kap=0.1117
acc=41.6667, pre=40.8709, rec=38.6905, f1=0.3916, kap=0.1206
acc=30.8333, pre=37.3613, rec=30.9524, f1=0.3073, kap=0.0024
acc=30.0000, pre=33.8604, rec=30.3571, f1=0.2812, kap=-0.0096
acc=37.5000, pre=35.8407, rec=35.7143, f1=0.3283, kap=0.0764
acc=40.8333, pre=38.6793, rec=38.5417, f1=0.3626, kap=0.1191
acc=39.1667, pre=36.5764, rec=36.4583, f1=0.3421, kap=0.0943
acc=40.8333, pre=37.4621, rec=38.0952, f1=0.3635, kap=0.1103
acc=41.6667, pre=39.4581, rec=38.6905, f1=0.3814, kap=0.1206
acc=39.1667, pre=37.5692, rec=36.4583, f1=0.3607, kap=0.0852
acc=37.5000, pre=36.8855, rec=34.3750, f1=0.3477, kap=0.0625
acc=39.1667, pre=38.0002, rec=36.0119, f1=0.3651, kap=0.0806
acc=44.1667, pre=44.0755, rec=42.7083, f1=0.4253, kap=0.1625
acc=42.5000, pre=42.7294, rec=40.1786, f1=0.4062, kap=0.1375
acc=40.0000, pre=37.7949, rec=37.0536, f1=0.3633, kap=0.0977
acc=38.3333, pre=37.7365, rec=35.8631, f1=0.3551, kap=0.0796
acc=39.1667, pre=38.6325, rec=36.9048, f1=0.3672, kap=0.0898
acc=37.5000, pre=39.4463, rec=36.1607, f1=0.3620, kap=0.0764
acc=39.1667, pre=39.4006, rec=37.3512, f1=0.3704, kap=0.0943
acc=39.1667, pre=39.0309, rec=37.3512, f1=0.3702, kap=0.0920
acc=38.3333, pre=38.0476, rec=36.3095, f1=0.3566, kap=0.0819
acc=39.1667, pre=38.8201, rec=37.3512, f1=0.3682, kap=0.0920
acc=40.0000, pre=38.8496, rec=37.0536, f1=0.3710, kap=0.0977
acc=40.8333, pre=39.0805, rec=37.6488, f1=0.3740, kap=0.1080
acc=43.3333, pre=40.8988, rec=40.3274, f1=0.3947, kap=0.1436
acc=43.3333, pre=41.6377, rec=40.7738, f1=0.3960, kap=0.1479
acc=42.5000, pre=37.9937, rec=38.8393, f1=0.3740, kap=0.1244
acc=42.5000, pre=40.8195, rec=39.7321, f1=0.3897, kap=0.1353
acc=42.5000, pre=40.5556, rec=39.2857, f1=0.3884, kap=0.1332
acc=43.3333, pre=40.8892, rec=40.3274, f1=0.3967, kap=0.1436
acc=43.3333, pre=41.7465, rec=40.3274, f1=0.3956, kap=0.1479
acc=43.3333, pre=41.9413, rec=40.7738, f1=0.4024, kap=0.1479
acc=44.1667, pre=42.1526, rec=41.3690, f1=0.4018, kap=0.1583
acc=44.1667, pre=41.2996, rec=40.9226, f1=0.4015, kap=0.1540
acc=44.1667, pre=41.3193, rec=40.9226, f1=0.4009, kap=0.1540
acc=43.3333, pre=40.8705, rec=40.3274, f1=0.3953, kap=0.1436
acc=42.5000, pre=41.2868, rec=39.7321, f1=0.3898, kap=0.1375
acc=42.5000, pre=40.5799, rec=39.2857, f1=0.3879, kap=0.1332
acc=43.3333, pre=41.8447, rec=40.3274, f1=0.3952, kap=0.1479
acc=44.1667, pre=42.1264, rec=40.9226, f1=0.4017, kap=0.1583
acc=42.5000, pre=39.9758, rec=38.3929, f1=0.3849, kap=0.1288
acc=43.3333, pre=41.4019, rec=39.8810, f1=0.3981, kap=0.1436
acc=45.8333, pre=43.3350, rec=42.5595, f1=0.4235, kap=0.1772
acc=45.8333, pre=43.4161, rec=42.5595, f1=0.4222, kap=0.1772
