acc=35.8333, pre=37.8311, rec=35.8333, f1=0.2267, kap=0.0375
acc=62.5000, pre=65.3297, rec=62.5000, f1=0.6067, kap=0.4375
acc=65.0000, pre=66.8298, rec=65.0000, f1=0.6443, kap=0.4750
acc=64.1667, pre=64.4444, rec=64.1667, f1=0.6144, kap=0.4625
acc=62.5000, pre=60.2279, rec=62.5000, f1=0.5973, kap=0.4375
acc=65.0000, pre=64.4592, rec=65.0000, f1=0.6242, kap=0.4750
acc=64.1667, pre=63.9815, rec=64.1667, f1=0.6090, kap=0.4625
acc=62.5000, pre=62.5607, rec=62.5000, f1=0.6047, kap=0.4375
acc=66.6667, pre=66.6667, rec=66.6667, f1=0.6391, kap=0.5000
acc=70.8333, pre=69.5064, rec=70.8333, f1=0.6866, kap=0.5625
acc=65.0000, pre=64.7960, rec=65.0000, f1=0.6239, kap=0.4750
acc=66.6667, pre=67.0182, rec=66.6667, f1=0.6453, kap=0.5000
acc=73.3333, pre=72.4247, rec=73.3333, f1=0.7196, kap=0.6000
acc=68.3333, pre=69.1015, rec=68.3333, f1=0.6638, kap=0.5250
acc=70.8333, pre=70.7093, rec=70.8333, f1=0.6894, kap=0.5625
acc=70.8333, pre=72.1357, rec=70.8333, f1=0.6900, kap=0.5625
acc=67.5000, pre=68.8351, rec=67.5000, f1=0.6526, kap=0.5125
acc=67.5000, pre=68.7500, rec=67.5000, f1=0.6534, kap=0.5125
acc=66.6667, pre=70.8247, rec=66.6667, f1=0.6485, kap=0.5000
acc=65.8333, pre=69.6342, rec=65.8333, f1=0.6387, kap=0.4875
acc=68.3333, pre=69.7222, rec=68.3333, f1=0.6583, kap=0.5250
acc=74.1667, pre=74.5581, rec=74.1667, f1=0.7315, kap=0.6125
acc=70.8333, pre=71.0902, rec=70.8333, f1=0.6931, kap=0.5625
acc=70.8333, pre=70.9472, rec=70.8333, f1=0.6871, kap=0.5625
acc=72.5000, pre=77.3016, rec=72.5000, f1=0.7231, kap=0.5875
acc=68.3333, pre=67.9354, rec=68.3333, f1=0.6613, kap=0.5250
acc=72.5000, pre=75.9498, rec=72.5000, f1=0.7213, kap=0.5875
acc=70.8333, pre=73.5868, rec=70.8333, f1=0.6983, kap=0.5625
acc=74.1667, pre=77.3369, rec=74.1667, f1=0.7344, kap=0.6125
acc=73.3333, pre=75.7257, rec=73.3333, f1=0.7265, kap=0.6000
acc=72.5000, pre=73.4642, rec=72.5000, f1=0.7128, kap=0.5875
acc=70.0000, pre=75.5208, rec=70.0000, f1=0.6944, kap=0.5500
acc=70.8333, pre=75.0526, rec=70.8333, f1=0.6965, kap=0.5625
acc=74.1667, pre=76.6667, rec=74.1667, f1=0.7383, kap=0.6125
acc=68.3333, pre=73.0145, rec=68.3333, f1=0.6764, kap=0.5250
acc=67.5000, pre=68.7566, rec=67.5000, f1=0.6623, kap=0.5125
acc=75.0000, pre=76.0798, rec=75.0000, f1=0.7452, kap=0.6250
acc=75.8333, pre=76.1251, rec=75.8333, f1=0.7530, kap=0.6375
acc=70.0000, pre=73.2341, rec=70.0000, f1=0.6955, kap=0.5500
acc=72.5000, pre=77.3307, rec=72.5000, f1=0.7235, kap=0.5875
acc=69.1667, pre=75.3554, rec=69.1667, f1=0.6857, kap=0.5375
acc=74.1667, pre=76.0241, rec=74.1667, f1=0.7371, kap=0.6125
acc=74.1667, pre=75.7440, rec=74.1667, f1=0.7361, kap=0.6125
acc=70.0000, pre=75.7056, rec=70.0000, f1=0.6972, kap=0.5500
acc=72.5000, pre=73.2726, rec=72.5000, f1=0.7156, kap=0.5875
acc=74.1667, pre=74.5530, rec=74.1667, f1=0.7346, kap=0.6125
acc=74.1667, pre=76.6667, rec=74.1667, f1=0.7383, kap=0.6125
acc=72.5000, pre=76.3206, rec=72.5000, f1=0.7215, kap=0.5875
acc=72.5000, pre=77.3307, rec=72.5000, f1=0.7235, kap=0.5875
acc=69.1667, pre=75.0427, rec=69.1667, f1=0.6882, kap=0.5375
acc=71.6667, pre=76.9958, rec=71.6667, f1=0.7148, kap=0.5750
acc=72.5000, pre=77.3307, rec=72.5000, f1=0.7235, kap=0.5875
acc=76.6667, pre=77.3002, rec=76.6667, f1=0.7618, kap=0.6500
acc=71.6667, pre=76.7725, rec=71.6667, f1=0.7146, kap=0.5750
acc=70.0000, pre=70.5303, rec=70.0000, f1=0.6914, kap=0.5500
acc=67.5000, pre=73.0310, rec=67.5000, f1=0.6687, kap=0.5125
acc=71.6667, pre=76.7598, rec=71.6667, f1=0.7156, kap=0.5750
acc=69.1667, pre=70.5370, rec=69.1667, f1=0.6810, kap=0.5375
acc=70.0000, pre=72.8968, rec=70.0000, f1=0.6934, kap=0.5500
acc=68.3333, pre=73.8622, rec=68.3333, f1=0.6778, kap=0.5250
acc=70.0000, pre=74.7377, rec=70.0000, f1=0.6957, kap=0.5500
acc=70.8333, pre=74.5459, rec=70.8333, f1=0.7033, kap=0.5625
acc=72.5000, pre=75.8625, rec=72.5000, f1=0.7209, kap=0.5875
acc=71.6667, pre=76.0486, rec=71.6667, f1=0.7134, kap=0.5750
acc=70.0000, pre=74.7377, rec=70.0000, f1=0.6957, kap=0.5500
acc=70.0000, pre=74.3564, rec=70.0000, f1=0.6953, kap=0.5500
acc=70.0000, pre=74.3564, rec=70.0000, f1=0.6953, kap=0.5500
acc=69.1667, pre=73.6422, rec=69.1667, f1=0.6863, kap=0.5375
acc=70.0000, pre=73.5042, rec=70.0000, f1=0.6940, kap=0.5500
acc=70.0000, pre=73.5042, rec=70.0000, f1=0.6940, kap=0.5500
acc=71.6667, pre=74.6435, rec=71.6667, f1=0.7117, kap=0.5750
acc=70.0000, pre=73.5042, rec=70.0000, f1=0.6940, kap=0.5500
acc=71.6667, pre=73.7141, rec=71.6667, f1=0.7101, kap=0.5750
acc=70.0000, pre=73.8750, rec=70.0000, f1=0.6943, kap=0.5500
acc=70.8333, pre=74.5459, rec=70.8333, f1=0.7033, kap=0.5625
acc=70.8333, pre=73.4531, rec=70.8333, f1=0.7019, kap=0.5625
acc=71.6667, pre=73.9464, rec=71.6667, f1=0.7106, kap=0.5750
acc=70.8333, pre=73.9834, rec=70.8333, f1=0.7020, kap=0.5625
acc=70.8333, pre=73.5768, rec=70.8333, f1=0.7017, kap=0.5625
acc=70.0000, pre=72.7480, rec=70.0000, f1=0.6929, kap=0.5500
acc=70.8333, pre=73.2290, rec=70.8333, f1=0.7015, kap=0.5625
acc=68.3333, pre=72.4949, rec=68.3333, f1=0.6759, kap=0.5250
acc=71.6667, pre=73.9464, rec=71.6667, f1=0.7106, kap=0.5750
acc=70.8333, pre=73.7897, rec=70.8333, f1=0.7021, kap=0.5625
acc=70.0000, pre=73.8750, rec=70.0000, f1=0.6943, kap=0.5500
acc=68.3333, pre=73.8622, rec=68.3333, f1=0.6778, kap=0.5250
acc=70.0000, pre=74.3034, rec=70.0000, f1=0.6947, kap=0.5500
acc=70.0000, pre=73.5253, rec=70.0000, f1=0.6935, kap=0.5500
acc=70.0000, pre=73.5253, rec=70.0000, f1=0.6935, kap=0.5500
acc=71.6667, pre=74.8313, rec=71.6667, f1=0.7114, kap=0.5750
acc=70.0000, pre=73.5253, rec=70.0000, f1=0.6935, kap=0.5500
acc=70.8333, pre=74.1828, rec=70.8333, f1=0.7025, kap=0.5625
acc=68.3333, pre=72.7831, rec=68.3333, f1=0.6765, kap=0.5250
acc=68.3333, pre=72.9704, rec=68.3333, f1=0.6763, kap=0.5250
acc=71.6667, pre=74.8313, rec=71.6667, f1=0.7114, kap=0.5750
acc=72.5000, pre=75.4733, rec=72.5000, f1=0.7202, kap=0.5875
acc=70.8333, pre=74.1828, rec=70.8333, f1=0.7025, kap=0.5625
acc=72.5000, pre=75.4733, rec=72.5000, f1=0.7202, kap=0.5875
acc=71.6667, pre=74.8313, rec=71.6667, f1=0.7114, kap=0.5750
acc=71.6667, pre=74.0741, rec=71.6667, f1=0.7105, kap=0.5750
