acc=50.0000, pre=0.0000, rec=0.0000, f1=0.0000, kap=0.0000
acc=50.0000, pre=0.0000, rec=0.0000, f1=0.0000, kap=0.0000
acc=50.0000, pre=0.0000, rec=0.0000, f1=0.0000, kap=0.0000
acc=60.0000, pre=100.0000, rec=20.0000, f1=0.3333, kap=0.2000
acc=65.0000, pre=87.5000, rec=35.0000, f1=0.5000, kap=0.3000
acc=71.6667, pre=93.3333, rec=46.6667, f1=0.6222, kap=0.4333
acc=85.8333, pre=95.7447, rec=75.0000, f1=0.8411, kap=0.7167
acc=89.1667, pre=96.0784, rec=81.6667, f1=0.8829, kap=0.7833
acc=94.1667, pre=96.4912, rec=91.6667, f1=0.9402, kap=0.8833
acc=95.8333, pre=98.2456, rec=93.3333, f1=0.9573, kap=0.9167
acc=95.8333, pre=98.2456, rec=93.3333, f1=0.9573, kap=0.9167
acc=95.0000, pre=96.5517, rec=93.3333, f1=0.9492, kap=0.9000
acc=96.6667, pre=96.6667, rec=96.6667, f1=0.9667, kap=0.9333
acc=96.6667, pre=96.6667, rec=96.6667, f1=0.9667, kap=0.9333
acc=96.6667, pre=93.7500, rec=100.0000, f1=0.9677, kap=0.9333
acc=95.8333, pre=95.0820, rec=96.6667, f1=0.9587, kap=0.9167
acc=96.6667, pre=96.6667, rec=96.6667, f1=0.9667, kap=0.9333
acc=95.8333, pre=96.6102, rec=95.0000, f1=0.9580, kap=0.9167
acc=95.0000, pre=93.5484, rec=96.6667, f1=0.9508, kap=0.9000
acc=95.0000, pre=93.5484, rec=96.6667, f1=0.9508, kap=0.9000
acc=96.6667, pre=93.7500, rec=100.0000, f1=0.9677, kap=0.9333
acc=95.8333, pre=92.3077, rec=100.0000, f1=0.9600, kap=0.9167
acc=95.0000, pre=90.9091, rec=100.0000, f1=0.9524, kap=0.9000
acc=95.0000, pre=90.9091, rec=100.0000, f1=0.9524, kap=0.9000
acc=93.3333, pre=88.2353, rec=100.0000, f1=0.9375, kap=0.8667
acc=95.8333, pre=92.3077, rec=100.0000, f1=0.9600, kap=0.9167
acc=93.3333, pre=88.2353, rec=100.0000, f1=0.9375, kap=0.8667
acc=95.0000, pre=90.9091, rec=100.0000, f1=0.9524, kap=0.9000
acc=94.1667, pre=89.5522, rec=100.0000, f1=0.9449, kap=0.8833
acc=95.0000, pre=90.9091, rec=100.0000, f1=0.9524, kap=0.9000
acc=90.8333, pre=84.5070, rec=100.0000, f1=0.9160, kap=0.8167
acc=91.6667, pre=85.7143, rec=100.0000, f1=0.9231, kap=0.8333
acc=96.6667, pre=93.7500, rec=100.0000, f1=0.9677, kap=0.9333
acc=94.1667, pre=89.5522, rec=100.0000, f1=0.9449, kap=0.8833
acc=97.5000, pre=95.2381, rec=100.0000, f1=0.9756, kap=0.9500
acc=98.3333, pre=96.7742, rec=100.0000, f1=0.9836, kap=0.9667
acc=96.6667, pre=93.7500, rec=100.0000, f1=0.9677, kap=0.9333
acc=97.5000, pre=95.2381, rec=100.0000, f1=0.9756, kap=0.9500
acc=96.6667, pre=96.6667, rec=96.6667, f1=0.9667, kap=0.9333
acc=99.1667, pre=98.3607, rec=100.0000, f1=0.9917, kap=0.9833
acc=96.6667, pre=93.7500, rec=100.0000, f1=0.9677, kap=0.9333
acc=98.3333, pre=96.7742, rec=100.0000, f1=0.9836, kap=0.9667
acc=96.6667, pre=93.7500, rec=100.0000, f1=0.9677, kap=0.9333
acc=96.6667, pre=93.7500, rec=100.0000, f1=0.9677, kap=0.9333
acc=95.0000, pre=90.9091, rec=100.0000, f1=0.9524, kap=0.9000
acc=97.5000, pre=95.2381, rec=100.0000, f1=0.9756, kap=0.9500
acc=96.6667, pre=93.7500, rec=100.0000, f1=0.9677, kap=0.9333
acc=97.5000, pre=95.2381, rec=100.0000, f1=0.9756, kap=0.9500
acc=97.5000, pre=96.7213, rec=98.3333, f1=0.9752, kap=0.9500
acc=95.8333, pre=93.6508, rec=98.3333, f1=0.9593, kap=0.9167
acc=97.5000, pre=96.7213, rec=98.3333, f1=0.9752, kap=0.9500
acc=95.8333, pre=92.3077, rec=100.0000, f1=0.9600, kap=0.9167
acc=96.6667, pre=96.6667, rec=96.6667, f1=0.9667, kap=0.9333
acc=92.5000, pre=93.2203, rec=91.6667, f1=0.9244, kap=0.8500
acc=98.3333, pre=96.7742, rec=100.0000, f1=0.9836, kap=0.9667
acc=94.1667, pre=93.4426, rec=95.0000, f1=0.9421, kap=0.8833
acc=97.5000, pre=96.7213, rec=98.3333, f1=0.9752, kap=0.9500
acc=94.1667, pre=89.5522, rec=100.0000, f1=0.9449, kap=0.8833
acc=95.0000, pre=95.0000, rec=95.0000, f1=0.9500, kap=0.9000
acc=93.3333, pre=93.3333, rec=93.3333, f1=0.9333, kap=0.8667
acc=94.1667, pre=96.4912, rec=91.6667, f1=0.9402, kap=0.8833
acc=94.1667, pre=96.4912, rec=91.6667, f1=0.9402, kap=0.8833
acc=94.1667, pre=94.9153, rec=93.3333, f1=0.9412, kap=0.8833
acc=94.1667, pre=96.4912, rec=91.6667, f1=0.9402, kap=0.8833
acc=95.8333, pre=100.0000, rec=91.6667, f1=0.9565, kap=0.9167
acc=95.0000, pre=98.2143, rec=91.6667, f1=0.9483, kap=0.9000
acc=95.8333, pre=100.0000, rec=91.6667, f1=0.9565, kap=0.9167
acc=95.8333, pre=100.0000, rec=91.6667, f1=0.9565, kap=0.9167
acc=95.8333, pre=100.0000, rec=91.6667, f1=0.9565, kap=0.9167
acc=95.8333, pre=100.0000, rec=91.6667, f1=0.9565, kap=0.9167
acc=95.0000, pre=98.2143, rec=91.6667, f1=0.9483, kap=0.9000
