acc=30.0000, pre=49.2222, rec=30.0000, f1=0.3163, kap=-0.0500
acc=48.3333, pre=51.1937, rec=48.3333, f1=0.4912, kap=0.2250
acc=55.0000, pre=54.8611, rec=55.0000, f1=0.5450, kap=0.3250
acc=59.1667, pre=59.8166, rec=59.1667, f1=0.5885, kap=0.3875
acc=59.1667, pre=58.3502, rec=59.1667, f1=0.5852, kap=0.3875
acc=60.0000, pre=61.1111, rec=60.0000, f1=0.5941, kap=0.4000
acc=57.5000, pre=56.8473, rec=57.5000, f1=0.5604, kap=0.3625
acc=60.0000, pre=59.6038, rec=60.0000, f1=0.5969, kap=0.4000
acc=55.0000, pre=54.1728, rec=55.0000, f1=0.5426, kap=0.3250
acc=60.8333, pre=60.3851, rec=60.8333, f1=0.5958, kap=0.4125
acc=61.6667, pre=62.0091, rec=61.6667, f1=0.6034, kap=0.4250
acc=60.0000, pre=60.7610, rec=60.0000, f1=0.5913, kap=0.4000
acc=62.5000, pre=61.2931, rec=62.5000, f1=0.6079, kap=0.4375
acc=61.6667, pre=61.2202, rec=61.6667, f1=0.5978, kap=0.4250
acc=61.6667, pre=61.8193, rec=61.6667, f1=0.6065, kap=0.4250
acc=63.3333, pre=63.4058, rec=63.3333, f1=0.6225, kap=0.4500
acc=60.8333, pre=61.2027, rec=60.8333, f1=0.6003, kap=0.4125
acc=60.0000, pre=60.2451, rec=60.0000, f1=0.5887, kap=0.4000
acc=61.6667, pre=61.4583, rec=61.6667, f1=0.6042, kap=0.4250
acc=59.1667, pre=60.1587, rec=59.1667, f1=0.5852, kap=0.3875
acc=60.8333, pre=61.4344, rec=60.8333, f1=0.5966, kap=0.4125
acc=61.6667, pre=62.1645, rec=61.6667, f1=0.6075, kap=0.4250
acc=58.3333, pre=58.8186, rec=58.3333, f1=0.5812, kap=0.3750
acc=60.0000, pre=60.2658, rec=60.0000, f1=0.5878, kap=0.4000
acc=61.6667, pre=61.7965, rec=61.6667, f1=0.6080, kap=0.4250
acc=58.3333, pre=59.4198, rec=58.3333, f1=0.5775, kap=0.3750
acc=61.6667, pre=62.9920, rec=61.6667, f1=0.6075, kap=0.4250
acc=62.5000, pre=63.7807, rec=62.5000, f1=0.6195, kap=0.4375
acc=60.8333, pre=62.2221, rec=60.8333, f1=0.5950, kap=0.4125
acc=62.5000, pre=62.9317, rec=62.5000, f1=0.6150, kap=0.4375
acc=60.8333, pre=62.7419, rec=60.8333, f1=0.6018, kap=0.4125
acc=65.0000, pre=66.4732, rec=65.0000, f1=0.6478, kap=0.4750
acc=62.5000, pre=63.3447, rec=62.5000, f1=0.6144, kap=0.4375
acc=60.8333, pre=61.7172, rec=60.8333, f1=0.6011, kap=0.4125
acc=62.5000, pre=63.2304, rec=62.5000, f1=0.6186, kap=0.4375
acc=62.5000, pre=64.6745, rec=62.5000, f1=0.6164, kap=0.4375
acc=61.6667, pre=61.4760, rec=61.6667, f1=0.6025, kap=0.4250
acc=63.3333, pre=63.3942, rec=63.3333, f1=0.6241, kap=0.4500
acc=61.6667, pre=63.0075, rec=61.6667, f1=0.6096, kap=0.4250
acc=61.6667, pre=62.4173, rec=61.6667, f1=0.6046, kap=0.4250
acc=60.0000, pre=61.8433, rec=60.0000, f1=0.5914, kap=0.4000
