acc=30.8333, pre=29.3598, rec=34.0278, f1=0.3061, kap=-0.0222
acc=25.8333, pre=22.9899, rec=28.8889, f1=0.2425, kap=-0.0810
acc=43.3333, pre=43.7339, rec=45.0694, f1=0.4349, kap=0.1577
acc=38.3333, pre=41.4052, rec=38.5417, f1=0.3800, kap=0.0894
acc=40.8333, pre=42.2494, rec=42.5000, f1=0.4036, kap=0.1270
acc=44.1667, pre=48.4934, rec=45.0694, f1=0.4398, kap=0.1789
acc=44.1667, pre=46.1883, rec=45.2778, f1=0.4398, kap=0.1749
acc=48.3333, pre=49.9319, rec=49.2361, f1=0.4821, kap=0.2339
acc=47.5000, pre=49.7270, rec=48.2639, f1=0.4693, kap=0.2216
acc=48.3333, pre=49.7529, rec=48.4028, f1=0.4816, kap=0.2320
acc=49.1667, pre=50.9813, rec=49.3750, f1=0.4892, kap=0.2457
acc=45.0000, pre=50.4602, rec=45.2083, f1=0.4482, kap=0.1899
acc=54.1667, pre=55.2230, rec=53.8889, f1=0.5380, kap=0.3131
acc=52.5000, pre=57.5918, rec=53.5417, f1=0.5265, kap=0.3015
acc=50.0000, pre=51.8910, rec=49.5139, f1=0.4942, kap=0.2556
acc=48.3333, pre=49.7860, rec=48.3333, f1=0.4813, kap=0.2320
acc=50.0000, pre=51.3072, rec=49.5833, f1=0.4959, kap=0.2550
acc=49.1667, pre=50.3765, rec=48.7500, f1=0.4879, kap=0.2425
acc=46.6667, pre=48.4165, rec=46.2500, f1=0.4616, kap=0.2073
acc=50.8333, pre=54.0938, rec=51.4583, f1=0.5081, kap=0.2740
acc=52.5000, pre=53.9672, rec=52.3611, f1=0.5222, kap=0.2928
acc=50.8333, pre=52.3023, rec=50.0694, f1=0.5019, kap=0.2656
acc=50.8333, pre=53.0129, rec=50.9722, f1=0.5073, kap=0.2710
acc=54.1667, pre=55.0624, rec=53.7500, f1=0.5371, kap=0.3154
acc=50.8333, pre=54.3434, rec=50.7639, f1=0.5077, kap=0.2728
acc=59.1667, pre=62.6170, rec=59.8611, f1=0.5916, kap=0.3966
acc=52.5000, pre=54.5826, rec=52.0833, f1=0.5226, kap=0.2940
acc=50.0000, pre=50.8165, rec=49.0972, f1=0.4934, kap=0.2525
acc=50.0000, pre=51.0582, rec=49.3056, f1=0.4951, kap=0.2537
acc=51.6667, pre=52.4932, rec=51.3889, f1=0.5128, kap=0.2786
acc=51.6667, pre=52.4932, rec=51.3889, f1=0.5128, kap=0.2786
acc=50.0000, pre=51.3433, rec=49.7917, f1=0.4969, kap=0.2550
acc=42.5000, pre=46.3684, rec=41.7361, f1=0.4197, kap=0.1495
acc=50.0000, pre=50.6188, rec=49.3056, f1=0.4946, kap=0.2525
acc=49.1667, pre=50.2473, rec=48.7500, f1=0.4876, kap=0.2419
acc=50.0000, pre=50.1972, rec=49.0972, f1=0.4923, kap=0.2506
acc=45.0000, pre=45.0529, rec=43.1944, f1=0.4353, kap=0.1743
acc=50.8333, pre=52.2912, rec=50.4167, f1=0.5037, kap=0.2674
acc=46.6667, pre=46.5839, rec=44.7222, f1=0.4501, kap=0.1987
acc=42.5000, pre=43.0009, rec=40.9722, f1=0.4135, kap=0.1389
acc=46.6667, pre=47.8247, rec=45.6250, f1=0.4593, kap=0.2033
acc=45.8333, pre=48.1836, rec=44.9306, f1=0.4532, kap=0.1935
acc=50.0000, pre=50.8171, rec=49.6528, f1=0.4961, kap=0.2537
acc=47.5000, pre=48.3309, rec=46.6667, f1=0.4682, kap=0.2151
acc=51.6667, pre=53.1109, rec=51.6667, f1=0.5143, kap=0.2810
acc=52.5000, pre=53.9405, rec=51.9444, f1=0.5193, kap=0.2916
acc=48.3333, pre=49.7383, rec=48.4722, f1=0.4818, kap=0.2320
