acc=26.6667, pre=20.7022, rec=30.4167, f1=0.2278, kap=-0.0264
acc=58.3333, pre=61.7234, rec=55.4861, f1=0.5507, kap=0.3557
acc=51.6667, pre=58.2684, rec=53.6111, f1=0.5147, kap=0.2961
acc=42.5000, pre=41.4776, rec=41.9444, f1=0.4148, kap=0.1303
acc=43.3333, pre=44.0456, rec=43.8889, f1=0.4323, kap=0.1563
acc=49.1667, pre=49.3503, rec=49.7222, f1=0.4941, kap=0.2330
acc=50.8333, pre=50.6323, rec=50.9028, f1=0.5073, kap=0.2557
acc=48.3333, pre=47.8848, rec=49.1667, f1=0.4800, kap=0.2256
acc=47.5000, pre=48.2570, rec=49.3750, f1=0.4748, kap=0.2229
acc=47.5000, pre=48.3153, rec=48.8194, f1=0.4705, kap=0.2216
acc=47.5000, pre=48.1044, rec=48.6806, f1=0.4684, kap=0.2203
acc=50.8333, pre=50.8318, rec=51.4583, f1=0.5072, kap=0.2631
acc=50.0000, pre=50.3835, rec=50.8333, f1=0.4968, kap=0.2550
acc=48.3333, pre=48.3402, rec=49.3750, f1=0.4771, kap=0.2314
acc=49.1667, pre=49.0554, rec=50.0694, f1=0.4839, kap=0.2425
acc=47.5000, pre=48.5096, rec=48.4722, f1=0.4710, kap=0.2222
acc=46.6667, pre=47.5172, rec=47.7083, f1=0.4553, kap=0.2092
acc=45.8333, pre=47.1561, rec=47.1528, f1=0.4513, kap=0.2008
acc=48.3333, pre=50.4630, rec=49.5139, f1=0.4789, kap=0.2377
acc=48.3333, pre=49.3679, rec=49.6528, f1=0.4816, kap=0.2346
acc=45.8333, pre=48.6190, rec=47.1528, f1=0.4520, kap=0.2041
acc=50.8333, pre=53.8258, rec=52.1528, f1=0.5086, kap=0.2764
acc=50.8333, pre=54.0340, rec=51.7361, f1=0.5049, kap=0.2746
acc=48.3333, pre=49.4749, rec=49.5139, f1=0.4783, kap=0.2346
acc=46.6667, pre=49.1184, rec=47.8472, f1=0.4588, kap=0.2125
acc=48.3333, pre=50.3462, rec=49.3750, f1=0.4763, kap=0.2358
acc=49.1667, pre=52.1882, rec=50.0000, f1=0.4891, kap=0.2488
acc=47.5000, pre=49.9603, rec=48.3333, f1=0.4688, kap=0.2229
acc=45.8333, pre=49.6261, rec=47.4306, f1=0.4566, kap=0.2060
acc=50.8333, pre=53.6995, rec=52.1528, f1=0.5087, kap=0.2758
acc=47.5000, pre=50.5555, rec=48.8194, f1=0.4717, kap=0.2260
acc=48.3333, pre=49.6669, rec=48.8889, f1=0.4723, kap=0.2308
acc=48.3333, pre=50.8609, rec=49.5139, f1=0.4791, kap=0.2383
acc=49.1667, pre=50.9972, rec=49.8611, f1=0.4859, kap=0.2469
acc=53.3333, pre=57.0130, rec=54.7917, f1=0.5360, kap=0.3143
acc=48.3333, pre=50.6116, rec=50.2083, f1=0.4785, kap=0.2390
acc=50.8333, pre=54.5576, rec=52.4306, f1=0.5052, kap=0.2781
acc=51.6667, pre=55.2207, rec=52.9167, f1=0.5149, kap=0.2892
acc=49.1667, pre=52.5079, rec=49.8611, f1=0.4872, kap=0.2488
acc=50.8333, pre=53.6606, rec=51.7361, f1=0.5044, kap=0.2734
acc=50.0000, pre=55.2083, rec=52.0833, f1=0.4979, kap=0.2695
acc=46.6667, pre=50.3365, rec=47.7778, f1=0.4647, kap=0.2150
acc=48.3333, pre=52.8039, rec=49.5833, f1=0.4852, kap=0.2433
acc=49.1667, pre=51.6162, rec=50.4861, f1=0.4901, kap=0.2512
acc=50.0000, pre=52.5685, rec=51.3194, f1=0.4995, kap=0.2623
acc=50.0000, pre=54.5059, rec=51.5972, f1=0.5022, kap=0.2683
acc=45.0000, pre=46.8144, rec=46.3194, f1=0.4405, kap=0.1879
acc=52.5000, pre=56.5331, rec=53.8194, f1=0.5268, kap=0.3026
acc=50.8333, pre=55.0461, rec=52.2917, f1=0.5103, kap=0.2793
