acc=28.3333, pre=42.3729, rec=35.4167, f1=0.1814, kap=0.0227
acc=21.6667, pre=16.4530, rec=19.4940, f1=0.1747, kap=-0.2113
acc=17.5000, pre=15.7690, rec=17.4107, f1=0.1604, kap=-0.2406
acc=35.0000, pre=24.2333, rec=29.4643, f1=0.2659, kap=-0.0484
acc=45.0000, pre=38.6851, rec=38.8393, f1=0.3728, kap=0.0959
acc=50.8333, pre=49.1874, rec=44.3452, f1=0.4383, kap=0.1828
acc=45.0000, pre=38.8998, rec=38.3929, f1=0.3668, kap=0.1008
acc=47.5000, pre=37.4313, rec=39.2857, f1=0.3675, kap=0.1250
acc=50.0000, pre=41.2249, rec=42.4107, f1=0.3974, kap=0.1713
acc=46.6667, pre=39.6994, rec=39.5833, f1=0.3775, kap=0.1160
acc=49.1667, pre=41.6667, rec=41.8155, f1=0.3923, kap=0.1528
acc=46.6667, pre=38.1481, rec=40.4762, f1=0.3733, kap=0.1233
acc=50.0000, pre=46.2203, rec=43.7500, f1=0.4083, kap=0.1758
acc=48.3333, pre=42.1922, rec=42.1131, f1=0.3943, kap=0.1530
acc=50.0000, pre=42.4444, rec=43.3036, f1=0.4058, kap=0.1781
acc=46.6667, pre=38.5043, rec=39.5833, f1=0.3727, kap=0.1160
acc=45.8333, pre=43.4704, rec=41.6667, f1=0.4021, kap=0.1310
acc=50.8333, pre=43.6192, rec=43.8988, f1=0.4131, kap=0.1828
acc=53.3333, pre=50.6708, rec=47.0238, f1=0.4531, kap=0.2308
acc=50.8333, pre=41.9056, rec=43.4524, f1=0.4005, kap=0.1783
acc=50.8333, pre=46.2857, rec=44.7917, f1=0.4265, kap=0.1918
acc=54.1667, pre=51.4006, rec=48.0655, f1=0.4788, kap=0.2424
acc=55.0000, pre=53.9596, rec=49.5536, f1=0.4836, kap=0.2603
acc=54.1667, pre=50.7056, rec=48.5119, f1=0.4727, kap=0.2507
acc=55.0000, pre=54.8031, rec=50.0000, f1=0.5010, kap=0.2643
acc=55.0000, pre=52.8373, rec=49.5536, f1=0.4952, kap=0.2643
acc=51.6667, pre=48.2185, rec=45.8333, f1=0.4416, kap=0.2098
acc=58.3333, pre=62.0066, rec=53.2738, f1=0.5357, kap=0.3132
acc=58.3333, pre=56.9787, rec=53.7202, f1=0.5406, kap=0.3243
acc=57.5000, pre=56.2519, rec=51.7857, f1=0.5143, kap=0.3014
acc=55.0000, pre=52.9848, rec=48.6607, f1=0.4798, kap=0.2562
acc=54.1667, pre=53.5772, rec=48.9583, f1=0.4811, kap=0.2547
acc=54.1667, pre=50.4004, rec=48.5119, f1=0.4595, kap=0.2486
acc=56.6667, pre=56.0185, rec=51.6369, f1=0.5065, kap=0.2935
acc=58.3333, pre=57.4746, rec=52.8274, f1=0.5277, kap=0.3169
acc=53.3333, pre=47.4170, rec=46.5774, f1=0.4355, kap=0.2265
acc=55.0000, pre=52.6316, rec=49.1071, f1=0.4733, kap=0.2582
acc=55.0000, pre=52.4918, rec=49.5536, f1=0.4823, kap=0.2643
acc=58.3333, pre=59.0767, rec=53.7202, f1=0.5393, kap=0.3225
acc=59.1667, pre=59.7643, rec=54.3155, f1=0.5454, kap=0.3342
acc=56.6667, pre=56.7350, rec=51.1905, f1=0.5091, kap=0.2877
acc=57.5000, pre=57.3654, rec=53.1250, f1=0.5300, kap=0.3089
acc=52.5000, pre=50.1462, rec=46.8750, f1=0.4505, kap=0.2255
acc=54.1667, pre=50.6593, rec=48.9583, f1=0.4694, kap=0.2547
acc=55.8333, pre=54.0320, rec=51.0417, f1=0.5096, kap=0.2818
acc=55.0000, pre=53.1293, rec=49.1071, f1=0.4839, kap=0.2603
acc=56.6667, pre=54.1063, rec=51.6369, f1=0.5134, kap=0.2992
acc=57.5000, pre=57.2708, rec=52.2321, f1=0.5176, kap=0.3052
acc=55.0000, pre=52.2603, rec=49.5536, f1=0.4870, kap=0.2663
acc=58.3333, pre=60.3587, rec=53.7202, f1=0.5374, kap=0.3188
acc=55.8333, pre=54.3514, rec=50.5952, f1=0.5033, kap=0.2760
acc=55.0000, pre=54.6296, rec=50.0000, f1=0.4915, kap=0.2663
acc=58.3333, pre=59.7557, rec=53.7202, f1=0.5443, kap=0.3188
acc=57.5000, pre=56.1072, rec=52.2321, f1=0.5240, kap=0.3071
acc=55.8333, pre=58.2834, rec=50.5952, f1=0.4976, kap=0.2779
acc=55.8333, pre=54.7884, rec=51.0417, f1=0.5048, kap=0.2838
acc=56.6667, pre=54.6426, rec=50.7440, f1=0.4929, kap=0.2896
acc=55.8333, pre=56.5507, rec=51.4881, f1=0.5134, kap=0.2857
acc=55.8333, pre=53.5737, rec=49.7024, f1=0.4890, kap=0.2740
acc=53.3333, pre=47.2213, rec=47.4702, f1=0.4496, kap=0.2412
acc=54.1667, pre=49.3920, rec=48.5119, f1=0.4657, kap=0.2547
acc=56.6667, pre=54.8032, rec=51.6369, f1=0.5059, kap=0.2954
acc=56.6667, pre=54.8032, rec=51.6369, f1=0.5059, kap=0.2954
acc=56.6667, pre=55.6217, rec=51.6369, f1=0.5116, kap=0.2935
acc=57.5000, pre=57.2708, rec=52.2321, f1=0.5176, kap=0.3052
acc=57.5000, pre=57.2708, rec=52.2321, f1=0.5176, kap=0.3052
acc=55.0000, pre=52.3148, rec=49.5536, f1=0.4815, kap=0.2663
acc=55.0000, pre=52.3148, rec=49.5536, f1=0.4815, kap=0.2663
acc=56.6667, pre=54.6411, rec=51.6369, f1=0.5051, kap=0.2973
acc=58.3333, pre=57.6190, rec=53.7202, f1=0.5343, kap=0.3243
acc=56.6667, pre=56.0690, rec=51.6369, f1=0.5157, kap=0.2935
acc=57.5000, pre=56.3783, rec=52.6786, f1=0.5208, kap=0.3089
acc=56.6667, pre=54.8032, rec=51.6369, f1=0.5059, kap=0.2954
acc=56.6667, pre=54.8032, rec=51.6369, f1=0.5059, kap=0.2954
acc=56.6667, pre=54.8032, rec=51.6369, f1=0.5059, kap=0.2954
acc=56.6667, pre=54.8032, rec=51.6369, f1=0.5059, kap=0.2954
acc=56.6667, pre=54.8032, rec=51.6369, f1=0.5059, kap=0.2954
acc=57.5000, pre=56.3783, rec=52.6786, f1=0.5208, kap=0.3089
acc=57.5000, pre=56.3783, rec=52.6786, f1=0.5208, kap=0.3089
acc=57.5000, pre=56.3783, rec=52.6786, f1=0.5208, kap=0.3089
acc=57.5000, pre=56.3783, rec=52.6786, f1=0.5208, kap=0.3089
acc=55.8333, pre=54.1649, rec=51.0417, f1=0.4998, kap=0.2838
acc=55.8333, pre=54.0466, rec=50.5952, f1=0.4968, kap=0.2799
acc=55.8333, pre=54.1649, rec=51.0417, f1=0.4998, kap=0.2838
acc=55.8333, pre=54.0466, rec=50.5952, f1=0.4968, kap=0.2799
acc=55.8333, pre=52.9196, rec=50.1488, f1=0.4929, kap=0.2779
acc=56.6667, pre=55.6217, rec=51.6369, f1=0.5116, kap=0.2935
acc=57.5000, pre=57.2708, rec=52.2321, f1=0.5176, kap=0.3052
acc=56.6667, pre=55.6217, rec=51.6369, f1=0.5116, kap=0.2935
acc=56.6667, pre=55.5537, rec=52.0833, f1=0.5139, kap=0.2992
acc=57.5000, pre=56.9565, rec=53.1250, f1=0.5281, kap=0.3127
acc=55.8333, pre=54.1649, rec=51.0417, f1=0.4998, kap=0.2838
acc=56.6667, pre=54.8032, rec=51.6369, f1=0.5059, kap=0.2954
acc=56.6667, pre=54.8032, rec=51.6369, f1=0.5059, kap=0.2954
acc=57.5000, pre=56.3783, rec=52.6786, f1=0.5208, kap=0.3089
acc=57.5000, pre=57.2708, rec=52.2321, f1=0.5176, kap=0.3052
acc=56.6667, pre=55.7262, rec=51.1905, f1=0.5026, kap=0.2916
acc=56.6667, pre=55.6217, rec=51.6369, f1=0.5116, kap=0.2935
acc=55.8333, pre=54.0466, rec=50.5952, f1=0.4968, kap=0.2799
acc=55.8333, pre=54.7884, rec=51.0417, f1=0.5048, kap=0.2838
