acc=32.5000, pre=20.7672, rec=32.5000, f1=0.2436, kap=-0.0125
acc=29.1667, pre=19.0492, rec=29.1667, f1=0.2221, kap=-0.0625
acc=43.3333, pre=62.4022, rec=43.3333, f1=0.3404, kap=0.1500
acc=39.1667, pre=41.6208, rec=39.1667, f1=0.2900, kap=0.0875
acc=50.8333, pre=59.4347, rec=50.8333, f1=0.4401, kap=0.2625
acc=37.5000, pre=36.9319, rec=37.5000, f1=0.3452, kap=0.0625
acc=49.1667, pre=49.3810, rec=49.1667, f1=0.4919, kap=0.2375
acc=49.1667, pre=48.8727, rec=49.1667, f1=0.4690, kap=0.2375
acc=52.5000, pre=55.7713, rec=52.5000, f1=0.5326, kap=0.2875
acc=60.0000, pre=60.2696, rec=60.0000, f1=0.6011, kap=0.4000
acc=51.6667, pre=52.7940, rec=51.6667, f1=0.5141, kap=0.2750
acc=53.3333, pre=53.2245, rec=53.3333, f1=0.5307, kap=0.3000
acc=54.1667, pre=53.9494, rec=54.1667, f1=0.5373, kap=0.3125
acc=59.1667, pre=59.8413, rec=59.1667, f1=0.5933, kap=0.3875
acc=64.1667, pre=66.3938, rec=64.1667, f1=0.6415, kap=0.4625
acc=60.8333, pre=61.1035, rec=60.8333, f1=0.6078, kap=0.4125
acc=57.5000, pre=56.6815, rec=57.5000, f1=0.5652, kap=0.3625
acc=55.8333, pre=58.0867, rec=55.8333, f1=0.5590, kap=0.3375
acc=60.0000, pre=59.9124, rec=60.0000, f1=0.5953, kap=0.4000
acc=57.5000, pre=57.5329, rec=57.5000, f1=0.5716, kap=0.3625
acc=56.6667, pre=56.3921, rec=56.6667, f1=0.5627, kap=0.3500
acc=57.5000, pre=57.2941, rec=57.5000, f1=0.5709, kap=0.3625
acc=57.5000, pre=57.2254, rec=57.5000, f1=0.5710, kap=0.3625
acc=57.5000, pre=57.2254, rec=57.5000, f1=0.5710, kap=0.3625
acc=57.5000, pre=57.2254, rec=57.5000, f1=0.5710, kap=0.3625
acc=57.5000, pre=57.2254, rec=57.5000, f1=0.5710, kap=0.3625
acc=57.5000, pre=57.2254, rec=57.5000, f1=0.5710, kap=0.3625
acc=57.5000, pre=57.2254, rec=57.5000, f1=0.5710, kap=0.3625
acc=57.5000, pre=57.2254, rec=57.5000, f1=0.5710, kap=0.3625
acc=57.5000, pre=57.2254, rec=57.5000, f1=0.5710, kap=0.3625
acc=57.5000, pre=57.3611, rec=57.5000, f1=0.5709, kap=0.3625
acc=57.5000, pre=57.2254, rec=57.5000, f1=0.5710, kap=0.3625
acc=57.5000, pre=57.2254, rec=57.5000, f1=0.5710, kap=0.3625
acc=57.5000, pre=57.3611, rec=57.5000, f1=0.5709, kap=0.3625
acc=57.5000, pre=57.3611, rec=57.5000, f1=0.5709, kap=0.3625
acc=57.5000, pre=57.3611, rec=57.5000, f1=0.5709, kap=0.3625
acc=57.5000, pre=57.3611, rec=57.5000, f1=0.5709, kap=0.3625
acc=57.5000, pre=57.3611, rec=57.5000, f1=0.5709, kap=0.3625
acc=57.5000, pre=57.3611, rec=57.5000, f1=0.5709, kap=0.3625
acc=57.5000, pre=57.3611, rec=57.5000, f1=0.5709, kap=0.3625
acc=57.5000, pre=57.3611, rec=57.5000, f1=0.5709, kap=0.3625
acc=57.5000, pre=57.3611, rec=57.5000, f1=0.5709, kap=0.3625
acc=57.5000, pre=57.3611, rec=57.5000, f1=0.5709, kap=0.3625
acc=57.5000, pre=57.3611, rec=57.5000, f1=0.5709, kap=0.3625
acc=57.5000, pre=57.3611, rec=57.5000, f1=0.5709, kap=0.3625
acc=57.5000, pre=57.3611, rec=57.5000, f1=0.5709, kap=0.3625
acc=57.5000, pre=57.3611, rec=57.5000, f1=0.5709, kap=0.3625
acc=57.5000, pre=57.3611, rec=57.5000, f1=0.5709, kap=0.3625
acc=57.5000, pre=57.3611, rec=57.5000, f1=0.5709, kap=0.3625
acc=57.5000, pre=57.3611, rec=57.5000, f1=0.5709, kap=0.3625
acc=57.5000, pre=57.3611, rec=57.5000, f1=0.5709, kap=0.3625
acc=57.5000, pre=57.3611, rec=57.5000, f1=0.5709, kap=0.3625
acc=57.5000, pre=57.3611, rec=57.5000, f1=0.5709, kap=0.3625
acc=57.5000, pre=57.3611, rec=57.5000, f1=0.5709, kap=0.3625
acc=57.5000, pre=57.3611, rec=57.5000, f1=0.5709, kap=0.3625
acc=57.5000, pre=57.3611, rec=57.5000, f1=0.5709, kap=0.3625
acc=57.5000, pre=57.3611, rec=57.5000, f1=0.5709, kap=0.3625
acc=57.5000, pre=57.3611, rec=57.5000, f1=0.5709, kap=0.3625
acc=57.5000, pre=57.3611, rec=57.5000, f1=0.5709, kap=0.3625
acc=57.5000, pre=57.3611, rec=57.5000, f1=0.5709, kap=0.3625
acc=57.5000, pre=57.3611, rec=57.5000, f1=0.5709, kap=0.3625
acc=57.5000, pre=57.3611, rec=57.5000, f1=0.5709, kap=0.3625
acc=57.5000, pre=57.3611, rec=57.5000, f1=0.5709, kap=0.3625
acc=57.5000, pre=57.3611, rec=57.5000, f1=0.5709, kap=0.3625
acc=57.5000, pre=57.3611, rec=57.5000, f1=0.5709, kap=0.3625
acc=57.5000, pre=57.3611, rec=57.5000, f1=0.5709, kap=0.3625
acc=57.5000, pre=57.3611, rec=57.5000, f1=0.5709, kap=0.3625
acc=57.5000, pre=57.3611, rec=57.5000, f1=0.5709, kap=0.3625
acc=57.5000, pre=57.3611, rec=57.5000, f1=0.5709, kap=0.3625
acc=57.5000, pre=57.3611, rec=57.5000, f1=0.5709, kap=0.3625
acc=57.5000, pre=57.3611, rec=57.5000, f1=0.5709, kap=0.3625
acc=57.5000, pre=57.3611, rec=57.5000, f1=0.5709, kap=0.3625
acc=57.5000, pre=57.3611, rec=57.5000, f1=0.5709, kap=0.3625
acc=57.5000, pre=57.3611, rec=57.5000, f1=0.5709, kap=0.3625
acc=57.5000, pre=57.3611, rec=57.5000, f1=0.5709, kap=0.3625
acc=57.5000, pre=57.3611, rec=57.5000, f1=0.5709, kap=0.3625
acc=57.5000, pre=57.3611, rec=57.5000, f1=0.5709, kap=0.3625
acc=57.5000, pre=57.3611, rec=57.5000, f1=0.5709, kap=0.3625
acc=57.5000, pre=57.3611, rec=57.5000, f1=0.5709, kap=0.3625
acc=57.5000, pre=57.3611, rec=57.5000, f1=0.5709, kap=0.3625
acc=57.5000, pre=57.3611, rec=57.5000, f1=0.5709, kap=0.3625
acc=57.5000, pre=57.3611, rec=57.5000, f1=0.5709, kap=0.3625
acc=57.5000, pre=57.3611, rec=57.5000, f1=0.5709, kap=0.3625
acc=57.5000, pre=57.3611, rec=57.5000, f1=0.5709, kap=0.3625
acc=57.5000, pre=57.3611, rec=57.5000, f1=0.5709, kap=0.3625
acc=57.5000, pre=57.3611, rec=57.5000, f1=0.5709, kap=0.3625
acc=57.5000, pre=57.3611, rec=57.5000, f1=0.5709, kap=0.3625
acc=57.5000, pre=57.3611, rec=57.5000, f1=0.5709, kap=0.3625
acc=57.5000, pre=57.3611, rec=57.5000, f1=0.5709, kap=0.3625
acc=57.5000, pre=57.3611, rec=57.5000, f1=0.5709, kap=0.3625
acc=57.5000, pre=57.3611, rec=57.5000, f1=0.5709, kap=0.3625
acc=57.5000, pre=57.3611, rec=57.5000, f1=0.5709, kap=0.3625
acc=57.5000, pre=57.3611, rec=57.5000, f1=0.5709, kap=0.3625
acc=57.5000, pre=57.3611, rec=57.5000, f1=0.5709, kap=0.3625
acc=57.5000, pre=57.3611, rec=57.5000, f1=0.5709, kap=0.3625
acc=57.5000, pre=57.3611, rec=57.5000, f1=0.5709, kap=0.3625
acc=57.5000, pre=57.3611, rec=57.5000, f1=0.5709, kap=0.3625
acc=57.5000, pre=57.3611, rec=57.5000, f1=0.5709, kap=0.3625
acc=57.5000, pre=57.3611, rec=57.5000, f1=0.5709, kap=0.3625
acc=57.5000, pre=57.3611, rec=57.5000, f1=0.5709, kap=0.3625
