acc=24.1667, pre=14.6825, rec=25.4167, f1=0.1825, kap=-0.1044
acc=15.0000, pre=6.2500, rec=18.7500, f1=0.0938, kap=-0.1806
acc=22.5000, pre=14.0970, rec=23.9583, f1=0.1771, kap=-0.1187
acc=21.6667, pre=13.8454, rec=23.1250, f1=0.1731, kap=-0.1289
acc=25.0000, pre=20.7490, rec=23.7500, f1=0.2018, kap=-0.1326
acc=40.0000, pre=47.1541, rec=40.3472, f1=0.4059, kap=0.0847
acc=35.0000, pre=35.3978, rec=36.4583, f1=0.3432, kap=0.0362
acc=41.6667, pre=42.7124, rec=42.7778, f1=0.4175, kap=0.1322
acc=42.5000, pre=43.9880, rec=44.5139, f1=0.4234, kap=0.1544
acc=43.3333, pre=44.0651, rec=43.5417, f1=0.4313, kap=0.1556
acc=46.6667, pre=45.7937, rec=46.3194, f1=0.4506, kap=0.1940
acc=32.5000, pre=29.8131, rec=31.2500, f1=0.2987, kap=-0.0219
acc=44.1667, pre=44.5800, rec=44.6528, f1=0.4386, kap=0.1680
acc=32.5000, pre=29.2033, rec=30.1389, f1=0.2947, kap=-0.0393
acc=43.3333, pre=44.9252, rec=43.9583, f1=0.4312, kap=0.1612
acc=45.0000, pre=44.5256, rec=45.0694, f1=0.4404, kap=0.1722
acc=36.6667, pre=34.3656, rec=34.5139, f1=0.3436, kap=0.0306
acc=37.5000, pre=36.4469, rec=36.8056, f1=0.3647, kap=0.0570
acc=45.0000, pre=43.0303, rec=43.2639, f1=0.4309, kap=0.1603
acc=40.8333, pre=38.5808, rec=38.8194, f1=0.3861, kap=0.0936
acc=46.6667, pre=43.7695, rec=44.3750, f1=0.4366, kap=0.1802
acc=35.0000, pre=34.6164, rec=33.4028, f1=0.3381, kap=0.0201
acc=44.1667, pre=40.3429, rec=40.9722, f1=0.3996, kap=0.1469
acc=43.3333, pre=42.7028, rec=41.5972, f1=0.4189, kap=0.1421
acc=50.0000, pre=45.2967, rec=46.7361, f1=0.4453, kap=0.2281
acc=45.8333, pre=43.4387, rec=43.8889, f1=0.4305, kap=0.1744
acc=43.3333, pre=37.2054, rec=40.2778, f1=0.3719, kap=0.1282
acc=42.5000, pre=39.7707, rec=40.6944, f1=0.3941, kap=0.1288
acc=42.5000, pre=35.1923, rec=38.2639, f1=0.3574, kap=0.1070
acc=36.6667, pre=34.3937, rec=34.2361, f1=0.3405, kap=0.0323
acc=44.1667, pre=37.2110, rec=39.9306, f1=0.3786, kap=0.1344
acc=36.6667, pre=28.5859, rec=32.0833, f1=0.3021, kap=0.0231
acc=36.6667, pre=26.8254, rec=31.9444, f1=0.2912, kap=0.0155
acc=42.5000, pre=30.3872, rec=36.9444, f1=0.3304, kap=0.1016
acc=40.8333, pre=33.5147, rec=36.4583, f1=0.3466, kap=0.0858
acc=38.3333, pre=32.3073, rec=34.2361, f1=0.3303, kap=0.0537
acc=36.6667, pre=34.5584, rec=34.2361, f1=0.3418, kap=0.0428
acc=40.8333, pre=35.2624, rec=37.1528, f1=0.3587, kap=0.0890
acc=41.6667, pre=32.0696, rec=36.7361, f1=0.3378, kap=0.0909
acc=33.3333, pre=28.3333, rec=29.7917, f1=0.2897, kap=-0.0204
acc=38.3333, pre=30.0000, rec=33.7500, f1=0.3176, kap=0.0488
acc=35.0000, pre=27.1068, rec=30.6944, f1=0.2879, kap=-0.0034
acc=36.6667, pre=27.9825, rec=32.0833, f1=0.2977, kap=0.0189
acc=40.8333, pre=35.1852, rec=36.9444, f1=0.3598, kap=0.0936
