acc=52.5000, pre=36.2745, rec=50.6944, f1=0.4160, kap=0.2552
acc=21.6667, pre=17.8892, rec=20.9028, f1=0.1820, kap=-0.1859
acc=28.3333, pre=27.0420, rec=30.3472, f1=0.2766, kap=-0.0548
acc=60.8333, pre=61.0289, rec=62.9167, f1=0.6084, kap=0.4174
acc=65.8333, pre=67.9493, rec=64.4444, f1=0.6530, kap=0.4716
acc=55.0000, pre=56.9444, rec=51.7361, f1=0.5098, kap=0.2920
acc=60.0000, pre=61.5946, rec=58.0556, f1=0.5848, kap=0.3788
acc=63.3333, pre=64.7182, rec=61.6667, f1=0.6200, kap=0.4340
acc=59.1667, pre=58.8256, rec=59.0972, f1=0.5892, kap=0.3797
acc=62.5000, pre=62.4590, rec=62.2917, f1=0.6232, kap=0.4304
acc=62.5000, pre=63.2267, rec=61.8056, f1=0.6197, kap=0.4255
acc=63.3333, pre=63.0885, rec=62.6389, f1=0.6281, kap=0.4412
acc=66.6667, pre=67.1857, rec=65.2083, f1=0.6540, kap=0.4867
acc=69.1667, pre=68.6249, rec=68.8889, f1=0.6873, kap=0.5320
acc=68.3333, pre=68.8349, rec=67.7083, f1=0.6808, kap=0.5153
acc=67.5000, pre=67.7619, rec=67.0139, f1=0.6727, kap=0.5034
acc=65.0000, pre=65.4986, rec=63.9583, f1=0.6444, kap=0.4625
acc=66.6667, pre=66.9533, rec=65.8333, f1=0.6621, kap=0.4894
acc=67.5000, pre=67.8905, rec=67.0833, f1=0.6741, kap=0.5034
acc=66.6667, pre=67.1062, rec=66.0417, f1=0.6644, kap=0.4898
acc=65.0000, pre=65.2700, rec=64.6528, f1=0.6490, kap=0.4656
acc=65.8333, pre=65.8221, rec=66.0417, f1=0.6592, kap=0.4815
acc=67.5000, pre=67.5682, rec=67.2222, f1=0.6737, kap=0.5047
acc=67.5000, pre=67.6827, rec=67.4306, f1=0.6755, kap=0.5051
acc=67.5000, pre=67.5414, rec=67.7778, f1=0.6765, kap=0.5067
acc=67.5000, pre=67.6827, rec=67.4306, f1=0.6755, kap=0.5051
acc=67.5000, pre=67.4603, rec=68.1250, f1=0.6772, kap=0.5084
acc=67.5000, pre=67.4381, rec=67.5694, f1=0.6750, kap=0.5063
acc=68.3333, pre=68.2632, rec=68.6111, f1=0.6842, kap=0.5198
acc=68.3333, pre=68.2632, rec=68.6111, f1=0.6842, kap=0.5198
acc=68.3333, pre=68.2632, rec=68.6111, f1=0.6842, kap=0.5198
acc=68.3333, pre=68.2632, rec=68.6111, f1=0.6842, kap=0.5198
acc=67.5000, pre=67.3681, rec=67.9167, f1=0.6760, kap=0.5080
acc=68.3333, pre=68.2632, rec=68.6111, f1=0.6842, kap=0.5198
acc=68.3333, pre=68.2632, rec=68.6111, f1=0.6842, kap=0.5198
acc=68.3333, pre=68.2632, rec=68.6111, f1=0.6842, kap=0.5198
acc=67.5000, pre=67.3681, rec=67.9167, f1=0.6760, kap=0.5080
acc=69.1667, pre=69.1900, rec=69.4444, f1=0.6929, kap=0.5320
acc=68.3333, pre=68.2632, rec=68.6111, f1=0.6842, kap=0.5198
acc=68.3333, pre=68.2093, rec=68.9583, f1=0.6849, kap=0.5214
acc=68.3333, pre=68.4797, rec=68.6111, f1=0.6854, kap=0.5190
acc=68.3333, pre=68.3947, rec=68.7500, f1=0.6852, kap=0.5198
acc=68.3333, pre=68.3947, rec=68.7500, f1=0.6852, kap=0.5198
acc=67.5000, pre=67.4477, rec=68.0556, f1=0.6767, kap=0.5080
acc=68.3333, pre=68.3947, rec=68.7500, f1=0.6852, kap=0.5198
acc=68.3333, pre=68.3947, rec=68.7500, f1=0.6852, kap=0.5198
acc=67.5000, pre=67.4477, rec=68.0556, f1=0.6767, kap=0.5080
acc=69.1667, pre=69.6861, rec=69.4444, f1=0.6951, kap=0.5309
acc=68.3333, pre=68.3947, rec=68.7500, f1=0.6852, kap=0.5198
acc=68.3333, pre=68.3947, rec=68.7500, f1=0.6852, kap=0.5198
acc=67.5000, pre=67.4477, rec=68.0556, f1=0.6767, kap=0.5080
acc=68.3333, pre=68.6509, rec=68.7500, f1=0.6865, kap=0.5190
acc=68.3333, pre=68.3947, rec=68.7500, f1=0.6852, kap=0.5198
acc=67.5000, pre=67.4477, rec=68.0556, f1=0.6767, kap=0.5080
acc=67.5000, pre=67.4477, rec=68.0556, f1=0.6767, kap=0.5080
acc=68.3333, pre=68.6509, rec=68.7500, f1=0.6865, kap=0.5190
acc=67.5000, pre=67.4477, rec=68.0556, f1=0.6767, kap=0.5080
acc=68.3333, pre=68.2855, rec=69.0972, f1=0.6857, kap=0.5214
acc=68.3333, pre=68.3947, rec=68.7500, f1=0.6852, kap=0.5198
acc=68.3333, pre=68.6509, rec=68.7500, f1=0.6865, kap=0.5190
acc=68.3333, pre=68.3947, rec=68.7500, f1=0.6852, kap=0.5198
acc=68.3333, pre=68.3947, rec=68.7500, f1=0.6852, kap=0.5198
acc=68.3333, pre=68.3947, rec=68.7500, f1=0.6852, kap=0.5198
acc=68.3333, pre=68.3947, rec=68.7500, f1=0.6852, kap=0.5198
acc=68.3333, pre=68.3947, rec=68.7500, f1=0.6852, kap=0.5198
acc=68.3333, pre=68.3947, rec=68.7500, f1=0.6852, kap=0.5198
acc=68.3333, pre=68.3947, rec=68.7500, f1=0.6852, kap=0.5198
acc=68.3333, pre=68.3947, rec=68.7500, f1=0.6852, kap=0.5198
acc=68.3333, pre=68.3947, rec=68.7500, f1=0.6852, kap=0.5198
acc=68.3333, pre=68.3947, rec=68.7500, f1=0.6852, kap=0.5198
acc=68.3333, pre=68.3947, rec=68.7500, f1=0.6852, kap=0.5198
acc=68.3333, pre=68.3947, rec=68.7500, f1=0.6852, kap=0.5198
acc=68.3333, pre=68.3947, rec=68.7500, f1=0.6852, kap=0.5198
acc=68.3333, pre=68.3947, rec=68.7500, f1=0.6852, kap=0.5198
acc=68.3333, pre=68.3947, rec=68.7500, f1=0.6852, kap=0.5198
acc=68.3333, pre=68.3947, rec=68.7500, f1=0.6852, kap=0.5198
acc=68.3333, pre=68.3947, rec=68.7500, f1=0.6852, kap=0.5198
acc=68.3333, pre=68.3947, rec=68.7500, f1=0.6852, kap=0.5198
acc=68.3333, pre=68.3947, rec=68.7500, f1=0.6852, kap=0.5198
acc=68.3333, pre=68.3947, rec=68.7500, f1=0.6852, kap=0.5198
acc=68.3333, pre=68.3947, rec=68.7500, f1=0.6852, kap=0.5198
acc=68.3333, pre=68.3947, rec=68.7500, f1=0.6852, kap=0.5198
acc=68.3333, pre=68.3947, rec=68.7500, f1=0.6852, kap=0.5198
acc=68.3333, pre=68.3947, rec=68.7500, f1=0.6852, kap=0.5198
acc=68.3333, pre=68.3947, rec=68.7500, f1=0.6852, kap=0.5198
acc=68.3333, pre=68.3947, rec=68.7500, f1=0.6852, kap=0.5198
acc=68.3333, pre=68.3947, rec=68.7500, f1=0.6852, kap=0.5198
acc=68.3333, pre=68.3947, rec=68.7500, f1=0.6852, kap=0.5198
acc=68.3333, pre=68.3947, rec=68.7500, f1=0.6852, kap=0.5198
acc=68.3333, pre=68.3947, rec=68.7500, f1=0.6852, kap=0.5198
acc=68.3333, pre=68.3947, rec=68.7500, f1=0.6852, kap=0.5198
acc=68.3333, pre=68.3947, rec=68.7500, f1=0.6852, kap=0.5198
acc=68.3333, pre=68.3947, rec=68.7500, f1=0.6852, kap=0.5198
acc=68.3333, pre=68.3947, rec=68.7500, f1=0.6852, kap=0.5198
acc=68.3333, pre=68.3947, rec=68.7500, f1=0.6852, kap=0.5198
acc=68.3333, pre=68.3947, rec=68.7500, f1=0.6852, kap=0.5198
acc=68.3333, pre=68.3947, rec=68.7500, f1=0.6852, kap=0.5198
acc=68.3333, pre=68.3947, rec=68.7500, f1=0.6852, kap=0.5198
acc=68.3333, pre=68.3947, rec=68.7500, f1=0.6852, kap=0.5198
acc=68.3333, pre=68.3947, rec=68.7500, f1=0.6852, kap=0.5198
