acc=33.3333, pre=11.1111, rec=33.3333, f1=0.1667, kap=0.0000
acc=33.3333, pre=11.1111, rec=33.3333, f1=0.1667, kap=0.0000
acc=33.3333, pre=11.1111, rec=33.3333, f1=0.1667, kap=0.0000
acc=33.3333, pre=11.1111, rec=33.3333, f1=0.1667, kap=0.0000
acc=33.3333, pre=11.1111, rec=33.3333, f1=0.1667, kap=0.0000
acc=37.5000, pre=44.9275, rec=37.5000, f1=0.2461, kap=0.0625
acc=43.3333, pre=41.1500, rec=43.3333, f1=0.3308, kap=0.1500
acc=55.0000, pre=75.6844, rec=55.0000, f1=0.5055, kap=0.3250
acc=60.8333, pre=75.8545, rec=60.8333, f1=0.5798, kap=0.4125
acc=60.8333, pre=78.6935, rec=60.8333, f1=0.5807, kap=0.4125
acc=64.1667, pre=78.0042, rec=64.1667, f1=0.6138, kap=0.4625
acc=62.5000, pre=74.0000, rec=62.5000, f1=0.6036, kap=0.4375
acc=66.6667, pre=75.8956, rec=66.6667, f1=0.6475, kap=0.5000
acc=67.5000, pre=79.3494, rec=67.5000, f1=0.6487, kap=0.5125
acc=69.1667, pre=81.8275, rec=69.1667, f1=0.6622, kap=0.5375
acc=68.3333, pre=79.7798, rec=68.3333, f1=0.6503, kap=0.5250
acc=69.1667, pre=77.7448, rec=69.1667, f1=0.6618, kap=0.5375
acc=69.1667, pre=77.2859, rec=69.1667, f1=0.6605, kap=0.5375
acc=66.6667, pre=67.9213, rec=66.6667, f1=0.6361, kap=0.5000
acc=66.6667, pre=67.4914, rec=66.6667, f1=0.6352, kap=0.5000
acc=70.0000, pre=77.3486, rec=70.0000, f1=0.6713, kap=0.5500
acc=70.0000, pre=72.4876, rec=70.0000, f1=0.6693, kap=0.5500
acc=65.8333, pre=63.9537, rec=65.8333, f1=0.6177, kap=0.4875
acc=66.6667, pre=66.0602, rec=66.6667, f1=0.6390, kap=0.5000
acc=70.0000, pre=70.8323, rec=70.0000, f1=0.6727, kap=0.5500
acc=71.6667, pre=73.7621, rec=71.6667, f1=0.6991, kap=0.5750
acc=66.6667, pre=66.4195, rec=66.6667, f1=0.6466, kap=0.5000
acc=65.8333, pre=64.5544, rec=65.8333, f1=0.6381, kap=0.4875
acc=69.1667, pre=67.9369, rec=69.1667, f1=0.6623, kap=0.5375
acc=61.6667, pre=58.9277, rec=61.6667, f1=0.5904, kap=0.4250
acc=72.5000, pre=71.7971, rec=72.5000, f1=0.7083, kap=0.5875
acc=65.8333, pre=63.2878, rec=65.8333, f1=0.6346, kap=0.4875
acc=68.3333, pre=66.9165, rec=68.3333, f1=0.6586, kap=0.5250
acc=65.8333, pre=64.1093, rec=65.8333, f1=0.6289, kap=0.4875
acc=69.1667, pre=68.2734, rec=69.1667, f1=0.6662, kap=0.5375
acc=68.3333, pre=66.5873, rec=68.3333, f1=0.6569, kap=0.5250
acc=68.3333, pre=67.0025, rec=68.3333, f1=0.6586, kap=0.5250
acc=70.8333, pre=69.5416, rec=70.8333, f1=0.6870, kap=0.5625
acc=67.5000, pre=66.0209, rec=67.5000, f1=0.6544, kap=0.5125
acc=70.8333, pre=69.7544, rec=70.8333, f1=0.6948, kap=0.5625
acc=70.0000, pre=68.7682, rec=70.0000, f1=0.6861, kap=0.5500
acc=72.5000, pre=72.2125, rec=72.5000, f1=0.7064, kap=0.5875
acc=70.8333, pre=69.8095, rec=70.8333, f1=0.6978, kap=0.5625
acc=60.8333, pre=59.5971, rec=60.8333, f1=0.5920, kap=0.4125
acc=62.5000, pre=60.7515, rec=62.5000, f1=0.6091, kap=0.4375
acc=67.5000, pre=66.7097, rec=67.5000, f1=0.6660, kap=0.5125
acc=68.3333, pre=67.5059, rec=68.3333, f1=0.6754, kap=0.5250
acc=76.6667, pre=76.8470, rec=76.6667, f1=0.7574, kap=0.6500
acc=82.5000, pre=82.4897, rec=82.5000, f1=0.8225, kap=0.7375
acc=68.3333, pre=66.8981, rec=68.3333, f1=0.6726, kap=0.5250
acc=80.0000, pre=80.0000, rec=80.0000, f1=0.7933, kap=0.7000
acc=79.1667, pre=78.9960, rec=79.1667, f1=0.7865, kap=0.6875
