acc=40.8333, pre=63.3333, rec=44.7917, f1=0.3985, kap=0.1614
acc=53.3333, pre=64.0711, rec=55.2778, f1=0.4998, kap=0.3098
acc=60.8333, pre=72.7814, rec=60.8333, f1=0.5670, kap=0.3974
acc=63.3333, pre=73.2555, rec=64.3750, f1=0.6067, kap=0.4430
acc=63.3333, pre=71.7241, rec=66.2500, f1=0.6294, kap=0.4559
acc=54.1667, pre=56.9906, rec=55.6944, f1=0.5394, kap=0.3154
acc=52.5000, pre=64.9798, rec=56.3889, f1=0.5050, kap=0.3116
acc=52.5000, pre=67.5704, rec=56.3889, f1=0.5059, kap=0.3121
acc=48.3333, pre=67.2959, rec=52.3611, f1=0.4472, kap=0.2578
acc=54.1667, pre=61.5685, rec=57.2917, f1=0.5364, kap=0.3282
acc=51.6667, pre=55.6550, rec=53.8194, f1=0.5130, kap=0.2869
acc=50.0000, pre=54.3161, rec=52.3611, f1=0.4891, kap=0.2623
acc=52.5000, pre=66.3055, rec=56.2500, f1=0.5014, kap=0.3060
acc=49.1667, pre=52.5276, rec=51.1111, f1=0.4846, kap=0.2494
acc=50.8333, pre=53.9464, rec=52.6389, f1=0.5026, kap=0.2722
acc=51.6667, pre=58.1624, rec=54.4444, f1=0.5039, kap=0.2904
acc=52.5000, pre=55.8197, rec=54.2361, f1=0.5266, kap=0.2969
acc=50.8333, pre=54.3357, rec=52.7778, f1=0.5051, kap=0.2740
acc=50.8333, pre=54.5967, rec=52.7778, f1=0.5051, kap=0.2752
acc=58.3333, pre=69.7447, rec=61.9444, f1=0.5784, kap=0.3922
acc=55.8333, pre=57.3513, rec=57.5000, f1=0.5585, kap=0.3424
acc=51.6667, pre=55.1606, rec=53.4028, f1=0.5172, kap=0.2851
acc=52.5000, pre=57.1578, rec=54.9306, f1=0.5157, kap=0.2969
acc=55.0000, pre=55.8492, rec=56.3889, f1=0.5511, kap=0.3295
acc=53.3333, pre=58.8144, rec=55.9028, f1=0.5287, kap=0.3137
acc=55.0000, pre=55.4630, rec=56.3889, f1=0.5514, kap=0.3278
acc=54.1667, pre=58.8093, rec=56.2500, f1=0.5372, kap=0.3204
acc=53.3333, pre=60.1981, rec=55.9028, f1=0.5295, kap=0.3154
acc=51.6667, pre=55.6550, rec=53.8194, f1=0.5130, kap=0.2869
acc=52.5000, pre=59.4514, rec=55.2778, f1=0.5151, kap=0.3043
acc=54.1667, pre=55.2486, rec=56.1111, f1=0.5409, kap=0.3210
acc=52.5000, pre=57.8810, rec=55.0694, f1=0.5183, kap=0.3009
acc=50.8333, pre=52.3954, rec=52.4306, f1=0.5042, kap=0.2698
acc=54.1667, pre=59.1667, rec=56.5972, f1=0.5366, kap=0.3238
acc=51.6667, pre=52.7795, rec=53.4722, f1=0.5117, kap=0.2828
acc=53.3333, pre=58.4822, rec=55.7639, f1=0.5260, kap=0.3120
acc=52.5000, pre=54.6197, rec=54.0972, f1=0.5238, kap=0.2951
acc=54.1667, pre=60.7189, rec=56.9444, f1=0.5365, kap=0.3276
acc=54.1667, pre=60.7189, rec=56.9444, f1=0.5365, kap=0.3276
acc=53.3333, pre=53.8889, rec=54.9306, f1=0.5326, kap=0.3046
acc=54.1667, pre=58.7391, rec=56.5972, f1=0.5358, kap=0.3254
acc=53.3333, pre=54.5830, rec=55.1389, f1=0.5310, kap=0.3075
acc=54.1667, pre=55.0960, rec=55.7639, f1=0.5415, kap=0.3182
acc=53.3333, pre=56.8365, rec=55.5556, f1=0.5281, kap=0.3103
acc=53.3333, pre=57.4512, rec=55.5556, f1=0.5288, kap=0.3098
acc=54.1667, pre=59.7328, rec=56.7361, f1=0.5389, kap=0.3265
acc=55.8333, pre=56.5190, rec=57.7083, f1=0.5570, kap=0.3419
acc=55.0000, pre=61.6204, rec=57.7778, f1=0.5468, kap=0.3404
acc=56.6667, pre=58.8443, rec=58.5417, f1=0.5676, kap=0.3548
acc=54.1667, pre=61.9173, rec=57.1528, f1=0.5336, kap=0.3287
acc=56.6667, pre=60.4272, rec=58.9583, f1=0.5640, kap=0.3591
acc=55.0000, pre=58.6139, rec=56.7361, f1=0.5470, kap=0.3306
acc=55.0000, pre=60.3264, rec=57.4306, f1=0.5467, kap=0.3377
acc=55.8333, pre=57.3399, rec=57.9167, f1=0.5549, kap=0.3446
acc=54.1667, pre=58.6833, rec=56.4583, f1=0.5340, kap=0.3210
acc=54.1667, pre=55.7483, rec=56.0417, f1=0.5375, kap=0.3193
acc=55.0000, pre=58.0289, rec=57.2917, f1=0.5433, kap=0.3339
acc=53.3333, pre=56.9289, rec=55.6250, f1=0.5227, kap=0.3086
acc=53.3333, pre=55.9199, rec=55.6250, f1=0.5229, kap=0.3069
acc=55.0000, pre=55.9319, rec=57.0833, f1=0.5453, kap=0.3311
acc=55.0000, pre=55.7942, rec=57.0833, f1=0.5458, kap=0.3300
acc=55.8333, pre=57.5122, rec=58.1250, f1=0.5532, kap=0.3446
acc=55.0000, pre=56.3772, rec=57.0833, f1=0.5453, kap=0.3317
acc=55.0000, pre=56.7092, rec=57.2917, f1=0.5429, kap=0.3328
acc=55.0000, pre=56.0288, rec=57.2917, f1=0.5434, kap=0.3311
acc=55.0000, pre=56.5476, rec=57.2917, f1=0.5433, kap=0.3317
acc=55.8333, pre=56.8681, rec=58.1250, f1=0.5537, kap=0.3430
acc=55.0000, pre=56.5476, rec=57.2917, f1=0.5433, kap=0.3317
acc=55.0000, pre=56.5476, rec=57.2917, f1=0.5433, kap=0.3317
acc=55.0000, pre=56.7092, rec=57.2917, f1=0.5429, kap=0.3328
acc=55.0000, pre=56.5476, rec=57.2917, f1=0.5433, kap=0.3317
acc=55.8333, pre=56.8681, rec=58.1250, f1=0.5537, kap=0.3430
acc=55.0000, pre=56.5476, rec=57.2917, f1=0.5433, kap=0.3317
acc=55.0000, pre=56.0288, rec=57.2917, f1=0.5434, kap=0.3311
acc=54.1667, pre=55.2713, rec=56.2500, f1=0.5360, kap=0.3176
acc=54.1667, pre=54.3566, rec=56.0417, f1=0.5387, kap=0.3154
acc=55.0000, pre=55.5861, rec=57.2917, f1=0.5436, kap=0.3306
acc=55.0000, pre=56.5476, rec=57.2917, f1=0.5433, kap=0.3317
acc=55.8333, pre=57.3621, rec=58.1250, f1=0.5536, kap=0.3435
acc=56.6667, pre=57.0524, rec=58.9583, f1=0.5635, kap=0.3548
acc=55.8333, pre=56.8681, rec=58.1250, f1=0.5537, kap=0.3430
acc=55.0000, pre=57.1504, rec=57.2917, f1=0.5434, kap=0.3322
acc=55.0000, pre=57.8463, rec=57.2917, f1=0.5436, kap=0.3328
acc=55.8333, pre=57.3621, rec=58.1250, f1=0.5536, kap=0.3435
acc=55.0000, pre=56.5476, rec=57.2917, f1=0.5433, kap=0.3317
acc=56.6667, pre=57.2857, rec=58.9583, f1=0.5640, kap=0.3543
acc=55.0000, pre=55.4286, rec=57.0833, f1=0.5460, kap=0.3295
acc=54.1667, pre=54.3566, rec=56.0417, f1=0.5387, kap=0.3154
acc=55.0000, pre=56.7092, rec=57.2917, f1=0.5429, kap=0.3328
acc=55.8333, pre=57.3621, rec=58.1250, f1=0.5536, kap=0.3435
acc=55.0000, pre=56.2271, rec=57.0833, f1=0.5457, kap=0.3306
acc=55.8333, pre=57.5122, rec=58.1250, f1=0.5532, kap=0.3446
acc=55.8333, pre=57.5122, rec=58.1250, f1=0.5532, kap=0.3446
acc=55.0000, pre=56.1109, rec=57.0833, f1=0.5463, kap=0.3295
acc=55.0000, pre=56.1109, rec=57.0833, f1=0.5463, kap=0.3295
acc=55.0000, pre=56.1109, rec=57.0833, f1=0.5463, kap=0.3295
acc=55.0000, pre=55.6911, rec=57.0833, f1=0.5464, kap=0.3289
acc=55.0000, pre=56.1109, rec=57.0833, f1=0.5463, kap=0.3295
acc=55.0000, pre=55.6911, rec=57.0833, f1=0.5464, kap=0.3289
acc=55.0000, pre=55.6911, rec=57.0833, f1=0.5464, kap=0.3289
