acc=23.3333, pre=26.7650, rec=24.3750, f1=0.2338, kap=-0.1147
acc=29.1667, pre=18.3919, rec=27.4306, f1=0.2189, kap=-0.1010
acc=39.1667, pre=38.5928, rec=38.3333, f1=0.3774, kap=0.0798
acc=45.0000, pre=41.7864, rec=42.2222, f1=0.4182, kap=0.1546
acc=38.3333, pre=37.3902, rec=36.8750, f1=0.3296, kap=0.0672
acc=39.1667, pre=34.1818, rec=35.6250, f1=0.3182, kap=0.0544
acc=35.0000, pre=34.4176, rec=35.4861, f1=0.3133, kap=0.0362
acc=31.6667, pre=31.5709, rec=30.4167, f1=0.2835, kap=-0.0319
acc=35.8333, pre=34.8978, rec=36.5972, f1=0.3413, kap=0.0470
acc=38.3333, pre=36.9312, rec=39.0278, f1=0.3628, kap=0.0819
acc=40.0000, pre=37.8588, rec=40.6250, f1=0.3707, kap=0.1037
acc=40.0000, pre=39.8252, rec=41.8750, f1=0.3625, kap=0.1155
acc=41.6667, pre=40.7047, rec=43.1944, f1=0.3908, kap=0.1344
acc=43.3333, pre=40.3910, rec=44.4444, f1=0.4008, kap=0.1535
acc=43.3333, pre=41.4657, rec=44.5833, f1=0.4060, kap=0.1556
acc=42.5000, pre=43.4524, rec=44.5833, f1=0.3963, kap=0.1530
acc=41.6667, pre=40.8216, rec=43.5417, f1=0.3907, kap=0.1372
acc=44.1667, pre=42.0525, rec=45.2778, f1=0.4131, kap=0.1667
acc=41.6667, pre=42.1693, rec=43.5417, f1=0.3897, kap=0.1400
acc=41.6667, pre=42.1693, rec=43.5417, f1=0.3897, kap=0.1400
acc=43.3333, pre=42.5314, rec=44.9306, f1=0.4048, kap=0.1598
acc=40.8333, pre=40.7386, rec=42.8472, f1=0.3827, kap=0.1270
acc=41.6667, pre=41.3474, rec=43.5417, f1=0.3901, kap=0.1379
acc=41.6667, pre=40.3845, rec=43.5417, f1=0.3913, kap=0.1365
acc=41.6667, pre=40.3845, rec=43.5417, f1=0.3913, kap=0.1365
acc=41.6667, pre=40.3845, rec=43.5417, f1=0.3913, kap=0.1365
acc=41.6667, pre=40.8216, rec=43.5417, f1=0.3907, kap=0.1372
acc=40.8333, pre=40.7386, rec=42.8472, f1=0.3827, kap=0.1270
