acc=50.0000, pre=0.0000, rec=0.0000, f1=0.0000, kap=0.0000
acc=51.6667, pre=51.1364, rec=75.0000, f1=0.6081, kap=0.0333
acc=51.6667, pre=52.3810, rec=36.6667, f1=0.4314, kap=0.0333
acc=53.3333, pre=53.0303, rec=58.3333, f1=0.5556, kap=0.0667
acc=52.5000, pre=52.4590, rec=53.3333, f1=0.5289, kap=0.0500
acc=70.8333, pre=65.0602, rec=90.0000, f1=0.7552, kap=0.4167
acc=67.5000, pre=66.6667, rec=70.0000, f1=0.6829, kap=0.3500
acc=74.1667, pre=76.3636, rec=70.0000, f1=0.7304, kap=0.4833
acc=63.3333, pre=68.1818, rec=50.0000, f1=0.5769, kap=0.2667
acc=72.5000, pre=84.6154, rec=55.0000, f1=0.6667, kap=0.4500
acc=64.1667, pre=70.7317, rec=48.3333, f1=0.5743, kap=0.2833
acc=73.3333, pre=75.0000, rec=70.0000, f1=0.7241, kap=0.4667
acc=67.5000, pre=75.6098, rec=51.6667, f1=0.6139, kap=0.3500
acc=70.8333, pre=79.0698, rec=56.6667, f1=0.6602, kap=0.4167
acc=70.0000, pre=81.5789, rec=51.6667, f1=0.6327, kap=0.4000
acc=65.8333, pre=75.6757, rec=46.6667, f1=0.5773, kap=0.3167
acc=66.6667, pre=75.0000, rec=50.0000, f1=0.6000, kap=0.3333
acc=75.8333, pre=77.1930, rec=73.3333, f1=0.7521, kap=0.5167
acc=76.6667, pre=78.5714, rec=73.3333, f1=0.7586, kap=0.5333
acc=74.1667, pre=100.0000, rec=48.3333, f1=0.6517, kap=0.4833
acc=74.1667, pre=87.1795, rec=56.6667, f1=0.6869, kap=0.4833
acc=73.3333, pre=88.8889, rec=53.3333, f1=0.6667, kap=0.4667
acc=79.1667, pre=84.3137, rec=71.6667, f1=0.7748, kap=0.5833
acc=75.0000, pre=84.0909, rec=61.6667, f1=0.7115, kap=0.5000
acc=69.1667, pre=81.0811, rec=50.0000, f1=0.6186, kap=0.3833
acc=73.3333, pre=78.0000, rec=65.0000, f1=0.7091, kap=0.4667
acc=78.3333, pre=82.6923, rec=71.6667, f1=0.7679, kap=0.5667
acc=78.3333, pre=90.4762, rec=63.3333, f1=0.7451, kap=0.5667
acc=75.8333, pre=84.4444, rec=63.3333, f1=0.7238, kap=0.5167
acc=77.5000, pre=85.1064, rec=66.6667, f1=0.7477, kap=0.5500
acc=77.5000, pre=82.3529, rec=70.0000, f1=0.7568, kap=0.5500
acc=79.1667, pre=84.3137, rec=71.6667, f1=0.7748, kap=0.5833
acc=80.8333, pre=91.1111, rec=68.3333, f1=0.7810, kap=0.6167
acc=80.0000, pre=86.0000, rec=71.6667, f1=0.7818, kap=0.6000
acc=82.5000, pre=89.7959, rec=73.3333, f1=0.8073, kap=0.6500
