acc=33.3333, pre=11.1111, rec=33.3333, f1=0.1667, kap=0.0000
acc=33.3333, pre=11.1111, rec=33.3333, f1=0.1667, kap=0.0000
acc=33.3333, pre=11.1111, rec=33.3333, f1=0.1667, kap=0.0000
acc=33.3333, pre=11.1111, rec=33.3333, f1=0.1667, kap=0.0000
acc=33.3333, pre=11.1111, rec=33.3333, f1=0.1667, kap=0.0000
acc=33.3333, pre=11.1111, rec=33.3333, f1=0.1667, kap=0.0000
acc=33.3333, pre=11.1111, rec=33.3333, f1=0.1667, kap=0.0000
acc=30.0000, pre=10.3448, rec=30.0000, f1=0.1538, kap=-0.0500
acc=30.0000, pre=10.5263, rec=30.0000, f1=0.1558, kap=-0.0500
acc=30.8333, pre=10.7246, rec=30.8333, f1=0.1591, kap=-0.0375
acc=30.0000, pre=10.6195, rec=30.0000, f1=0.1569, kap=-0.0500
acc=30.0000, pre=10.5263, rec=30.0000, f1=0.1558, kap=-0.0500
acc=33.3333, pre=23.5119, rec=33.3333, f1=0.2039, kap=0.0000
acc=31.6667, pre=18.2182, rec=31.6667, f1=0.1862, kap=-0.0250
acc=35.0000, pre=26.4665, rec=35.0000, f1=0.2309, kap=0.0250
acc=31.6667, pre=16.3743, rec=31.6667, f1=0.1747, kap=-0.0250
acc=35.0000, pre=26.4665, rec=35.0000, f1=0.2309, kap=0.0250
acc=36.6667, pre=31.5152, rec=36.6667, f1=0.2489, kap=0.0500
acc=37.5000, pre=31.1728, rec=37.5000, f1=0.2609, kap=0.0625
acc=38.3333, pre=33.1387, rec=38.3333, f1=0.2660, kap=0.0750
acc=35.0000, pre=26.2262, rec=35.0000, f1=0.2222, kap=0.0250
acc=40.0000, pre=37.0370, rec=40.0000, f1=0.2911, kap=0.1000
acc=40.0000, pre=34.2857, rec=40.0000, f1=0.2959, kap=0.1000
acc=43.3333, pre=31.7802, rec=43.3333, f1=0.3347, kap=0.1500
acc=43.3333, pre=37.1027, rec=43.3333, f1=0.3379, kap=0.1500
acc=45.8333, pre=36.1975, rec=45.8333, f1=0.3659, kap=0.1875
acc=45.0000, pre=36.3829, rec=45.0000, f1=0.3556, kap=0.1750
acc=45.8333, pre=34.0062, rec=45.8333, f1=0.3586, kap=0.1875
acc=40.0000, pre=33.6927, rec=40.0000, f1=0.2892, kap=0.1000
acc=48.3333, pre=42.0394, rec=48.3333, f1=0.3886, kap=0.2250
acc=39.1667, pre=32.0635, rec=39.1667, f1=0.2838, kap=0.0875
acc=46.6667, pre=51.8634, rec=46.6667, f1=0.3984, kap=0.2000
acc=46.6667, pre=71.9955, rec=46.6667, f1=0.3795, kap=0.2000
acc=40.0000, pre=40.3190, rec=40.0000, f1=0.3079, kap=0.1000
acc=47.5000, pre=40.6748, rec=47.5000, f1=0.3833, kap=0.2125
acc=59.1667, pre=68.7997, rec=59.1667, f1=0.5367, kap=0.3875
acc=50.8333, pre=54.0817, rec=50.8333, f1=0.4595, kap=0.2625
acc=55.8333, pre=60.1975, rec=55.8333, f1=0.5193, kap=0.3375
acc=55.8333, pre=61.4790, rec=55.8333, f1=0.5024, kap=0.3375
acc=63.3333, pre=69.1667, rec=63.3333, f1=0.6105, kap=0.4500
acc=58.3333, pre=58.3333, rec=58.3333, f1=0.5462, kap=0.3750
acc=64.1667, pre=66.8803, rec=64.1667, f1=0.6181, kap=0.4625
acc=62.5000, pre=66.5385, rec=62.5000, f1=0.5993, kap=0.4375
acc=68.3333, pre=68.9864, rec=68.3333, f1=0.6704, kap=0.5250
acc=60.8333, pre=72.3321, rec=60.8333, f1=0.5537, kap=0.4125
acc=60.0000, pre=72.5746, rec=60.0000, f1=0.5319, kap=0.4000
acc=71.6667, pre=71.7570, rec=71.6667, f1=0.7090, kap=0.5750
acc=54.1667, pre=52.9808, rec=54.1667, f1=0.4558, kap=0.3125
acc=69.1667, pre=68.7603, rec=69.1667, f1=0.6882, kap=0.5375
acc=65.0000, pre=64.3189, rec=65.0000, f1=0.6349, kap=0.4750
acc=58.3333, pre=62.2874, rec=58.3333, f1=0.5189, kap=0.3750
acc=69.1667, pre=68.8947, rec=69.1667, f1=0.6881, kap=0.5375
