acc=22.5000, pre=21.5098, rec=24.2361, f1=0.2209, kap=-0.1444
acc=40.0000, pre=39.6862, rec=39.8611, f1=0.3967, kap=0.0947
acc=30.8333, pre=33.9621, rec=31.8056, f1=0.3108, kap=-0.0106
acc=37.5000, pre=38.8889, rec=37.5000, f1=0.3744, kap=0.0718
acc=40.8333, pre=42.4355, rec=41.5278, f1=0.4075, kap=0.1249
acc=41.6667, pre=48.6343, rec=42.7778, f1=0.4202, kap=0.1450
acc=45.8333, pre=49.7193, rec=47.6389, f1=0.4600, kap=0.2080
acc=44.1667, pre=56.4094, rec=45.7639, f1=0.4432, kap=0.1829
acc=40.8333, pre=48.4093, rec=43.4722, f1=0.4073, kap=0.1466
acc=42.5000, pre=53.6673, rec=45.9722, f1=0.4256, kap=0.1786
acc=47.5000, pre=55.3899, rec=50.4167, f1=0.4768, kap=0.2422
acc=44.1667, pre=51.0842, rec=46.7361, f1=0.4478, kap=0.1915
acc=45.8333, pre=52.2310, rec=48.4722, f1=0.4623, kap=0.2150
acc=45.0000, pre=58.9877, rec=47.8472, f1=0.4631, kap=0.2067
acc=46.6667, pre=54.0729, rec=49.3750, f1=0.4719, kap=0.2302
acc=49.1667, pre=59.6944, rec=51.3194, f1=0.5107, kap=0.2591
acc=47.5000, pre=57.4707, rec=50.0000, f1=0.4884, kap=0.2385
acc=46.6667, pre=57.5442, rec=48.7500, f1=0.4869, kap=0.2220
acc=48.3333, pre=58.7061, rec=51.4583, f1=0.4960, kap=0.2554
acc=49.1667, pre=55.4106, rec=51.5972, f1=0.4990, kap=0.2615
acc=51.6667, pre=59.9252, rec=53.6111, f1=0.5338, kap=0.2950
acc=52.5000, pre=60.1780, rec=54.4444, f1=0.5412, kap=0.3066
acc=52.5000, pre=60.9375, rec=54.6528, f1=0.5411, kap=0.3083
acc=52.5000, pre=61.1496, rec=55.4861, f1=0.5363, kap=0.3133
acc=53.3333, pre=62.8364, rec=56.3889, f1=0.5448, kap=0.3258
acc=50.0000, pre=59.6635, rec=52.1528, f1=0.5173, kap=0.2724
acc=48.3333, pre=58.2447, rec=50.7639, f1=0.5003, kap=0.2506
acc=55.8333, pre=62.5914, rec=57.0833, f1=0.5722, kap=0.3510
acc=48.3333, pre=57.0455, rec=50.6944, f1=0.4985, kap=0.2512
acc=47.5000, pre=58.3807, rec=49.0972, f1=0.4960, kap=0.2317
acc=49.1667, pre=59.3941, rec=51.3194, f1=0.5091, kap=0.2609
acc=53.3333, pre=60.4692, rec=55.1389, f1=0.5477, kap=0.3182
acc=50.8333, pre=61.6190, rec=53.5417, f1=0.5232, kap=0.2892
acc=48.3333, pre=57.4811, rec=50.6944, f1=0.5006, kap=0.2506
acc=49.1667, pre=57.1262, rec=51.5972, f1=0.5043, kap=0.2621
