acc=25.0000, pre=20.5954, rec=25.0000, f1=0.1880, kap=-0.1250
acc=22.5000, pre=23.4082, rec=22.5000, f1=0.2259, kap=-0.1625
acc=24.1667, pre=23.8533, rec=24.1667, f1=0.2381, kap=-0.1375
acc=31.6667, pre=31.4438, rec=31.6667, f1=0.2901, kap=-0.0250
acc=40.0000, pre=34.4336, rec=40.0000, f1=0.3361, kap=0.1000
acc=33.3333, pre=25.6229, rec=33.3333, f1=0.2735, kap=0.0000
acc=28.3333, pre=24.4608, rec=28.3333, f1=0.2519, kap=-0.0750
acc=34.1667, pre=33.7963, rec=34.1667, f1=0.3381, kap=0.0125
acc=35.8333, pre=34.4921, rec=35.8333, f1=0.3510, kap=0.0375
acc=37.5000, pre=35.6429, rec=37.5000, f1=0.3633, kap=0.0625
acc=29.1667, pre=26.7747, rec=29.1667, f1=0.2721, kap=-0.0625
acc=25.8333, pre=25.9341, rec=25.8333, f1=0.2461, kap=-0.1125
acc=37.5000, pre=33.1843, rec=37.5000, f1=0.3472, kap=0.0625
acc=30.8333, pre=30.0496, rec=30.8333, f1=0.2961, kap=-0.0375
acc=30.0000, pre=28.8625, rec=30.0000, f1=0.2856, kap=-0.0500
acc=30.0000, pre=28.1048, rec=30.0000, f1=0.2830, kap=-0.0500
acc=30.8333, pre=29.8597, rec=30.8333, f1=0.2951, kap=-0.0375
acc=30.0000, pre=28.4178, rec=30.0000, f1=0.2849, kap=-0.0500
acc=30.8333, pre=29.8597, rec=30.8333, f1=0.2951, kap=-0.0375
acc=30.0000, pre=28.4289, rec=30.0000, f1=0.2842, kap=-0.0500
acc=30.0000, pre=28.6420, rec=30.0000, f1=0.2845, kap=-0.0500
acc=30.0000, pre=28.6420, rec=30.0000, f1=0.2845, kap=-0.0500
acc=30.0000, pre=28.6420, rec=30.0000, f1=0.2845, kap=-0.0500
acc=30.0000, pre=28.6420, rec=30.0000, f1=0.2845, kap=-0.0500
acc=30.0000, pre=28.6420, rec=30.0000, f1=0.2845, kap=-0.0500
acc=30.0000, pre=28.6420, rec=30.0000, f1=0.2845, kap=-0.0500
acc=30.0000, pre=28.6420, rec=30.0000, f1=0.2845, kap=-0.0500
acc=30.0000, pre=28.8849, rec=30.0000, f1=0.2850, kap=-0.0500
acc=30.0000, pre=29.1596, rec=30.0000, f1=0.2854, kap=-0.0500
acc=30.0000, pre=28.8625, rec=30.0000, f1=0.2856, kap=-0.0500
acc=30.0000, pre=28.8849, rec=30.0000, f1=0.2850, kap=-0.0500
acc=30.0000, pre=28.8849, rec=30.0000, f1=0.2850, kap=-0.0500
acc=30.0000, pre=28.8849, rec=30.0000, f1=0.2850, kap=-0.0500
acc=30.0000, pre=29.1596, rec=30.0000, f1=0.2854, kap=-0.0500
acc=30.0000, pre=28.8625, rec=30.0000, f1=0.2856, kap=-0.0500
acc=30.0000, pre=28.8625, rec=30.0000, f1=0.2856, kap=-0.0500
acc=30.0000, pre=29.1596, rec=30.0000, f1=0.2854, kap=-0.0500
acc=30.0000, pre=28.8849, rec=30.0000, f1=0.2850, kap=-0.0500
acc=30.0000, pre=29.1596, rec=30.0000, f1=0.2854, kap=-0.0500
acc=30.0000, pre=29.1596, rec=30.0000, f1=0.2854, kap=-0.0500
acc=30.0000, pre=29.1596, rec=30.0000, f1=0.2854, kap=-0.0500
acc=30.0000, pre=29.1318, rec=30.0000, f1=0.2860, kap=-0.0500
acc=30.0000, pre=29.1596, rec=30.0000, f1=0.2854, kap=-0.0500
acc=30.0000, pre=29.1596, rec=30.0000, f1=0.2854, kap=-0.0500
acc=30.0000, pre=29.1318, rec=30.0000, f1=0.2860, kap=-0.0500
acc=30.0000, pre=29.1318, rec=30.0000, f1=0.2860, kap=-0.0500
acc=30.0000, pre=29.1596, rec=30.0000, f1=0.2854, kap=-0.0500
acc=30.8333, pre=29.9266, rec=30.8333, f1=0.2942, kap=-0.0375
acc=30.0000, pre=29.1318, rec=30.0000, f1=0.2860, kap=-0.0500
acc=30.0000, pre=29.1318, rec=30.0000, f1=0.2860, kap=-0.0500
acc=30.0000, pre=29.1596, rec=30.0000, f1=0.2854, kap=-0.0500
acc=30.0000, pre=29.1596, rec=30.0000, f1=0.2854, kap=-0.0500
acc=30.8333, pre=29.6898, rec=30.8333, f1=0.2931, kap=-0.0375
acc=30.8333, pre=29.6898, rec=30.8333, f1=0.2931, kap=-0.0375
acc=30.0000, pre=28.9279, rec=30.0000, f1=0.2844, kap=-0.0500
acc=30.8333, pre=29.6898, rec=30.8333, f1=0.2931, kap=-0.0375
acc=30.0000, pre=29.1318, rec=30.0000, f1=0.2860, kap=-0.0500
acc=30.8333, pre=29.9266, rec=30.8333, f1=0.2942, kap=-0.0375
acc=31.6667, pre=30.2790, rec=31.6667, f1=0.2990, kap=-0.0250
acc=30.8333, pre=29.9266, rec=30.8333, f1=0.2942, kap=-0.0375
acc=30.8333, pre=29.9266, rec=30.8333, f1=0.2942, kap=-0.0375
acc=30.8333, pre=29.4961, rec=30.8333, f1=0.2920, kap=-0.0375
acc=30.8333, pre=29.4961, rec=30.8333, f1=0.2920, kap=-0.0375
acc=30.8333, pre=29.4961, rec=30.8333, f1=0.2920, kap=-0.0375
acc=30.8333, pre=29.4961, rec=30.8333, f1=0.2920, kap=-0.0375
