acc=25.8333, pre=17.2772, rec=30.0000, f1=0.2106, kap=-0.0446
acc=30.8333, pre=38.1439, rec=34.2361, f1=0.2922, kap=0.0189
acc=34.1667, pre=35.4514, rec=37.1528, f1=0.3322, kap=0.0474
acc=31.6667, pre=36.1615, rec=34.3056, f1=0.3109, kap=0.0184
acc=35.0000, pre=38.8623, rec=38.3333, f1=0.3381, kap=0.0662
acc=39.1667, pre=41.6667, rec=42.3611, f1=0.3851, kap=0.1184
acc=39.1667, pre=42.2786, rec=41.8056, f1=0.3838, kap=0.1162
acc=41.6667, pre=43.7235, rec=44.8611, f1=0.4124, kap=0.1519
acc=45.8333, pre=47.3545, rec=48.4722, f1=0.4561, kap=0.2060
acc=40.0000, pre=38.3794, rec=43.8889, f1=0.3855, kap=0.1290
acc=40.0000, pre=42.4107, rec=42.7778, f1=0.3943, kap=0.1262
acc=45.0000, pre=44.9167, rec=48.0556, f1=0.4453, kap=0.1925
acc=45.0000, pre=46.7039, rec=47.5000, f1=0.4483, kap=0.1932
acc=48.3333, pre=49.2877, rec=50.6944, f1=0.4834, kap=0.2377
acc=50.0000, pre=51.3725, rec=51.8750, f1=0.5017, kap=0.2605
acc=43.3333, pre=44.3192, rec=46.3889, f1=0.4296, kap=0.1714
acc=48.3333, pre=49.1505, rec=50.8333, f1=0.4830, kap=0.2383
acc=48.3333, pre=50.5667, rec=50.5556, f1=0.4836, kap=0.2408
acc=49.1667, pre=51.2068, rec=51.5972, f1=0.4907, kap=0.2537
acc=50.8333, pre=52.9185, rec=52.9167, f1=0.5097, kap=0.2758
acc=48.3333, pre=49.8765, rec=50.6944, f1=0.4827, kap=0.2402
acc=51.6667, pre=52.7925, rec=54.2361, f1=0.5152, kap=0.2886
acc=50.0000, pre=51.5073, rec=52.5694, f1=0.4986, kap=0.2653
acc=51.6667, pre=53.5301, rec=54.3056, f1=0.5153, kap=0.2904
acc=46.6667, pre=47.9841, rec=50.2083, f1=0.4596, kap=0.2227
acc=48.3333, pre=49.8124, rec=50.9028, f1=0.4819, kap=0.2408
acc=49.1667, pre=51.2839, rec=52.0833, f1=0.4881, kap=0.2567
acc=49.1667, pre=50.8900, rec=51.5278, f1=0.4909, kap=0.2531
acc=48.3333, pre=50.2404, rec=50.5556, f1=0.4832, kap=0.2402
acc=50.8333, pre=52.5309, rec=53.2639, f1=0.5078, kap=0.2770
acc=48.3333, pre=49.0855, rec=50.2083, f1=0.4871, kap=0.2295
acc=53.3333, pre=55.1515, rec=56.0417, f1=0.5321, kap=0.3143
acc=50.0000, pre=51.5137, rec=52.4306, f1=0.5001, kap=0.2635
acc=52.5000, pre=54.4888, rec=55.2083, f1=0.5234, kap=0.3026
acc=52.5000, pre=54.1697, rec=55.0000, f1=0.5246, kap=0.3009
acc=52.5000, pre=54.1362, rec=55.3472, f1=0.5230, kap=0.3026
acc=50.8333, pre=53.2270, rec=53.3333, f1=0.5071, kap=0.2787
acc=50.8333, pre=53.5625, rec=54.5139, f1=0.5004, kap=0.2851
acc=50.0000, pre=51.6111, rec=52.7778, f1=0.4974, kap=0.2665
acc=50.8333, pre=52.7876, rec=53.6806, f1=0.5056, kap=0.2793
acc=49.1667, pre=51.6865, rec=52.1528, f1=0.4882, kap=0.2573
acc=50.8333, pre=52.4874, rec=53.3333, f1=0.5074, kap=0.2764
acc=53.3333, pre=54.9684, rec=56.1806, f1=0.5310, kap=0.3148
acc=53.3333, pre=54.7869, rec=56.0417, f1=0.5324, kap=0.3132
acc=54.1667, pre=55.8120, rec=56.7361, f1=0.5413, kap=0.3249
acc=54.1667, pre=55.8120, rec=56.7361, f1=0.5413, kap=0.3249
acc=51.6667, pre=53.6583, rec=53.8194, f1=0.5180, kap=0.2869
acc=49.1667, pre=50.0000, rec=51.0417, f1=0.4935, kap=0.2457
acc=52.5000, pre=54.5391, rec=54.8611, f1=0.5249, kap=0.3009
acc=49.1667, pre=50.7487, rec=50.9028, f1=0.4928, kap=0.2482
acc=53.3333, pre=56.5947, rec=56.8056, f1=0.5271, kap=0.3204
