acc=33.3333, pre=11.1111, rec=33.3333, f1=0.1667, kap=0.0000
acc=33.3333, pre=11.1111, rec=33.3333, f1=0.1667, kap=0.0000
acc=33.3333, pre=11.1111, rec=33.3333, f1=0.1667, kap=0.0000
acc=33.3333, pre=11.1111, rec=33.3333, f1=0.1667, kap=0.0000
acc=30.8333, pre=16.0819, rec=30.8333, f1=0.1703, kap=-0.0375
acc=30.8333, pre=22.4627, rec=30.8333, f1=0.2265, kap=-0.0375
acc=39.1667, pre=28.4347, rec=39.1667, f1=0.3211, kap=0.0875
acc=46.6667, pre=31.4119, rec=46.6667, f1=0.3753, kap=0.2000
acc=45.0000, pre=30.4008, rec=45.0000, f1=0.3626, kap=0.1750
acc=50.0000, pre=43.4430, rec=50.0000, f1=0.4268, kap=0.2500
acc=51.6667, pre=47.8889, rec=51.6667, f1=0.4556, kap=0.2750
acc=53.3333, pre=49.6474, rec=53.3333, f1=0.4798, kap=0.3000
acc=55.0000, pre=51.4320, rec=55.0000, f1=0.5028, kap=0.3250
acc=57.5000, pre=54.0965, rec=57.5000, f1=0.5248, kap=0.3625
acc=57.5000, pre=54.2303, rec=57.5000, f1=0.5304, kap=0.3625
acc=58.3333, pre=55.0201, rec=58.3333, f1=0.5390, kap=0.3750
acc=59.1667, pre=55.7448, rec=59.1667, f1=0.5468, kap=0.3875
acc=59.1667, pre=55.8079, rec=59.1667, f1=0.5476, kap=0.3875
acc=65.8333, pre=63.9815, rec=65.8333, f1=0.6334, kap=0.4875
acc=69.1667, pre=68.0903, rec=69.1667, f1=0.6724, kap=0.5375
acc=72.5000, pre=71.9140, rec=72.5000, f1=0.7118, kap=0.5875
acc=74.1667, pre=73.9260, rec=74.1667, f1=0.7300, kap=0.6125
acc=80.0000, pre=79.8076, rec=80.0000, f1=0.7940, kap=0.7000
acc=83.3333, pre=83.3183, rec=83.3333, f1=0.8289, kap=0.7500
acc=83.3333, pre=84.0194, rec=83.3333, f1=0.8273, kap=0.7500
acc=89.1667, pre=89.7805, rec=89.1667, f1=0.8913, kap=0.8375
acc=91.6667, pre=91.6811, rec=91.6667, f1=0.9161, kap=0.8750
acc=90.8333, pre=90.8490, rec=90.8333, f1=0.9065, kap=0.8625
acc=92.5000, pre=92.5576, rec=92.5000, f1=0.9241, kap=0.8875
acc=94.1667, pre=94.2331, rec=94.1667, f1=0.9413, kap=0.9125
acc=94.1667, pre=94.1392, rec=94.1667, f1=0.9412, kap=0.9125
acc=91.6667, pre=91.7202, rec=91.6667, f1=0.9157, kap=0.8750
acc=95.0000, pre=95.1994, rec=95.0000, f1=0.9503, kap=0.9250
acc=96.6667, pre=96.8060, rec=96.6667, f1=0.9666, kap=0.9500
acc=95.0000, pre=95.2732, rec=95.0000, f1=0.9500, kap=0.9250
acc=96.6667, pre=96.9697, rec=96.6667, f1=0.9669, kap=0.9500
acc=95.8333, pre=96.2963, rec=95.8333, f1=0.9589, kap=0.9375
acc=95.8333, pre=96.2963, rec=95.8333, f1=0.9589, kap=0.9375
acc=96.6667, pre=96.9697, rec=96.6667, f1=0.9669, kap=0.9500
acc=96.6667, pre=96.9697, rec=96.6667, f1=0.9669, kap=0.9500
acc=95.0000, pre=95.6522, rec=95.0000, f1=0.9508, kap=0.9250
acc=98.3333, pre=98.4127, rec=98.3333, f1=0.9833, kap=0.9750
acc=96.6667, pre=96.7460, rec=96.6667, f1=0.9667, kap=0.9500
acc=98.3333, pre=98.4127, rec=98.3333, f1=0.9833, kap=0.9750
acc=98.3333, pre=98.4127, rec=98.3333, f1=0.9833, kap=0.9750
acc=97.5000, pre=97.6744, rec=97.5000, f1=0.9752, kap=0.9625
acc=97.5000, pre=97.6744, rec=97.5000, f1=0.9752, kap=0.9625
acc=95.0000, pre=95.6522, rec=95.0000, f1=0.9507, kap=0.9250
acc=96.6667, pre=96.9697, rec=96.6667, f1=0.9670, kap=0.9500
acc=95.8333, pre=96.2963, rec=95.8333, f1=0.9589, kap=0.9375
acc=98.3333, pre=98.4127, rec=98.3333, f1=0.9833, kap=0.9750
acc=98.3333, pre=98.4127, rec=98.3333, f1=0.9833, kap=0.9750
