acc=43.3333, pre=46.0784, rec=78.3333, f1=0.5802, kap=-0.1333
acc=43.3333, pre=46.0784, rec=78.3333, f1=0.5802, kap=-0.1333
acc=40.8333, pre=44.2105, rec=70.0000, f1=0.5419, kap=-0.1833
acc=41.6667, pre=44.5652, rec=68.3333, f1=0.5395, kap=-0.1667
acc=42.5000, pre=45.0549, rec=68.3333, f1=0.5430, kap=-0.1500
acc=42.5000, pre=45.3608, rec=73.3333, f1=0.5605, kap=-0.1500
acc=44.1667, pre=46.5347, rec=78.3333, f1=0.5839, kap=-0.1167
acc=45.0000, pre=47.0000, rec=78.3333, f1=0.5875, kap=-0.1000
acc=45.0000, pre=47.0000, rec=78.3333, f1=0.5875, kap=-0.1000
acc=45.0000, pre=47.0588, rec=80.0000, f1=0.5926, kap=-0.1000
acc=45.0000, pre=47.1698, rec=83.3333, f1=0.6024, kap=-0.1000
acc=45.0000, pre=47.1154, rec=81.6667, f1=0.5976, kap=-0.1000
acc=45.0000, pre=47.1154, rec=81.6667, f1=0.5976, kap=-0.1000
acc=45.8333, pre=47.6190, rec=83.3333, f1=0.6061, kap=-0.0833
acc=45.0000, pre=47.1698, rec=83.3333, f1=0.6024, kap=-0.1000
acc=45.0000, pre=47.1698, rec=83.3333, f1=0.6024, kap=-0.1000
acc=45.8333, pre=47.6190, rec=83.3333, f1=0.6061, kap=-0.0833
acc=45.0000, pre=47.1698, rec=83.3333, f1=0.6024, kap=-0.1000
acc=45.8333, pre=47.6190, rec=83.3333, f1=0.6061, kap=-0.0833
acc=45.0000, pre=47.1698, rec=83.3333, f1=0.6024, kap=-0.1000
acc=45.8333, pre=47.6190, rec=83.3333, f1=0.6061, kap=-0.0833
acc=45.0000, pre=47.1698, rec=83.3333, f1=0.6024, kap=-0.1000
acc=45.8333, pre=47.6190, rec=83.3333, f1=0.6061, kap=-0.0833
acc=45.0000, pre=47.1698, rec=83.3333, f1=0.6024, kap=-0.1000
acc=45.0000, pre=47.1698, rec=83.3333, f1=0.6024, kap=-0.1000
acc=45.0000, pre=47.1698, rec=83.3333, f1=0.6024, kap=-0.1000
acc=45.0000, pre=47.1154, rec=81.6667, f1=0.5976, kap=-0.1000
acc=43.3333, pre=46.1538, rec=80.0000, f1=0.5854, kap=-0.1333
acc=47.5000, pre=48.3516, rec=73.3333, f1=0.5828, kap=-0.0500
acc=47.5000, pre=48.3516, rec=73.3333, f1=0.5828, kap=-0.0500
acc=59.1667, pre=62.7907, rec=45.0000, f1=0.5243, kap=0.1833
acc=47.5000, pre=48.3871, rec=75.0000, f1=0.5882, kap=-0.0500
acc=53.3333, pre=52.6316, rec=66.6667, f1=0.5882, kap=0.0667
acc=49.1667, pre=49.2958, rec=58.3333, f1=0.5344, kap=-0.0167
acc=48.3333, pre=48.0000, rec=40.0000, f1=0.4364, kap=-0.0333
acc=43.3333, pre=44.7368, rec=56.6667, f1=0.5000, kap=-0.1333
acc=45.8333, pre=46.4789, rec=55.0000, f1=0.5038, kap=-0.0833
acc=46.6667, pre=46.2963, rec=41.6667, f1=0.4386, kap=-0.0667
acc=45.8333, pre=46.5753, rec=56.6667, f1=0.5113, kap=-0.0833
acc=46.6667, pre=46.9697, rec=51.6667, f1=0.4921, kap=-0.0667
acc=46.6667, pre=47.0588, rec=53.3333, f1=0.5000, kap=-0.0667
acc=46.6667, pre=46.6667, rec=46.6667, f1=0.4667, kap=-0.0667
acc=48.3333, pre=48.3871, rec=50.0000, f1=0.4918, kap=-0.0333
acc=46.6667, pre=46.6667, rec=46.6667, f1=0.4667, kap=-0.0667
acc=45.0000, pre=45.4545, rec=50.0000, f1=0.4762, kap=-0.1000
acc=48.3333, pre=47.5000, rec=31.6667, f1=0.3800, kap=-0.0333
acc=42.5000, pre=45.1613, rec=70.0000, f1=0.5490, kap=-0.1500
acc=40.8333, pre=43.3735, rec=60.0000, f1=0.5035, kap=-0.1833
acc=46.6667, pre=46.8750, rec=50.0000, f1=0.4839, kap=-0.0667
acc=47.5000, pre=47.9452, rec=58.3333, f1=0.5263, kap=-0.0500
acc=48.3333, pre=48.3871, rec=50.0000, f1=0.4918, kap=-0.0333
acc=50.0000, pre=50.0000, rec=58.3333, f1=0.5385, kap=0.0000
acc=45.8333, pre=46.4789, rec=55.0000, f1=0.5038, kap=-0.0833
acc=45.8333, pre=44.6809, rec=35.0000, f1=0.3925, kap=-0.0833
acc=49.1667, pre=49.2754, rec=56.6667, f1=0.5271, kap=-0.0167
acc=52.5000, pre=52.0548, rec=63.3333, f1=0.5714, kap=0.0500
acc=49.1667, pre=49.2063, rec=51.6667, f1=0.5041, kap=-0.0167
acc=45.8333, pre=46.2687, rec=51.6667, f1=0.4882, kap=-0.0833
acc=45.8333, pre=46.0317, rec=48.3333, f1=0.4715, kap=-0.0833
acc=48.3333, pre=48.3871, rec=50.0000, f1=0.4918, kap=-0.0333
acc=47.5000, pre=47.6190, rec=50.0000, f1=0.4878, kap=-0.0500
acc=47.5000, pre=47.6190, rec=50.0000, f1=0.4878, kap=-0.0500
acc=46.6667, pre=46.6667, rec=46.6667, f1=0.4667, kap=-0.0667
acc=45.8333, pre=45.6140, rec=43.3333, f1=0.4444, kap=-0.0833
acc=45.8333, pre=45.9016, rec=46.6667, f1=0.4628, kap=-0.0833
acc=45.8333, pre=45.9016, rec=46.6667, f1=0.4628, kap=-0.0833
acc=45.8333, pre=45.9016, rec=46.6667, f1=0.4628, kap=-0.0833
acc=45.8333, pre=45.9016, rec=46.6667, f1=0.4628, kap=-0.0833
acc=45.8333, pre=45.9016, rec=46.6667, f1=0.4628, kap=-0.0833
acc=45.8333, pre=45.9016, rec=46.6667, f1=0.4628, kap=-0.0833
