acc=30.0000, pre=30.9524, rec=30.0000, f1=0.2828, kap=-0.0500
acc=31.6667, pre=33.4715, rec=31.6667, f1=0.2835, kap=-0.0250
acc=45.0000, pre=47.4582, rec=45.0000, f1=0.4505, kap=0.1750
acc=45.8333, pre=48.5653, rec=45.8333, f1=0.4590, kap=0.1875
acc=55.0000, pre=59.2612, rec=55.0000, f1=0.5484, kap=0.3250
acc=55.0000, pre=62.2963, rec=55.0000, f1=0.5501, kap=0.3250
acc=44.1667, pre=43.6709, rec=44.1667, f1=0.4174, kap=0.1625
acc=51.6667, pre=56.4286, rec=51.6667, f1=0.5236, kap=0.2750
acc=46.6667, pre=49.4932, rec=46.6667, f1=0.4532, kap=0.2000
acc=56.6667, pre=58.3707, rec=56.6667, f1=0.5694, kap=0.3500
acc=59.1667, pre=57.7546, rec=59.1667, f1=0.5795, kap=0.3875
acc=44.1667, pre=44.2014, rec=44.1667, f1=0.4178, kap=0.1625
acc=58.3333, pre=59.2358, rec=58.3333, f1=0.5801, kap=0.3750
acc=47.5000, pre=46.8839, rec=47.5000, f1=0.4639, kap=0.2125
acc=53.3333, pre=52.8175, rec=53.3333, f1=0.5142, kap=0.3000
acc=48.3333, pre=47.6665, rec=48.3333, f1=0.4594, kap=0.2250
acc=52.5000, pre=51.8740, rec=52.5000, f1=0.5040, kap=0.2875
acc=55.8333, pre=56.0252, rec=55.8333, f1=0.5463, kap=0.3375
acc=51.6667, pre=51.5105, rec=51.6667, f1=0.5008, kap=0.2750
acc=51.6667, pre=52.3310, rec=51.6667, f1=0.4921, kap=0.2750
acc=46.6667, pre=46.6667, rec=46.6667, f1=0.4394, kap=0.2000
acc=54.1667, pre=54.1006, rec=54.1667, f1=0.5274, kap=0.3125
acc=52.5000, pre=52.7109, rec=52.5000, f1=0.5227, kap=0.2875
acc=46.6667, pre=45.9158, rec=46.6667, f1=0.4425, kap=0.2000
acc=43.3333, pre=42.1710, rec=43.3333, f1=0.4008, kap=0.1500
acc=45.0000, pre=44.2164, rec=45.0000, f1=0.4217, kap=0.1750
acc=50.0000, pre=50.5374, rec=50.0000, f1=0.4869, kap=0.2500
acc=50.0000, pre=50.0926, rec=50.0000, f1=0.4824, kap=0.2500
acc=49.1667, pre=47.1794, rec=49.1667, f1=0.4749, kap=0.2375
acc=45.8333, pre=43.4792, rec=45.8333, f1=0.4324, kap=0.1875
acc=50.0000, pre=51.1794, rec=50.0000, f1=0.4939, kap=0.2500
acc=42.5000, pre=40.2560, rec=42.5000, f1=0.3989, kap=0.1375
acc=42.5000, pre=41.6707, rec=42.5000, f1=0.3849, kap=0.1375
acc=45.0000, pre=43.6999, rec=45.0000, f1=0.4280, kap=0.1750
acc=46.6667, pre=45.6349, rec=46.6667, f1=0.4479, kap=0.2000
acc=41.6667, pre=38.8687, rec=41.6667, f1=0.3886, kap=0.1250
acc=42.5000, pre=39.0807, rec=42.5000, f1=0.3810, kap=0.1375
acc=46.6667, pre=45.8750, rec=46.6667, f1=0.4570, kap=0.2000
acc=41.6667, pre=38.4719, rec=41.6667, f1=0.3869, kap=0.1250
