acc=40.0000, pre=13.3333, rec=33.3333, f1=0.1905, kap=0.0000
acc=26.6667, pre=8.8889, rec=33.3333, f1=0.1404, kap=0.0000
acc=36.6667, pre=22.6173, rec=38.7500, f1=0.2850, kap=0.0858
acc=59.1667, pre=65.7407, rec=57.8472, f1=0.5724, kap=0.3855
acc=75.0000, pre=75.5777, rec=74.4444, f1=0.7453, kap=0.6222
acc=75.8333, pre=74.6055, rec=74.5139, f1=0.7450, kap=0.6329
acc=73.3333, pre=72.4174, rec=70.9722, f1=0.7126, kap=0.5894
acc=72.5000, pre=70.1012, rec=69.8611, f1=0.6946, kap=0.5802
acc=73.3333, pre=71.9089, rec=70.8333, f1=0.7031, kap=0.5918
acc=70.8333, pre=69.7249, rec=68.5417, f1=0.6847, kap=0.5524
acc=70.0000, pre=68.3716, rec=68.4028, f1=0.6833, kap=0.5451
acc=71.6667, pre=71.0482, rec=70.9028, f1=0.7074, kap=0.5732
acc=76.6667, pre=76.6519, rec=75.9028, f1=0.7545, kap=0.6450
acc=70.0000, pre=68.9985, rec=69.0972, f1=0.6894, kap=0.5447
acc=68.3333, pre=68.1561, rec=68.0556, f1=0.6768, kap=0.5246
acc=72.5000, pre=71.8595, rec=71.3194, f1=0.7136, kap=0.5805
acc=77.5000, pre=77.9755, rec=76.1806, f1=0.7642, kap=0.6547
acc=75.8333, pre=74.7003, rec=74.5139, f1=0.7459, kap=0.6317
acc=65.8333, pre=65.9890, rec=64.7917, f1=0.6477, kap=0.4849
acc=68.3333, pre=69.5861, rec=67.1528, f1=0.6724, kap=0.5238
acc=70.0000, pre=69.2047, rec=68.8194, f1=0.6882, kap=0.5470
acc=75.0000, pre=73.8205, rec=73.1250, f1=0.7331, kap=0.6170
acc=71.6667, pre=70.3971, rec=69.0972, f1=0.6911, kap=0.5634
acc=71.6667, pre=71.4412, rec=69.5833, f1=0.6993, kap=0.5634
acc=71.6667, pre=72.3836, rec=69.8611, f1=0.7001, kap=0.5641
acc=70.8333, pre=70.1851, rec=69.8611, f1=0.6985, kap=0.5588
acc=75.0000, pre=74.1270, rec=74.3750, f1=0.7418, kap=0.6218
acc=77.5000, pre=76.8935, rec=77.0833, f1=0.7697, kap=0.6588
acc=75.8333, pre=75.2791, rec=75.7639, f1=0.7528, kap=0.6357
acc=77.5000, pre=76.9360, rec=77.4306, f1=0.7705, kap=0.6602
acc=76.6667, pre=76.2206, rec=76.7361, f1=0.7631, kap=0.6479
acc=75.0000, pre=75.0000, rec=74.3750, f1=0.7445, kap=0.6193
acc=72.5000, pre=72.4305, rec=71.8056, f1=0.7183, kap=0.5816
acc=74.1667, pre=74.3043, rec=72.7778, f1=0.7296, kap=0.6039
acc=75.0000, pre=74.7156, rec=73.4722, f1=0.7370, kap=0.6164
acc=74.1667, pre=73.6264, rec=72.6389, f1=0.7285, kap=0.6039
acc=73.3333, pre=72.5356, rec=71.4583, f1=0.7170, kap=0.5904
acc=75.0000, pre=74.2857, rec=73.5417, f1=0.7378, kap=0.6173
acc=73.3333, pre=72.7974, rec=71.3194, f1=0.7168, kap=0.5897
acc=73.3333, pre=72.6980, rec=71.5278, f1=0.7186, kap=0.5908
acc=72.5000, pre=71.9270, rec=70.6250, f1=0.7094, kap=0.5773
acc=75.8333, pre=75.7625, rec=74.3056, f1=0.7447, kap=0.6292
acc=65.8333, pre=65.3654, rec=64.2361, f1=0.6416, kap=0.4793
acc=69.1667, pre=68.8733, rec=68.4028, f1=0.6839, kap=0.5316
acc=71.6667, pre=71.7740, rec=70.6250, f1=0.7069, kap=0.5707
acc=71.6667, pre=71.3921, rec=70.0694, f1=0.7009, kap=0.5689
acc=72.5000, pre=72.0123, rec=71.3194, f1=0.7139, kap=0.5816
acc=72.5000, pre=71.7916, rec=71.1806, f1=0.7131, kap=0.5809
acc=72.5000, pre=71.7916, rec=71.1806, f1=0.7131, kap=0.5809
acc=71.6667, pre=71.2675, rec=71.1111, f1=0.7116, kap=0.5685
acc=66.6667, pre=71.0476, rec=67.7778, f1=0.6692, kap=0.5058
acc=69.1667, pre=71.6469, rec=70.3472, f1=0.6927, kap=0.5413
acc=75.0000, pre=76.0660, rec=74.3750, f1=0.7457, kap=0.6203
acc=71.6667, pre=71.4762, rec=71.0417, f1=0.7074, kap=0.5700
acc=71.6667, pre=71.2085, rec=70.9028, f1=0.7077, kap=0.5689
acc=69.1667, pre=71.5462, rec=67.7778, f1=0.6729, kap=0.5248
acc=74.1667, pre=74.3807, rec=74.4444, f1=0.7397, kap=0.6112
acc=80.0000, pre=79.4211, rec=78.8194, f1=0.7887, kap=0.6959
acc=77.5000, pre=76.9777, rec=75.6944, f1=0.7602, kap=0.6556
acc=78.3333, pre=78.2386, rec=76.7361, f1=0.7710, kap=0.6686
acc=78.3333, pre=78.2386, rec=76.7361, f1=0.7710, kap=0.6686
acc=79.1667, pre=79.0685, rec=77.7778, f1=0.7807, kap=0.6819
acc=79.1667, pre=79.0685, rec=77.7778, f1=0.7807, kap=0.6819
acc=79.1667, pre=79.0685, rec=77.7778, f1=0.7807, kap=0.6819
acc=79.1667, pre=79.0685, rec=77.7778, f1=0.7807, kap=0.6819
acc=79.1667, pre=79.0685, rec=77.7778, f1=0.7807, kap=0.6819
acc=79.1667, pre=79.0685, rec=77.7778, f1=0.7807, kap=0.6819
acc=79.1667, pre=79.0685, rec=77.7778, f1=0.7807, kap=0.6819
acc=79.1667, pre=79.0685, rec=77.7778, f1=0.7807, kap=0.6819
acc=79.1667, pre=79.0685, rec=77.7778, f1=0.7807, kap=0.6819
acc=79.1667, pre=79.0685, rec=77.7778, f1=0.7807, kap=0.6819
acc=79.1667, pre=79.0685, rec=77.7778, f1=0.7807, kap=0.6819
acc=79.1667, pre=79.0685, rec=77.7778, f1=0.7807, kap=0.6819
acc=79.1667, pre=79.0685, rec=77.7778, f1=0.7807, kap=0.6819
acc=79.1667, pre=79.0685, rec=77.7778, f1=0.7807, kap=0.6819
acc=79.1667, pre=79.0685, rec=77.7778, f1=0.7807, kap=0.6819
acc=78.3333, pre=77.8300, rec=76.7361, f1=0.7701, kap=0.6689
acc=78.3333, pre=77.8300, rec=76.7361, f1=0.7701, kap=0.6689
acc=79.1667, pre=79.0685, rec=77.7778, f1=0.7807, kap=0.6819
acc=79.1667, pre=79.0685, rec=77.7778, f1=0.7807, kap=0.6819
acc=78.3333, pre=78.3202, rec=76.9444, f1=0.7718, kap=0.6695
acc=78.3333, pre=78.3202, rec=76.9444, f1=0.7718, kap=0.6695
acc=79.1667, pre=79.0685, rec=77.7778, f1=0.7807, kap=0.6819
acc=79.1667, pre=79.0685, rec=77.7778, f1=0.7807, kap=0.6819
acc=78.3333, pre=78.3202, rec=76.9444, f1=0.7718, kap=0.6695
acc=78.3333, pre=78.3202, rec=76.9444, f1=0.7718, kap=0.6695
acc=77.5000, pre=77.4811, rec=75.9028, f1=0.7622, kap=0.6562
acc=76.6667, pre=76.7564, rec=75.0694, f1=0.7533, kap=0.6438
acc=77.5000, pre=77.4811, rec=75.9028, f1=0.7622, kap=0.6562
acc=76.6667, pre=76.7564, rec=75.0694, f1=0.7533, kap=0.6438
acc=77.5000, pre=77.4811, rec=75.9028, f1=0.7622, kap=0.6562
acc=77.5000, pre=77.4811, rec=75.9028, f1=0.7622, kap=0.6562
acc=78.3333, pre=78.3202, rec=76.9444, f1=0.7718, kap=0.6695
acc=78.3333, pre=78.3202, rec=76.9444, f1=0.7718, kap=0.6695
acc=78.3333, pre=78.3202, rec=76.9444, f1=0.7718, kap=0.6695
acc=78.3333, pre=78.3202, rec=76.9444, f1=0.7718, kap=0.6695
acc=78.3333, pre=78.3202, rec=76.9444, f1=0.7718, kap=0.6695
acc=78.3333, pre=78.3202, rec=76.9444, f1=0.7718, kap=0.6695
acc=78.3333, pre=78.3202, rec=76.9444, f1=0.7718, kap=0.6695
acc=77.5000, pre=77.4811, rec=75.9028, f1=0.7622, kap=0.6562
