acc=25.8333, pre=17.0833, rec=25.8333, f1=0.2000, kap=-0.1125
acc=25.0000, pre=22.3032, rec=25.0000, f1=0.2253, kap=-0.1250
acc=25.0000, pre=17.7022, rec=25.0000, f1=0.2049, kap=-0.1250
acc=28.3333, pre=18.8805, rec=28.3333, f1=0.2265, kap=-0.0750
acc=31.6667, pre=21.2727, rec=31.6667, f1=0.2502, kap=-0.0250
acc=34.1667, pre=36.4735, rec=34.1667, f1=0.3210, kap=0.0125
acc=30.0000, pre=25.4377, rec=30.0000, f1=0.2111, kap=-0.0500
acc=30.0000, pre=28.3417, rec=30.0000, f1=0.2645, kap=-0.0500
acc=32.5000, pre=36.1581, rec=32.5000, f1=0.2978, kap=-0.0125
acc=40.0000, pre=46.0145, rec=40.0000, f1=0.3983, kap=0.1000
acc=47.5000, pre=55.3850, rec=47.5000, f1=0.4835, kap=0.2125
acc=47.5000, pre=60.6563, rec=47.5000, f1=0.4819, kap=0.2125
acc=50.8333, pre=60.2482, rec=50.8333, f1=0.5213, kap=0.2625
acc=50.0000, pre=61.7747, rec=50.0000, f1=0.5132, kap=0.2500
acc=50.0000, pre=54.1819, rec=50.0000, f1=0.5087, kap=0.2500
acc=42.5000, pre=40.8850, rec=42.5000, f1=0.4155, kap=0.1375
acc=41.6667, pre=56.4484, rec=41.6667, f1=0.4311, kap=0.1250
acc=48.3333, pre=57.5350, rec=48.3333, f1=0.5012, kap=0.2250
acc=42.5000, pre=42.1257, rec=42.5000, f1=0.4189, kap=0.1375
acc=45.0000, pre=54.3182, rec=45.0000, f1=0.4733, kap=0.1750
acc=41.6667, pre=46.0708, rec=41.6667, f1=0.4274, kap=0.1250
acc=51.6667, pre=59.5370, rec=51.6667, f1=0.5333, kap=0.2750
acc=45.0000, pre=54.0590, rec=45.0000, f1=0.4715, kap=0.1750
acc=40.0000, pre=46.5799, rec=40.0000, f1=0.4179, kap=0.1000
acc=44.1667, pre=47.6001, rec=44.1667, f1=0.4525, kap=0.1625
acc=49.1667, pre=52.4378, rec=49.1667, f1=0.5005, kap=0.2375
acc=49.1667, pre=56.5753, rec=49.1667, f1=0.5105, kap=0.2375
acc=46.6667, pre=54.6919, rec=46.6667, f1=0.4841, kap=0.2000
acc=41.6667, pre=44.3566, rec=41.6667, f1=0.4252, kap=0.1250
acc=39.1667, pre=40.8407, rec=39.1667, f1=0.3971, kap=0.0875
acc=41.6667, pre=47.4462, rec=41.6667, f1=0.4292, kap=0.1250
acc=41.6667, pre=49.5986, rec=41.6667, f1=0.4309, kap=0.1250
acc=40.8333, pre=42.8937, rec=40.8333, f1=0.4133, kap=0.1125
acc=44.1667, pre=44.8675, rec=44.1667, f1=0.4447, kap=0.1625
acc=39.1667, pre=40.3352, rec=39.1667, f1=0.3963, kap=0.0875
acc=41.6667, pre=43.3440, rec=41.6667, f1=0.4232, kap=0.1250
acc=40.8333, pre=41.3445, rec=40.8333, f1=0.4101, kap=0.1125
acc=39.1667, pre=46.9736, rec=39.1667, f1=0.4130, kap=0.0875
acc=42.5000, pre=45.8876, rec=42.5000, f1=0.4362, kap=0.1375
acc=38.3333, pre=45.2643, rec=38.3333, f1=0.4009, kap=0.0750
acc=43.3333, pre=49.8725, rec=43.3333, f1=0.4398, kap=0.1500
acc=49.1667, pre=49.4208, rec=49.1667, f1=0.4919, kap=0.2375
acc=49.1667, pre=45.9173, rec=49.1667, f1=0.4652, kap=0.2375
acc=44.1667, pre=47.6786, rec=44.1667, f1=0.4535, kap=0.1625
acc=50.0000, pre=48.8164, rec=50.0000, f1=0.4907, kap=0.2500
acc=45.0000, pre=46.0074, rec=45.0000, f1=0.4543, kap=0.1750
acc=54.1667, pre=51.6508, rec=54.1667, f1=0.5218, kap=0.3125
acc=47.5000, pre=48.4806, rec=47.5000, f1=0.4790, kap=0.2125
acc=44.1667, pre=48.7822, rec=44.1667, f1=0.4577, kap=0.1625
acc=39.1667, pre=49.3811, rec=39.1667, f1=0.4151, kap=0.0875
acc=45.8333, pre=44.5209, rec=45.8333, f1=0.4489, kap=0.1875
acc=50.8333, pre=50.4279, rec=50.8333, f1=0.5062, kap=0.2625
acc=50.0000, pre=47.0538, rec=50.0000, f1=0.4727, kap=0.2500
acc=47.5000, pre=46.6196, rec=47.5000, f1=0.4692, kap=0.2125
acc=45.0000, pre=46.3675, rec=45.0000, f1=0.4558, kap=0.1750
acc=41.6667, pre=43.2297, rec=41.6667, f1=0.4219, kap=0.1250
acc=47.5000, pre=47.0300, rec=47.5000, f1=0.4723, kap=0.2125
acc=44.1667, pre=46.3574, rec=44.1667, f1=0.4506, kap=0.1625
acc=47.5000, pre=46.5644, rec=47.5000, f1=0.4693, kap=0.2125
acc=38.3333, pre=37.9894, rec=38.3333, f1=0.3809, kap=0.0750
acc=41.6667, pre=40.6205, rec=41.6667, f1=0.4102, kap=0.1250
acc=43.3333, pre=44.0266, rec=43.3333, f1=0.4357, kap=0.1500
acc=41.6667, pre=42.8451, rec=41.6667, f1=0.4217, kap=0.1250
acc=43.3333, pre=43.8043, rec=43.3333, f1=0.4350, kap=0.1500
acc=42.5000, pre=43.3065, rec=42.5000, f1=0.4282, kap=0.1375
acc=45.0000, pre=43.9453, rec=45.0000, f1=0.4433, kap=0.1750
acc=45.0000, pre=44.7896, rec=45.0000, f1=0.4484, kap=0.1750
acc=43.3333, pre=44.2350, rec=43.3333, f1=0.4372, kap=0.1500
acc=44.1667, pre=44.6970, rec=44.1667, f1=0.4438, kap=0.1625
acc=42.5000, pre=42.9426, rec=42.5000, f1=0.4267, kap=0.1375
acc=45.0000, pre=44.4647, rec=45.0000, f1=0.4466, kap=0.1750
acc=44.1667, pre=43.9562, rec=44.1667, f1=0.4401, kap=0.1625
acc=43.3333, pre=43.8198, rec=43.3333, f1=0.4353, kap=0.1500
acc=42.5000, pre=44.1162, rec=42.5000, f1=0.4318, kap=0.1375
acc=43.3333, pre=43.4496, rec=43.3333, f1=0.4335, kap=0.1500
acc=43.3333, pre=43.1229, rec=43.3333, f1=0.4318, kap=0.1500
acc=44.1667, pre=45.0897, rec=44.1667, f1=0.4456, kap=0.1625
acc=44.1667, pre=45.5303, rec=44.1667, f1=0.4476, kap=0.1625
acc=42.5000, pre=44.1162, rec=42.5000, f1=0.4318, kap=0.1375
acc=41.6667, pre=43.6232, rec=41.6667, f1=0.4247, kap=0.1250
acc=41.6667, pre=42.8451, rec=41.6667, f1=0.4217, kap=0.1250
acc=41.6667, pre=42.4332, rec=41.6667, f1=0.4199, kap=0.1250
acc=40.8333, pre=42.8296, rec=40.8333, f1=0.4166, kap=0.1125
acc=41.6667, pre=43.6232, rec=41.6667, f1=0.4247, kap=0.1250
acc=40.8333, pre=43.1231, rec=40.8333, f1=0.4174, kap=0.1125
acc=41.6667, pre=42.4332, rec=41.6667, f1=0.4199, kap=0.1250
acc=45.8333, pre=44.7205, rec=45.8333, f1=0.4513, kap=0.1875
acc=43.3333, pre=43.3761, rec=43.3333, f1=0.4329, kap=0.1500
acc=42.5000, pre=43.1257, rec=42.5000, f1=0.4271, kap=0.1375
acc=41.6667, pre=42.0262, rec=41.6667, f1=0.4178, kap=0.1250
acc=41.6667, pre=42.0262, rec=41.6667, f1=0.4178, kap=0.1250
acc=41.6667, pre=42.0262, rec=41.6667, f1=0.4178, kap=0.1250
acc=41.6667, pre=42.0262, rec=41.6667, f1=0.4178, kap=0.1250
acc=41.6667, pre=42.0262, rec=41.6667, f1=0.4178, kap=0.1250
acc=41.6667, pre=42.0262, rec=41.6667, f1=0.4178, kap=0.1250
acc=42.5000, pre=42.7346, rec=42.5000, f1=0.4252, kap=0.1375
acc=43.3333, pre=43.2426, rec=43.3333, f1=0.4319, kap=0.1500
acc=42.5000, pre=42.5214, rec=42.5000, f1=0.4244, kap=0.1375
acc=42.5000, pre=42.5214, rec=42.5000, f1=0.4244, kap=0.1375
acc=42.5000, pre=42.5214, rec=42.5000, f1=0.4244, kap=0.1375
