acc=33.3333, pre=11.1111, rec=33.3333, f1=0.1667, kap=0.0000
acc=39.1667, pre=26.5076, rec=39.1667, f1=0.3098, kap=0.0875
acc=41.6667, pre=28.1115, rec=41.6667, f1=0.3330, kap=0.1250
acc=39.1667, pre=33.2367, rec=39.1667, f1=0.3256, kap=0.0875
acc=40.8333, pre=41.4486, rec=40.8333, f1=0.3567, kap=0.1125
acc=41.6667, pre=41.5224, rec=41.6667, f1=0.3784, kap=0.1250
acc=44.1667, pre=44.9753, rec=44.1667, f1=0.4200, kap=0.1625
acc=33.3333, pre=31.7137, rec=33.3333, f1=0.3211, kap=0.0000
acc=36.6667, pre=35.2007, rec=36.6667, f1=0.3520, kap=0.0500
acc=39.1667, pre=36.8014, rec=39.1667, f1=0.3681, kap=0.0875
acc=41.6667, pre=40.7854, rec=41.6667, f1=0.3996, kap=0.1250
acc=37.5000, pre=35.9048, rec=37.5000, f1=0.3621, kap=0.0625
acc=37.5000, pre=36.6137, rec=37.5000, f1=0.3665, kap=0.0625
acc=40.0000, pre=39.0946, rec=40.0000, f1=0.3919, kap=0.1000
acc=39.1667, pre=38.9122, rec=39.1667, f1=0.3832, kap=0.0875
acc=45.0000, pre=45.1146, rec=45.0000, f1=0.4478, kap=0.1750
acc=40.0000, pre=39.6184, rec=40.0000, f1=0.3866, kap=0.1000
acc=46.6667, pre=46.4186, rec=46.6667, f1=0.4605, kap=0.2000
acc=43.3333, pre=43.3026, rec=43.3333, f1=0.4230, kap=0.1500
acc=43.3333, pre=43.9876, rec=43.3333, f1=0.4255, kap=0.1500
acc=43.3333, pre=43.8049, rec=43.3333, f1=0.4279, kap=0.1500
acc=47.5000, pre=47.7460, rec=47.5000, f1=0.4695, kap=0.2125
acc=50.0000, pre=50.0000, rec=50.0000, f1=0.4998, kap=0.2500
acc=45.8333, pre=45.8256, rec=45.8333, f1=0.4552, kap=0.1875
acc=45.8333, pre=46.5292, rec=45.8333, f1=0.4598, kap=0.1875
acc=40.0000, pre=39.7619, rec=40.0000, f1=0.3978, kap=0.1000
acc=44.1667, pre=44.1630, rec=44.1667, f1=0.4416, kap=0.1625
acc=48.3333, pre=48.2059, rec=48.3333, f1=0.4825, kap=0.2250
acc=50.0000, pre=49.7909, rec=50.0000, f1=0.4979, kap=0.2500
acc=44.1667, pre=44.0051, rec=44.1667, f1=0.4400, kap=0.1625
acc=44.1667, pre=44.0429, rec=44.1667, f1=0.4401, kap=0.1625
acc=41.6667, pre=41.1488, rec=41.6667, f1=0.4126, kap=0.1250
acc=43.3333, pre=43.0952, rec=43.3333, f1=0.4267, kap=0.1500
acc=40.8333, pre=40.1610, rec=40.8333, f1=0.4037, kap=0.1125
acc=41.6667, pre=41.8699, rec=41.6667, f1=0.4175, kap=0.1250
acc=35.8333, pre=35.1429, rec=35.8333, f1=0.3507, kap=0.0375
acc=45.0000, pre=44.6241, rec=45.0000, f1=0.4406, kap=0.1750
acc=43.3333, pre=43.3707, rec=43.3333, f1=0.4296, kap=0.1500
acc=41.6667, pre=41.1412, rec=41.6667, f1=0.4109, kap=0.1250
acc=42.5000, pre=42.3439, rec=42.5000, f1=0.4220, kap=0.1375
acc=47.5000, pre=47.4421, rec=47.5000, f1=0.4726, kap=0.2125
acc=39.1667, pre=38.8965, rec=39.1667, f1=0.3892, kap=0.0875
acc=45.0000, pre=44.8070, rec=45.0000, f1=0.4473, kap=0.1750
acc=43.3333, pre=42.9507, rec=43.3333, f1=0.4230, kap=0.1500
acc=43.3333, pre=42.4308, rec=43.3333, f1=0.4176, kap=0.1500
acc=40.8333, pre=40.2769, rec=40.8333, f1=0.4033, kap=0.1125
acc=36.6667, pre=36.1874, rec=36.6667, f1=0.3612, kap=0.0500
acc=39.1667, pre=39.4514, rec=39.1667, f1=0.3873, kap=0.0875
acc=42.5000, pre=42.1371, rec=42.5000, f1=0.4192, kap=0.1375
acc=41.6667, pre=41.0901, rec=41.6667, f1=0.4055, kap=0.1250
acc=41.6667, pre=40.6159, rec=41.6667, f1=0.4053, kap=0.1250
acc=44.1667, pre=43.7765, rec=44.1667, f1=0.4302, kap=0.1625
