acc=50.8333, pre=56.9860, rec=49.7222, f1=0.4928, kap=0.2500
acc=56.6667, pre=67.3428, rec=58.8889, f1=0.5502, kap=0.3633
acc=80.8333, pre=78.7788, rec=78.2639, f1=0.7813, kap=0.7059
acc=82.5000, pre=80.7818, rec=79.5139, f1=0.7944, kap=0.7305
acc=80.8333, pre=78.7040, rec=77.9861, f1=0.7793, kap=0.7054
acc=79.1667, pre=78.2309, rec=78.0556, f1=0.7797, kap=0.6857
acc=80.0000, pre=79.1318, rec=79.0972, f1=0.7894, kap=0.6982
acc=73.3333, pre=75.4457, rec=73.5417, f1=0.7317, kap=0.6036
acc=73.3333, pre=72.7642, rec=72.4306, f1=0.7230, kap=0.5990
acc=80.8333, pre=79.7893, rec=77.4306, f1=0.7725, kap=0.7031
acc=74.1667, pre=72.6833, rec=72.6389, f1=0.7263, kap=0.6086
acc=64.1667, pre=69.8789, rec=64.3750, f1=0.6432, kap=0.4722
acc=75.0000, pre=73.3663, rec=73.1944, f1=0.7326, kap=0.6209
acc=73.3333, pre=72.7381, rec=72.2917, f1=0.7226, kap=0.5987
acc=69.1667, pre=71.2787, rec=68.6806, f1=0.6887, kap=0.5406
acc=72.5000, pre=73.4541, rec=72.1528, f1=0.7203, kap=0.5892
acc=75.0000, pre=75.6621, rec=74.7222, f1=0.7445, kap=0.6262
acc=66.6667, pre=71.9181, rec=67.2917, f1=0.6715, kap=0.5090
acc=70.8333, pre=74.1524, rec=71.3194, f1=0.7094, kap=0.5683
acc=68.3333, pre=73.7395, rec=69.1667, f1=0.6881, kap=0.5339
acc=67.5000, pre=72.3821, rec=68.1250, f1=0.6793, kap=0.5209
acc=67.5000, pre=73.4343, rec=68.4722, f1=0.6807, kap=0.5224
acc=66.6667, pre=72.9785, rec=67.6389, f1=0.6729, kap=0.5106
acc=66.6667, pre=73.2804, rec=67.9167, f1=0.6730, kap=0.5114
acc=66.6667, pre=73.2804, rec=67.9167, f1=0.6730, kap=0.5114
acc=66.6667, pre=73.2804, rec=67.9167, f1=0.6730, kap=0.5114
acc=66.6667, pre=73.2804, rec=67.9167, f1=0.6730, kap=0.5114
acc=66.6667, pre=73.2804, rec=67.9167, f1=0.6730, kap=0.5114
acc=66.6667, pre=73.2804, rec=67.9167, f1=0.6730, kap=0.5114
acc=65.8333, pre=72.9857, rec=67.2222, f1=0.6653, kap=0.5000
acc=64.1667, pre=72.4112, rec=65.8333, f1=0.6494, kap=0.4773
acc=64.1667, pre=72.4112, rec=65.8333, f1=0.6494, kap=0.4773
acc=64.1667, pre=72.4112, rec=65.8333, f1=0.6494, kap=0.4773
acc=64.1667, pre=72.4112, rec=65.8333, f1=0.6494, kap=0.4773
acc=64.1667, pre=72.4112, rec=65.8333, f1=0.6494, kap=0.4773
acc=64.1667, pre=72.4112, rec=65.8333, f1=0.6494, kap=0.4773
acc=64.1667, pre=72.4112, rec=65.8333, f1=0.6494, kap=0.4773
acc=64.1667, pre=72.4112, rec=65.8333, f1=0.6494, kap=0.4773
acc=64.1667, pre=72.4112, rec=65.8333, f1=0.6494, kap=0.4773
acc=64.1667, pre=72.4112, rec=65.8333, f1=0.6494, kap=0.4773
acc=64.1667, pre=72.4112, rec=65.8333, f1=0.6494, kap=0.4773
acc=64.1667, pre=72.4112, rec=65.8333, f1=0.6494, kap=0.4773
acc=64.1667, pre=72.4112, rec=65.8333, f1=0.6494, kap=0.4773
acc=62.5000, pre=71.8507, rec=64.4444, f1=0.6330, kap=0.4548
acc=62.5000, pre=71.8507, rec=64.4444, f1=0.6330, kap=0.4548
acc=62.5000, pre=71.8507, rec=64.4444, f1=0.6330, kap=0.4548
acc=62.5000, pre=71.9600, rec=64.5833, f1=0.6318, kap=0.4552
acc=60.8333, pre=71.2963, rec=63.0556, f1=0.6160, kap=0.4324
acc=63.3333, pre=72.3445, rec=65.4167, f1=0.6389, kap=0.4669
acc=62.5000, pre=72.0538, rec=64.7222, f1=0.6302, kap=0.4556
acc=60.8333, pre=71.2963, rec=63.0556, f1=0.6160, kap=0.4324
acc=62.5000, pre=72.0538, rec=64.7222, f1=0.6302, kap=0.4556
acc=62.5000, pre=72.0538, rec=64.7222, f1=0.6302, kap=0.4556
acc=62.5000, pre=72.0538, rec=64.7222, f1=0.6302, kap=0.4556
acc=62.5000, pre=72.0538, rec=64.7222, f1=0.6302, kap=0.4556
acc=62.5000, pre=72.0538, rec=64.7222, f1=0.6302, kap=0.4556
acc=62.5000, pre=72.0538, rec=64.7222, f1=0.6302, kap=0.4556
acc=62.5000, pre=72.0538, rec=64.7222, f1=0.6302, kap=0.4556
acc=62.5000, pre=72.0538, rec=64.7222, f1=0.6302, kap=0.4556
acc=62.5000, pre=72.0538, rec=64.7222, f1=0.6302, kap=0.4556
acc=62.5000, pre=72.0538, rec=64.7222, f1=0.6302, kap=0.4556
acc=62.5000, pre=72.0538, rec=64.7222, f1=0.6302, kap=0.4556
