acc=33.3333, pre=11.1111, rec=33.3333, f1=0.1667, kap=0.0000
acc=38.3333, pre=25.7778, rec=38.3333, f1=0.3035, kap=0.0750
acc=29.1667, pre=29.0021, rec=29.1667, f1=0.2852, kap=-0.0625
acc=27.5000, pre=25.2699, rec=27.5000, f1=0.2453, kap=-0.0875
acc=29.1667, pre=19.8179, rec=29.1667, f1=0.2345, kap=-0.0625
acc=31.6667, pre=51.6979, rec=31.6667, f1=0.2876, kap=-0.0250
acc=30.8333, pre=20.5599, rec=30.8333, f1=0.2466, kap=-0.0375
acc=29.1667, pre=16.8254, rec=29.1667, f1=0.1835, kap=-0.0625
acc=34.1667, pre=40.4242, rec=34.1667, f1=0.3403, kap=0.0125
acc=42.5000, pre=47.6671, rec=42.5000, f1=0.4125, kap=0.1375
acc=32.5000, pre=39.0129, rec=32.5000, f1=0.2368, kap=-0.0125
acc=36.6667, pre=34.5861, rec=36.6667, f1=0.3418, kap=0.0500
acc=39.1667, pre=40.6141, rec=39.1667, f1=0.3878, kap=0.0875
acc=38.3333, pre=39.2857, rec=38.3333, f1=0.3806, kap=0.0750
acc=41.6667, pre=43.8959, rec=41.6667, f1=0.4038, kap=0.1250
acc=35.8333, pre=37.9967, rec=35.8333, f1=0.3619, kap=0.0375
acc=40.0000, pre=41.6514, rec=40.0000, f1=0.3922, kap=0.1000
acc=41.6667, pre=43.4001, rec=41.6667, f1=0.4112, kap=0.1250
acc=40.8333, pre=42.6505, rec=40.8333, f1=0.3942, kap=0.1125
acc=42.5000, pre=46.3889, rec=42.5000, f1=0.4188, kap=0.1375
acc=40.8333, pre=43.9611, rec=40.8333, f1=0.4014, kap=0.1125
acc=35.8333, pre=37.2024, rec=35.8333, f1=0.3588, kap=0.0375
acc=37.5000, pre=38.9190, rec=37.5000, f1=0.3652, kap=0.0625
acc=42.5000, pre=45.4359, rec=42.5000, f1=0.4168, kap=0.1375
acc=30.0000, pre=30.3101, rec=30.0000, f1=0.3009, kap=-0.0500
acc=40.0000, pre=42.4615, rec=40.0000, f1=0.3937, kap=0.1000
acc=40.8333, pre=44.3896, rec=40.8333, f1=0.4036, kap=0.1125
acc=40.8333, pre=43.7149, rec=40.8333, f1=0.4034, kap=0.1125
acc=45.8333, pre=51.7804, rec=45.8333, f1=0.4468, kap=0.1875
