acc=21.6667, pre=46.9819, rec=21.6667, f1=0.1716, kap=-0.1750
acc=34.1667, pre=35.3822, rec=34.1667, f1=0.3336, kap=0.0125
acc=36.6667, pre=35.4353, rec=36.6667, f1=0.3503, kap=0.0500
acc=30.0000, pre=29.2769, rec=30.0000, f1=0.2918, kap=-0.0500
acc=32.5000, pre=29.0858, rec=32.5000, f1=0.2994, kap=-0.0125
acc=40.0000, pre=37.8549, rec=40.0000, f1=0.3845, kap=0.1000
acc=29.1667, pre=29.3722, rec=29.1667, f1=0.2904, kap=-0.0625
acc=33.3333, pre=32.1888, rec=33.3333, f1=0.3264, kap=0.0000
acc=30.8333, pre=30.4681, rec=30.8333, f1=0.3050, kap=-0.0375
acc=33.3333, pre=31.7237, rec=33.3333, f1=0.3228, kap=0.0000
acc=34.1667, pre=33.3482, rec=34.1667, f1=0.3367, kap=0.0125
acc=31.6667, pre=31.0041, rec=31.6667, f1=0.3130, kap=-0.0250
acc=34.1667, pre=32.9894, rec=34.1667, f1=0.3336, kap=0.0125
acc=33.3333, pre=32.3148, rec=33.3333, f1=0.3274, kap=0.0000
acc=30.0000, pre=29.4974, rec=30.0000, f1=0.2972, kap=-0.0500
acc=33.3333, pre=32.3148, rec=33.3333, f1=0.3274, kap=0.0000
acc=35.0000, pre=34.1049, rec=35.0000, f1=0.3451, kap=0.0250
acc=34.1667, pre=32.8048, rec=34.1667, f1=0.3336, kap=0.0125
acc=30.0000, pre=29.9369, rec=30.0000, f1=0.2989, kap=-0.0500
acc=28.3333, pre=28.6667, rec=28.3333, f1=0.2830, kap=-0.0750
acc=35.0000, pre=34.3264, rec=35.0000, f1=0.3459, kap=0.0250
acc=35.8333, pre=34.5571, rec=35.8333, f1=0.3504, kap=0.0375
acc=35.0000, pre=34.2848, rec=35.0000, f1=0.3456, kap=0.0250
acc=33.3333, pre=32.7484, rec=33.3333, f1=0.3302, kap=0.0000
acc=35.0000, pre=33.8889, rec=35.0000, f1=0.3437, kap=0.0250
acc=35.8333, pre=35.0877, rec=35.8333, f1=0.3541, kap=0.0375
acc=35.8333, pre=34.9074, rec=35.8333, f1=0.3531, kap=0.0375
acc=33.3333, pre=32.7111, rec=33.3333, f1=0.3299, kap=0.0000
acc=34.1667, pre=33.4187, rec=34.1667, f1=0.3376, kap=0.0125
acc=35.8333, pre=34.8148, rec=35.8333, f1=0.3524, kap=0.0375
acc=32.5000, pre=31.6330, rec=32.5000, f1=0.3201, kap=-0.0125
acc=37.5000, pre=36.7799, rec=37.5000, f1=0.3706, kap=0.0625
acc=33.3333, pre=32.9718, rec=33.3333, f1=0.3313, kap=0.0000
acc=35.0000, pre=34.5202, rec=35.0000, f1=0.3473, kap=0.0250
acc=33.3333, pre=33.0404, rec=33.3333, f1=0.3314, kap=0.0000
acc=34.1667, pre=33.9728, rec=34.1667, f1=0.3407, kap=0.0125
acc=34.1667, pre=33.2654, rec=34.1667, f1=0.3364, kap=0.0125
acc=30.8333, pre=30.6245, rec=30.8333, f1=0.3072, kap=-0.0375
