acc=41.6667, pre=31.5697, rec=41.6667, f1=0.3329, kap=0.1250
acc=30.0000, pre=24.1728, rec=30.0000, f1=0.2674, kap=-0.0500
acc=33.3333, pre=33.8250, rec=33.3333, f1=0.3059, kap=0.0000
acc=25.0000, pre=31.4375, rec=25.0000, f1=0.2400, kap=-0.1250
acc=31.6667, pre=36.9500, rec=31.6667, f1=0.3208, kap=-0.0250
acc=34.1667, pre=35.3121, rec=34.1667, f1=0.3067, kap=0.0125
acc=43.3333, pre=37.8364, rec=43.3333, f1=0.3598, kap=0.1500
acc=42.5000, pre=41.3320, rec=42.5000, f1=0.4183, kap=0.1375
acc=50.0000, pre=51.4550, rec=50.0000, f1=0.4858, kap=0.2500
acc=45.8333, pre=49.8896, rec=45.8333, f1=0.4441, kap=0.1875
acc=45.0000, pre=42.8753, rec=45.0000, f1=0.4326, kap=0.1750
acc=45.0000, pre=43.1843, rec=45.0000, f1=0.4310, kap=0.1750
acc=42.5000, pre=43.5035, rec=42.5000, f1=0.4269, kap=0.1375
acc=45.0000, pre=44.6857, rec=45.0000, f1=0.4480, kap=0.1750
acc=43.3333, pre=43.5261, rec=43.3333, f1=0.4318, kap=0.1500
acc=45.8333, pre=45.4635, rec=45.8333, f1=0.4543, kap=0.1875
acc=45.8333, pre=45.6666, rec=45.8333, f1=0.4569, kap=0.1875
acc=45.0000, pre=45.3367, rec=45.0000, f1=0.4508, kap=0.1750
acc=44.1667, pre=43.8360, rec=44.1667, f1=0.4390, kap=0.1625
acc=44.1667, pre=44.6482, rec=44.1667, f1=0.4418, kap=0.1625
acc=45.0000, pre=44.7643, rec=45.0000, f1=0.4482, kap=0.1750
acc=44.1667, pre=44.2185, rec=44.1667, f1=0.4414, kap=0.1625
acc=45.0000, pre=44.9145, rec=45.0000, f1=0.4487, kap=0.1750
acc=45.8333, pre=45.8128, rec=45.8333, f1=0.4579, kap=0.1875
acc=45.8333, pre=45.8128, rec=45.8333, f1=0.4579, kap=0.1875
acc=45.0000, pre=44.9145, rec=45.0000, f1=0.4487, kap=0.1750
acc=45.0000, pre=44.9145, rec=45.0000, f1=0.4487, kap=0.1750
