acc=33.3333, pre=11.1111, rec=33.3333, f1=0.1667, kap=0.0000
acc=20.0000, pre=13.2440, rec=20.0000, f1=0.1592, kap=-0.2000
acc=20.8333, pre=13.2876, rec=20.8333, f1=0.1578, kap=-0.1875
acc=20.8333, pre=12.5340, rec=20.8333, f1=0.1541, kap=-0.1875
acc=20.8333, pre=12.5340, rec=20.8333, f1=0.1541, kap=-0.1875
acc=21.6667, pre=22.7430, rec=21.6667, f1=0.1846, kap=-0.1750
acc=20.0000, pre=12.4745, rec=20.0000, f1=0.1522, kap=-0.2000
acc=22.5000, pre=22.5000, rec=22.5000, f1=0.1933, kap=-0.1625
acc=23.3333, pre=25.8586, rec=23.3333, f1=0.2120, kap=-0.1500
acc=25.8333, pre=26.8889, rec=25.8333, f1=0.2356, kap=-0.1125
acc=30.8333, pre=30.5178, rec=30.8333, f1=0.2916, kap=-0.0375
acc=30.8333, pre=30.5648, rec=30.8333, f1=0.2918, kap=-0.0375
acc=40.8333, pre=50.2540, rec=40.8333, f1=0.4194, kap=0.1125
acc=53.3333, pre=55.7164, rec=53.3333, f1=0.5384, kap=0.3000
acc=49.1667, pre=54.2549, rec=49.1667, f1=0.5003, kap=0.2375
acc=53.3333, pre=55.1707, rec=53.3333, f1=0.5391, kap=0.3000
acc=47.5000, pre=50.3887, rec=47.5000, f1=0.4840, kap=0.2125
acc=45.0000, pre=51.7396, rec=45.0000, f1=0.4624, kap=0.1750
acc=46.6667, pre=49.6795, rec=46.6667, f1=0.4763, kap=0.2000
acc=46.6667, pre=49.5037, rec=46.6667, f1=0.4765, kap=0.2000
acc=47.5000, pre=51.2611, rec=47.5000, f1=0.4828, kap=0.2125
acc=48.3333, pre=53.3333, rec=48.3333, f1=0.4945, kap=0.2250
acc=49.1667, pre=53.6668, rec=49.1667, f1=0.5018, kap=0.2375
acc=43.3333, pre=52.0722, rec=43.3333, f1=0.4405, kap=0.1500
acc=50.0000, pre=54.8092, rec=50.0000, f1=0.5102, kap=0.2500
acc=50.0000, pre=55.6834, rec=50.0000, f1=0.5137, kap=0.2500
acc=49.1667, pre=54.0751, rec=49.1667, f1=0.5025, kap=0.2375
acc=45.0000, pre=50.4810, rec=45.0000, f1=0.4605, kap=0.1750
acc=45.8333, pre=53.1809, rec=45.8333, f1=0.4661, kap=0.1875
acc=49.1667, pre=59.1839, rec=49.1667, f1=0.5075, kap=0.2375
acc=46.6667, pre=49.4932, rec=46.6667, f1=0.4740, kap=0.2000
