acc=28.3333, pre=35.0346, rec=32.7381, f1=0.2652, kap=-0.0023
acc=34.1667, pre=36.9195, rec=35.1190, f1=0.3470, kap=0.0295
acc=49.1667, pre=50.2440, rec=51.1905, f1=0.4690, kap=0.2525
acc=49.1667, pre=53.3465, rec=51.6369, f1=0.4881, kap=0.2615
acc=50.0000, pre=53.0537, rec=52.6786, f1=0.4918, kap=0.2718
acc=57.5000, pre=59.2045, rec=60.2679, f1=0.5654, kap=0.3750
acc=51.6667, pre=54.9373, rec=54.3155, f1=0.5132, kap=0.2944
acc=56.6667, pre=53.7724, rec=55.2083, f1=0.5309, kap=0.3350
acc=55.0000, pre=52.3087, rec=51.7857, f1=0.5196, kap=0.2987
acc=50.8333, pre=50.3490, rec=51.0417, f1=0.4982, kap=0.2607
acc=52.5000, pre=52.9344, rec=53.1250, f1=0.5177, kap=0.2910
acc=55.0000, pre=53.8359, rec=54.4643, f1=0.5353, kap=0.3182
acc=55.0000, pre=52.7880, rec=53.1250, f1=0.5265, kap=0.3095
acc=50.8333, pre=49.3869, rec=49.7024, f1=0.4876, kap=0.2551
acc=53.3333, pre=50.8646, rec=51.9345, f1=0.5065, kap=0.2875
acc=48.3333, pre=48.2192, rec=48.8095, f1=0.4673, kap=0.2308
acc=48.3333, pre=46.6113, rec=47.0238, f1=0.4617, kap=0.2152
acc=49.1667, pre=47.2239, rec=47.6190, f1=0.4676, kap=0.2239
acc=52.5000, pre=50.0843, rec=50.8929, f1=0.4976, kap=0.2711
acc=56.6667, pre=53.7894, rec=54.3155, f1=0.5347, kap=0.3316
acc=61.6667, pre=58.0860, rec=58.7798, f1=0.5833, kap=0.4026
acc=60.0000, pre=56.3367, rec=56.6964, f1=0.5632, kap=0.3750
acc=52.5000, pre=50.2004, rec=50.4464, f1=0.4981, kap=0.2692
acc=44.1667, pre=43.4697, rec=44.0476, f1=0.4282, kap=0.1604
acc=53.3333, pre=50.3968, rec=50.5952, f1=0.4994, kap=0.2746
acc=51.6667, pre=50.2426, rec=50.7440, f1=0.4956, kap=0.2658
acc=55.8333, pre=52.8757, rec=53.2738, f1=0.5289, kap=0.3188
acc=55.0000, pre=53.0133, rec=53.5714, f1=0.5240, kap=0.3095
acc=50.0000, pre=49.6958, rec=50.4464, f1=0.4900, kap=0.2500
acc=56.6667, pre=54.6795, rec=54.7619, f1=0.5435, kap=0.3350
acc=56.6667, pre=53.6275, rec=54.3155, f1=0.5314, kap=0.3316
acc=55.8333, pre=54.8542, rec=54.6131, f1=0.5401, kap=0.3257
acc=52.5000, pre=50.3999, rec=50.8929, f1=0.5009, kap=0.2674
acc=49.1667, pre=49.4937, rec=49.8512, f1=0.4842, kap=0.2413
acc=55.0000, pre=53.4530, rec=53.5714, f1=0.5304, kap=0.3130
acc=55.8333, pre=53.0796, rec=53.2738, f1=0.5235, kap=0.3117
acc=56.6667, pre=55.3001, rec=55.6548, f1=0.5435, kap=0.3401
acc=55.0000, pre=52.4823, rec=53.1250, f1=0.5223, kap=0.3059
acc=56.6667, pre=54.1819, rec=54.3155, f1=0.5375, kap=0.3299
acc=53.3333, pre=53.1841, rec=53.7202, f1=0.5241, kap=0.3000
acc=55.8333, pre=52.4000, rec=52.8274, f1=0.5240, kap=0.3117
acc=56.6667, pre=54.3627, rec=54.7619, f1=0.5371, kap=0.3316
acc=57.5000, pre=54.6810, rec=54.9107, f1=0.5411, kap=0.3411
acc=55.8333, pre=53.2989, rec=54.1667, f1=0.5307, kap=0.3223
acc=55.0000, pre=55.0950, rec=55.8036, f1=0.5407, kap=0.3267
acc=52.5000, pre=51.8880, rec=52.6786, f1=0.5121, kap=0.2839
acc=57.5000, pre=55.2155, rec=55.3571, f1=0.5435, kap=0.3428
acc=54.1667, pre=52.3489, rec=52.9762, f1=0.5202, kap=0.3003
acc=54.1667, pre=52.7931, rec=52.5298, f1=0.5159, kap=0.2949
acc=52.5000, pre=50.8838, rec=50.8929, f1=0.5006, kap=0.2711
acc=53.3333, pre=51.4815, rec=51.9345, f1=0.5094, kap=0.2821
acc=54.1667, pre=52.1481, rec=52.5298, f1=0.5157, kap=0.2949
acc=55.8333, pre=55.4902, rec=55.0595, f1=0.5374, kap=0.3291
acc=60.0000, pre=56.5853, rec=56.6964, f1=0.5604, kap=0.3734
acc=58.3333, pre=56.3266, rec=56.3988, f1=0.5522, kap=0.3557
acc=59.1667, pre=56.4391, rec=56.9940, f1=0.5548, kap=0.3669
acc=60.8333, pre=57.9634, rec=58.1845, f1=0.5716, kap=0.3896
acc=57.5000, pre=55.3746, rec=55.8036, f1=0.5418, kap=0.3445
acc=59.1667, pre=57.1460, rec=57.4405, f1=0.5639, kap=0.3702
acc=55.8333, pre=53.2475, rec=53.7202, f1=0.5287, kap=0.3170
acc=57.5000, pre=55.2937, rec=55.8036, f1=0.5486, kap=0.3462
acc=57.5000, pre=54.9027, rec=54.9107, f1=0.5414, kap=0.3394
acc=59.1667, pre=56.8623, rec=56.9940, f1=0.5587, kap=0.3669
acc=59.1667, pre=56.8623, rec=56.9940, f1=0.5587, kap=0.3669
acc=59.1667, pre=56.8623, rec=56.9940, f1=0.5587, kap=0.3669
acc=60.0000, pre=57.6923, rec=58.0357, f1=0.5670, kap=0.3814
acc=60.0000, pre=57.8307, rec=57.5893, f1=0.5652, kap=0.3782
acc=58.3333, pre=56.0325, rec=55.9524, f1=0.5503, kap=0.3523
acc=59.1667, pre=56.8623, rec=56.9940, f1=0.5587, kap=0.3669
acc=59.1667, pre=56.8623, rec=56.9940, f1=0.5587, kap=0.3669
acc=58.3333, pre=56.0325, rec=55.9524, f1=0.5503, kap=0.3523
acc=59.1667, pre=56.8623, rec=56.9940, f1=0.5587, kap=0.3669
acc=59.1667, pre=56.8623, rec=56.9940, f1=0.5587, kap=0.3669
acc=59.1667, pre=56.8623, rec=56.9940, f1=0.5587, kap=0.3669
acc=59.1667, pre=56.8623, rec=56.9940, f1=0.5587, kap=0.3669
acc=59.1667, pre=56.8623, rec=56.9940, f1=0.5587, kap=0.3669
acc=60.0000, pre=57.6923, rec=58.0357, f1=0.5670, kap=0.3814
acc=60.0000, pre=57.6923, rec=58.0357, f1=0.5670, kap=0.3814
acc=59.1667, pre=56.8623, rec=56.9940, f1=0.5587, kap=0.3669
acc=59.1667, pre=56.8623, rec=56.9940, f1=0.5587, kap=0.3669
acc=59.1667, pre=56.8623, rec=56.9940, f1=0.5587, kap=0.3669
acc=59.1667, pre=57.1617, rec=57.4405, f1=0.5604, kap=0.3702
acc=60.0000, pre=57.6923, rec=58.0357, f1=0.5670, kap=0.3814
acc=58.3333, pre=56.0325, rec=55.9524, f1=0.5503, kap=0.3523
acc=56.6667, pre=54.9610, rec=54.7619, f1=0.5375, kap=0.3299
acc=59.1667, pre=57.0058, rec=56.5476, f1=0.5568, kap=0.3636
acc=58.3333, pre=56.0325, rec=55.9524, f1=0.5503, kap=0.3523
