acc=28.3333, pre=31.9798, rec=28.8889, f1=0.2647, kap=-0.0395
acc=58.3333, pre=53.5197, rec=55.0000, f1=0.5410, kap=0.3655
acc=57.5000, pre=58.5979, rec=56.1806, f1=0.5668, kap=0.3657
acc=68.3333, pre=66.9213, rec=65.6944, f1=0.6401, kap=0.5178
acc=76.6667, pre=73.7459, rec=73.9583, f1=0.7359, kap=0.6429
acc=72.5000, pre=70.8117, rec=69.7222, f1=0.6862, kap=0.5791
acc=75.8333, pre=74.6326, rec=72.9861, f1=0.7201, kap=0.6288
acc=77.5000, pre=75.8662, rec=74.9306, f1=0.7440, kap=0.6550
acc=70.0000, pre=68.5027, rec=67.5000, f1=0.6652, kap=0.5428
acc=77.5000, pre=75.9477, rec=75.4167, f1=0.7484, kap=0.6565
acc=75.0000, pre=72.6225, rec=71.9444, f1=0.7071, kap=0.6154
acc=72.5000, pre=70.5668, rec=70.0694, f1=0.6910, kap=0.5798
acc=75.8333, pre=73.6667, rec=72.9861, f1=0.7203, kap=0.6282
acc=76.6667, pre=74.7664, rec=74.0278, f1=0.7325, kap=0.6416
acc=76.6667, pre=74.7664, rec=74.0278, f1=0.7325, kap=0.6416
acc=78.3333, pre=76.2215, rec=75.0694, f1=0.7412, kap=0.6658
acc=75.0000, pre=72.2222, rec=72.5000, f1=0.7178, kap=0.6173
acc=72.5000, pre=69.8352, rec=70.0694, f1=0.6910, kap=0.5794
acc=80.0000, pre=78.2972, rec=76.4583, f1=0.7558, kap=0.6905
acc=73.3333, pre=71.8492, rec=72.1528, f1=0.7145, kap=0.5960
acc=80.0000, pre=78.6561, rec=76.9444, f1=0.7618, kap=0.6915
acc=75.8333, pre=73.5957, rec=73.8889, f1=0.7335, kap=0.6320
acc=76.6667, pre=73.8212, rec=73.6806, f1=0.7275, kap=0.6410
acc=81.6667, pre=79.8140, rec=79.2361, f1=0.7895, kap=0.7189
acc=81.6667, pre=79.8140, rec=79.2361, f1=0.7895, kap=0.7189
