acc=30.0000, pre=22.9814, rec=32.1429, f1=0.2243, kap=-0.0194
acc=26.6667, pre=8.8889, rec=33.3333, f1=0.1404, kap=0.0000
acc=27.5000, pre=22.0481, rec=34.3750, f1=0.2547, kap=0.0114
acc=29.1667, pre=24.0741, rec=36.4583, f1=0.2706, kap=0.0341
acc=26.6667, pre=53.4072, rec=32.8869, f1=0.2532, kap=-0.0023
acc=46.6667, pre=46.2909, rec=45.3869, f1=0.4506, kap=0.1980
acc=46.6667, pre=39.8932, rec=41.8155, f1=0.4047, kap=0.1645
acc=53.3333, pre=47.0742, rec=44.7917, f1=0.4345, kap=0.2287
acc=52.5000, pre=51.1875, rec=44.1964, f1=0.4229, kap=0.2105
acc=48.3333, pre=39.3002, rec=40.3274, f1=0.3690, kap=0.1576
acc=55.8333, pre=53.1628, rec=48.3631, f1=0.4819, kap=0.2639
acc=50.0000, pre=46.1039, rec=41.9643, f1=0.3967, kap=0.1736
acc=50.0000, pre=45.6825, rec=41.9643, f1=0.4030, kap=0.1781
acc=48.3333, pre=40.7774, rec=40.7738, f1=0.3882, kap=0.1599
acc=40.8333, pre=34.2201, rec=34.9702, f1=0.3442, kap=0.0559
acc=35.8333, pre=31.2169, rec=31.3988, f1=0.3126, kap=-0.0026
acc=35.8333, pre=31.2570, rec=30.9524, f1=0.3110, kap=0.0026
acc=34.1667, pre=28.9377, rec=29.3155, f1=0.2893, kap=-0.0180
acc=31.6667, pre=30.1695, rec=28.4226, f1=0.2904, kap=-0.0406
acc=31.6667, pre=32.5534, rec=30.2083, f1=0.3061, kap=-0.0199
acc=27.5000, pre=28.6661, rec=27.2321, f1=0.2657, kap=-0.0688
acc=32.5000, pre=33.4928, rec=30.8036, f1=0.3134, kap=-0.0075
acc=31.6667, pre=29.6873, rec=28.8690, f1=0.2861, kap=-0.0302
acc=33.3333, pre=33.4464, rec=31.3988, f1=0.3178, kap=0.0000
acc=31.6667, pre=33.5218, rec=30.6548, f1=0.3096, kap=-0.0123
acc=35.0000, pre=34.2711, rec=32.5893, f1=0.3291, kap=0.0201
acc=29.1667, pre=32.4405, rec=28.4226, f1=0.2879, kap=-0.0417
acc=36.6667, pre=38.1440, rec=37.3512, f1=0.3638, kap=0.0640
acc=37.5000, pre=37.5899, rec=37.0536, f1=0.3538, kap=0.0695
acc=35.8333, pre=37.1251, rec=35.8631, f1=0.3464, kap=0.0541
acc=35.0000, pre=36.3556, rec=33.9286, f1=0.3380, kap=0.0370
acc=35.8333, pre=38.5412, rec=35.4167, f1=0.3539, kap=0.0541
acc=34.1667, pre=35.3043, rec=32.8869, f1=0.3314, kap=0.0199
acc=40.0000, pre=39.2516, rec=38.8393, f1=0.3804, kap=0.1000
acc=36.6667, pre=38.4028, rec=37.3512, f1=0.3606, kap=0.0686
acc=40.8333, pre=41.9483, rec=41.2202, f1=0.4012, kap=0.1235
acc=36.6667, pre=36.2069, rec=35.5655, f1=0.3452, kap=0.0571
acc=40.8333, pre=43.3333, rec=42.5595, f1=0.4070, kap=0.1341
acc=45.8333, pre=46.7605, rec=46.5774, f1=0.4530, kap=0.1935
acc=42.5000, pre=45.3843, rec=45.5357, f1=0.4268, kap=0.1626
acc=43.3333, pre=45.6151, rec=45.6845, f1=0.4331, kap=0.1707
acc=45.0000, pre=44.3341, rec=44.1964, f1=0.4351, kap=0.1709
acc=41.6667, pre=43.0792, rec=43.6012, f1=0.4181, kap=0.1379
acc=43.3333, pre=45.2112, rec=44.7917, f1=0.4319, kap=0.1626
acc=42.5000, pre=44.6636, rec=44.6429, f1=0.4270, kap=0.1544
acc=48.3333, pre=47.1360, rec=47.0238, f1=0.4674, kap=0.2132
acc=42.5000, pre=43.2926, rec=42.8571, f1=0.4191, kap=0.1439
acc=43.3333, pre=45.1782, rec=44.7917, f1=0.4322, kap=0.1646
acc=44.1667, pre=44.9088, rec=44.4940, f1=0.4349, kap=0.1667
acc=45.8333, pre=47.6039, rec=47.0238, f1=0.4570, kap=0.1975
acc=43.3333, pre=44.1118, rec=43.0060, f1=0.4244, kap=0.1542
acc=44.1667, pre=46.5309, rec=45.8333, f1=0.4442, kap=0.1749
acc=50.8333, pre=50.3704, rec=49.7024, f1=0.4937, kap=0.2532
acc=43.3333, pre=43.7633, rec=43.4524, f1=0.4260, kap=0.1521
acc=42.5000, pre=43.5185, rec=43.3036, f1=0.4202, kap=0.1460
acc=45.8333, pre=46.4514, rec=46.5774, f1=0.4542, kap=0.1915
acc=40.0000, pre=43.3333, rec=41.9643, f1=0.3999, kap=0.1262
acc=46.6667, pre=47.3031, rec=46.7262, f1=0.4602, kap=0.1980
acc=44.1667, pre=45.4354, rec=44.0476, f1=0.4363, kap=0.1667
acc=45.8333, pre=46.7067, rec=46.1310, f1=0.4516, kap=0.1935
acc=43.3333, pre=45.1405, rec=43.8988, f1=0.4301, kap=0.1605
