acc=33.3333, pre=11.1111, rec=33.3333, f1=0.1667, kap=0.0000
acc=33.3333, pre=11.1111, rec=33.3333, f1=0.1667, kap=0.0000
acc=33.3333, pre=11.1111, rec=33.3333, f1=0.1667, kap=0.0000
acc=59.1667, pre=72.3573, rec=59.1667, f1=0.4959, kap=0.3875
acc=71.6667, pre=75.4168, rec=71.6667, f1=0.7038, kap=0.5750
acc=62.5000, pre=62.1528, rec=62.5000, f1=0.6131, kap=0.4375
acc=61.6667, pre=63.9939, rec=61.6667, f1=0.6077, kap=0.4250
acc=66.6667, pre=69.9296, rec=66.6667, f1=0.6604, kap=0.5000
acc=68.3333, pre=69.8717, rec=68.3333, f1=0.6836, kap=0.5250
acc=67.5000, pre=68.5493, rec=67.5000, f1=0.6765, kap=0.5125
acc=62.5000, pre=62.4009, rec=62.5000, f1=0.6211, kap=0.4375
acc=67.5000, pre=67.3854, rec=67.5000, f1=0.6739, kap=0.5125
acc=63.3333, pre=63.3312, rec=63.3333, f1=0.6318, kap=0.4500
acc=72.5000, pre=73.9677, rec=72.5000, f1=0.7250, kap=0.5875
acc=75.8333, pre=75.9933, rec=75.8333, f1=0.7560, kap=0.6375
acc=75.0000, pre=75.2594, rec=75.0000, f1=0.7442, kap=0.6250
acc=77.5000, pre=77.9223, rec=77.5000, f1=0.7723, kap=0.6625
acc=75.8333, pre=76.0676, rec=75.8333, f1=0.7548, kap=0.6375
acc=76.6667, pre=77.4561, rec=76.6667, f1=0.7611, kap=0.6500
acc=77.5000, pre=78.2838, rec=77.5000, f1=0.7711, kap=0.6625
acc=66.6667, pre=66.8783, rec=66.6667, f1=0.6661, kap=0.5000
acc=75.0000, pre=75.1323, rec=75.0000, f1=0.7488, kap=0.6250
acc=74.1667, pre=74.0662, rec=74.1667, f1=0.7382, kap=0.6125
acc=73.3333, pre=75.6624, rec=73.3333, f1=0.7146, kap=0.6000
acc=75.0000, pre=74.6838, rec=75.0000, f1=0.7462, kap=0.6250
acc=77.5000, pre=77.8185, rec=77.5000, f1=0.7717, kap=0.6625
acc=73.3333, pre=74.5498, rec=73.3333, f1=0.7230, kap=0.6000
acc=75.8333, pre=75.7937, rec=75.8333, f1=0.7572, kap=0.6375
acc=62.5000, pre=69.3458, rec=62.5000, f1=0.6097, kap=0.4375
acc=69.1667, pre=69.9984, rec=69.1667, f1=0.6933, kap=0.5375
acc=75.8333, pre=78.7504, rec=75.8333, f1=0.7554, kap=0.6375
acc=75.0000, pre=79.6801, rec=75.0000, f1=0.7399, kap=0.6250
acc=77.5000, pre=78.6546, rec=77.5000, f1=0.7700, kap=0.6625
acc=80.0000, pre=81.9062, rec=80.0000, f1=0.7952, kap=0.7000
acc=72.5000, pre=74.0119, rec=72.5000, f1=0.7087, kap=0.5875
acc=77.5000, pre=79.8344, rec=77.5000, f1=0.7629, kap=0.6625
acc=75.0000, pre=75.4173, rec=75.0000, f1=0.7410, kap=0.6250
acc=77.5000, pre=79.2299, rec=77.5000, f1=0.7670, kap=0.6625
acc=71.6667, pre=71.6561, rec=71.6667, f1=0.7151, kap=0.5750
acc=77.5000, pre=79.9089, rec=77.5000, f1=0.7637, kap=0.6625
acc=78.3333, pre=80.2253, rec=78.3333, f1=0.7746, kap=0.6750
acc=77.5000, pre=77.5005, rec=77.5000, f1=0.7744, kap=0.6625
acc=68.3333, pre=72.3941, rec=68.3333, f1=0.6593, kap=0.5250
acc=74.1667, pre=75.5494, rec=74.1667, f1=0.7267, kap=0.6125
acc=68.3333, pre=72.4524, rec=68.3333, f1=0.6486, kap=0.5250
acc=75.0000, pre=76.8684, rec=75.0000, f1=0.7372, kap=0.6250
acc=76.6667, pre=77.2525, rec=76.6667, f1=0.7612, kap=0.6500
acc=77.5000, pre=77.6818, rec=77.5000, f1=0.7743, kap=0.6625
acc=73.3333, pre=73.2587, rec=73.3333, f1=0.7267, kap=0.6000
acc=70.8333, pre=71.3667, rec=70.8333, f1=0.7081, kap=0.5625
acc=72.5000, pre=73.4163, rec=72.5000, f1=0.7221, kap=0.5875
acc=72.5000, pre=72.2222, rec=72.5000, f1=0.7189, kap=0.5875
