acc=30.0000, pre=10.3448, rec=30.0000, f1=0.1538, kap=-0.0500
acc=23.3333, pre=16.4212, rec=23.3333, f1=0.1752, kap=-0.1500
acc=34.1667, pre=27.3772, rec=34.1667, f1=0.2786, kap=0.0125
acc=37.5000, pre=32.8548, rec=37.5000, f1=0.3317, kap=0.0625
acc=46.6667, pre=47.0419, rec=46.6667, f1=0.4441, kap=0.2000
acc=53.3333, pre=49.5238, rec=53.3333, f1=0.5042, kap=0.3000
acc=46.6667, pre=43.6060, rec=46.6667, f1=0.4454, kap=0.2000
acc=49.1667, pre=47.2011, rec=49.1667, f1=0.4753, kap=0.2375
acc=45.8333, pre=43.1316, rec=45.8333, f1=0.4401, kap=0.1875
acc=45.0000, pre=40.4492, rec=45.0000, f1=0.4198, kap=0.1750
acc=45.8333, pre=41.9072, rec=45.8333, f1=0.4323, kap=0.1875
acc=43.3333, pre=39.8959, rec=43.3333, f1=0.4095, kap=0.1500
acc=46.6667, pre=45.5917, rec=46.6667, f1=0.4559, kap=0.2000
acc=44.1667, pre=42.2872, rec=44.1667, f1=0.4289, kap=0.1625
acc=43.3333, pre=41.4115, rec=43.3333, f1=0.4207, kap=0.1500
acc=45.0000, pre=44.9874, rec=45.0000, f1=0.4466, kap=0.1750
acc=42.5000, pre=40.7828, rec=42.5000, f1=0.4128, kap=0.1375
acc=43.3333, pre=40.7885, rec=43.3333, f1=0.4164, kap=0.1500
acc=44.1667, pre=42.5645, rec=44.1667, f1=0.4291, kap=0.1625
acc=45.0000, pre=43.6813, rec=45.0000, f1=0.4378, kap=0.1750
acc=49.1667, pre=47.6865, rec=49.1667, f1=0.4814, kap=0.2375
acc=49.1667, pre=48.7419, rec=49.1667, f1=0.4878, kap=0.2375
acc=45.0000, pre=43.6640, rec=45.0000, f1=0.4392, kap=0.1750
acc=43.3333, pre=42.6046, rec=43.3333, f1=0.4246, kap=0.1500
acc=48.3333, pre=49.2327, rec=48.3333, f1=0.4834, kap=0.2250
acc=48.3333, pre=48.4722, rec=48.3333, f1=0.4816, kap=0.2250
acc=48.3333, pre=48.1250, rec=48.3333, f1=0.4799, kap=0.2250
acc=45.8333, pre=44.6390, rec=45.8333, f1=0.4452, kap=0.1875
acc=50.0000, pre=51.5213, rec=50.0000, f1=0.5052, kap=0.2500
acc=50.8333, pre=50.8915, rec=50.8333, f1=0.5032, kap=0.2625
acc=49.1667, pre=49.4427, rec=49.1667, f1=0.4913, kap=0.2375
acc=51.6667, pre=52.9847, rec=51.6667, f1=0.5199, kap=0.2750
acc=47.5000, pre=47.8975, rec=47.5000, f1=0.4726, kap=0.2125
acc=45.8333, pre=46.7284, rec=45.8333, f1=0.4573, kap=0.1875
acc=45.8333, pre=48.6283, rec=45.8333, f1=0.4650, kap=0.1875
acc=42.5000, pre=41.2986, rec=42.5000, f1=0.4164, kap=0.1375
acc=47.5000, pre=47.9537, rec=47.5000, f1=0.4735, kap=0.2125
acc=45.8333, pre=43.4874, rec=45.8333, f1=0.4414, kap=0.1875
acc=46.6667, pre=45.7833, rec=46.6667, f1=0.4557, kap=0.2000
acc=43.3333, pre=42.2486, rec=43.3333, f1=0.4230, kap=0.1500
acc=50.0000, pre=51.0784, rec=50.0000, f1=0.5021, kap=0.2500
acc=40.0000, pre=39.1534, rec=40.0000, f1=0.3926, kap=0.1000
acc=52.5000, pre=53.8111, rec=52.5000, f1=0.5290, kap=0.2875
acc=44.1667, pre=42.9447, rec=44.1667, f1=0.4305, kap=0.1625
acc=49.1667, pre=49.3568, rec=49.1667, f1=0.4897, kap=0.2375
acc=40.0000, pre=37.2762, rec=40.0000, f1=0.3790, kap=0.1000
acc=45.0000, pre=45.0427, rec=45.0000, f1=0.4465, kap=0.1750
acc=41.6667, pre=40.0436, rec=41.6667, f1=0.4026, kap=0.1250
acc=49.1667, pre=51.6302, rec=49.1667, f1=0.4976, kap=0.2375
acc=49.1667, pre=47.9289, rec=49.1667, f1=0.4823, kap=0.2375
