acc=33.3333, pre=11.1111, rec=33.3333, f1=0.1667, kap=0.0000
acc=33.3333, pre=11.1111, rec=33.3333, f1=0.1667, kap=0.0000
acc=33.3333, pre=11.1111, rec=33.3333, f1=0.1667, kap=0.0000
acc=35.0000, pre=24.8485, rec=35.0000, f1=0.2222, kap=0.0250
acc=33.3333, pre=20.7407, rec=33.3333, f1=0.2403, kap=0.0000
acc=33.3333, pre=21.5565, rec=33.3333, f1=0.2524, kap=0.0000
acc=39.1667, pre=56.4954, rec=39.1667, f1=0.3669, kap=0.0875
acc=50.0000, pre=58.0920, rec=50.0000, f1=0.5120, kap=0.2500
acc=62.5000, pre=64.0144, rec=62.5000, f1=0.6224, kap=0.4375
acc=64.1667, pre=65.0353, rec=64.1667, f1=0.6353, kap=0.4625
acc=61.6667, pre=62.7673, rec=61.6667, f1=0.6040, kap=0.4250
acc=61.6667, pre=62.7673, rec=61.6667, f1=0.6040, kap=0.4250
acc=61.6667, pre=64.8426, rec=61.6667, f1=0.5984, kap=0.4250
acc=60.8333, pre=62.0590, rec=60.8333, f1=0.5931, kap=0.4125
acc=63.3333, pre=63.5462, rec=63.3333, f1=0.6270, kap=0.4500
acc=66.6667, pre=67.4249, rec=66.6667, f1=0.6655, kap=0.5000
acc=69.1667, pre=69.6296, rec=69.1667, f1=0.6928, kap=0.5375
acc=69.1667, pre=70.0300, rec=69.1667, f1=0.6948, kap=0.5375
acc=67.5000, pre=68.3363, rec=67.5000, f1=0.6787, kap=0.5125
acc=66.6667, pre=66.5558, rec=66.6667, f1=0.6637, kap=0.5000
acc=68.3333, pre=69.1786, rec=68.3333, f1=0.6868, kap=0.5250
acc=70.8333, pre=71.7730, rec=70.8333, f1=0.7107, kap=0.5625
acc=69.1667, pre=68.4982, rec=69.1667, f1=0.6881, kap=0.5375
acc=66.6667, pre=67.4603, rec=66.6667, f1=0.6703, kap=0.5000
acc=69.1667, pre=69.5360, rec=69.1667, f1=0.6933, kap=0.5375
acc=69.1667, pre=68.8644, rec=69.1667, f1=0.6901, kap=0.5375
acc=68.3333, pre=69.3957, rec=68.3333, f1=0.6874, kap=0.5250
acc=76.6667, pre=76.1122, rec=76.6667, f1=0.7601, kap=0.6500
acc=70.8333, pre=69.4756, rec=70.8333, f1=0.6965, kap=0.5625
acc=69.1667, pre=68.1385, rec=69.1667, f1=0.6837, kap=0.5375
acc=70.8333, pre=70.8569, rec=70.8333, f1=0.7079, kap=0.5625
acc=70.8333, pre=70.8569, rec=70.8333, f1=0.7079, kap=0.5625
acc=71.6667, pre=72.0122, rec=71.6667, f1=0.7183, kap=0.5750
acc=70.0000, pre=71.0995, rec=70.0000, f1=0.7049, kap=0.5500
acc=70.0000, pre=70.0084, rec=70.0000, f1=0.6998, kap=0.5500
acc=65.8333, pre=68.1818, rec=65.8333, f1=0.6675, kap=0.4875
acc=71.6667, pre=70.3518, rec=71.6667, f1=0.7064, kap=0.5750
acc=70.0000, pre=69.1813, rec=70.0000, f1=0.6938, kap=0.5500
acc=70.8333, pre=69.6296, rec=70.8333, f1=0.7004, kap=0.5625
acc=71.6667, pre=70.3855, rec=71.6667, f1=0.7057, kap=0.5750
acc=70.0000, pre=70.0000, rec=70.0000, f1=0.7000, kap=0.5500
acc=70.8333, pre=70.8787, rec=70.8333, f1=0.7085, kap=0.5625
acc=73.3333, pre=72.4868, rec=73.3333, f1=0.7271, kap=0.6000
acc=69.1667, pre=69.5101, rec=69.1667, f1=0.6933, kap=0.5375
acc=70.8333, pre=70.2686, rec=70.8333, f1=0.7053, kap=0.5625
acc=75.0000, pre=74.4674, rec=75.0000, f1=0.7451, kap=0.6250
acc=74.1667, pre=73.4854, rec=74.1667, f1=0.7366, kap=0.6125
acc=73.3333, pre=72.5732, rec=73.3333, f1=0.7289, kap=0.6000
acc=72.5000, pre=72.1784, rec=72.5000, f1=0.7233, kap=0.5875
acc=73.3333, pre=72.4083, rec=73.3333, f1=0.7277, kap=0.6000
acc=72.5000, pre=71.9789, rec=72.5000, f1=0.7219, kap=0.5875
acc=72.5000, pre=72.1784, rec=72.5000, f1=0.7233, kap=0.5875
