acc=36.6667, pre=41.3043, rec=63.3333, f1=0.5000, kap=-0.2667
acc=31.6667, pre=31.0345, rec=30.0000, f1=0.3051, kap=-0.3667
acc=30.0000, pre=28.5714, rec=26.6667, f1=0.2759, kap=-0.4000
acc=25.0000, pre=28.5714, rec=33.3333, f1=0.3077, kap=-0.5000
acc=26.6667, pre=30.5556, rec=36.6667, f1=0.3333, kap=-0.4667
acc=39.1667, pre=42.5287, rec=61.6667, f1=0.5034, kap=-0.2167
acc=40.8333, pre=42.4658, rec=51.6667, f1=0.4662, kap=-0.1833
acc=39.1667, pre=42.5287, rec=61.6667, f1=0.5034, kap=-0.2167
acc=44.1667, pre=45.6790, rec=61.6667, f1=0.5248, kap=-0.1167
acc=41.6667, pre=43.9024, rec=60.0000, f1=0.5070, kap=-0.1667
acc=40.8333, pre=42.6667, rec=53.3333, f1=0.4741, kap=-0.1833
acc=45.0000, pre=46.4286, rec=65.0000, f1=0.5417, kap=-0.1000
acc=45.8333, pre=46.9136, rec=63.3333, f1=0.5390, kap=-0.0833
acc=45.0000, pre=46.1538, rec=60.0000, f1=0.5217, kap=-0.1000
acc=48.3333, pre=48.8372, rec=70.0000, f1=0.5753, kap=-0.0333
acc=45.8333, pre=46.8354, rec=61.6667, f1=0.5324, kap=-0.0833
acc=41.6667, pre=42.6471, rec=48.3333, f1=0.4531, kap=-0.1667
acc=48.3333, pre=48.7805, rec=66.6667, f1=0.5634, kap=-0.0333
acc=53.3333, pre=52.3256, rec=75.0000, f1=0.6164, kap=0.0667
acc=47.5000, pre=48.0000, rec=60.0000, f1=0.5333, kap=-0.0500
acc=50.0000, pre=50.0000, rec=66.6667, f1=0.5714, kap=0.0000
acc=54.1667, pre=52.8736, rec=76.6667, f1=0.6259, kap=0.0833
acc=50.8333, pre=50.6173, rec=68.3333, f1=0.5816, kap=0.0167
acc=48.3333, pre=48.7179, rec=63.3333, f1=0.5507, kap=-0.0333
acc=53.3333, pre=52.3256, rec=75.0000, f1=0.6164, kap=0.0667
acc=55.0000, pre=53.4884, rec=76.6667, f1=0.6301, kap=0.1000
acc=54.1667, pre=52.9412, rec=75.0000, f1=0.6207, kap=0.0833
acc=53.3333, pre=52.3810, rec=73.3333, f1=0.6111, kap=0.0667
acc=50.8333, pre=50.6173, rec=68.3333, f1=0.5816, kap=0.0167
acc=53.3333, pre=52.3810, rec=73.3333, f1=0.6111, kap=0.0667
acc=54.1667, pre=52.9412, rec=75.0000, f1=0.6207, kap=0.0833
