acc=29.1667, pre=33.9855, rec=33.2639, f1=0.2392, kap=-0.0047
acc=39.1667, pre=43.9937, rec=38.7500, f1=0.3904, kap=0.0958
acc=43.3333, pre=44.8940, rec=42.4306, f1=0.4211, kap=0.1507
acc=45.8333, pre=44.5626, rec=44.3750, f1=0.4312, kap=0.1820
acc=38.3333, pre=42.9293, rec=39.9306, f1=0.3799, kap=0.1041
acc=40.0000, pre=39.6005, rec=37.8472, f1=0.3472, kap=0.1000
acc=47.5000, pre=49.2732, rec=48.1250, f1=0.4748, kap=0.2216
acc=47.5000, pre=54.0213, rec=47.5694, f1=0.4573, kap=0.2209
acc=53.3333, pre=53.9622, rec=54.1667, f1=0.5310, kap=0.3046
acc=37.5000, pre=38.4096, rec=36.7361, f1=0.3703, kap=0.0679
acc=42.5000, pre=42.4438, rec=42.1528, f1=0.4202, kap=0.1368
acc=40.8333, pre=41.7848, rec=40.2778, f1=0.4045, kap=0.1176
acc=41.6667, pre=41.6361, rec=40.6944, f1=0.4088, kap=0.1250
acc=38.3333, pre=38.7566, rec=37.7083, f1=0.3784, kap=0.0781
acc=42.5000, pre=42.0259, rec=41.3889, f1=0.4156, kap=0.1346
acc=41.6667, pre=41.4493, rec=40.8333, f1=0.4088, kap=0.1243
acc=40.8333, pre=40.9544, rec=40.2778, f1=0.4016, kap=0.1147
acc=41.6667, pre=42.0002, rec=41.3889, f1=0.4138, kap=0.1257
acc=41.6667, pre=41.3910, rec=40.6944, f1=0.4082, kap=0.1235
acc=38.3333, pre=39.1311, rec=37.8472, f1=0.3801, kap=0.0796
acc=38.3333, pre=39.6310, rec=37.8472, f1=0.3812, kap=0.0819
acc=40.0000, pre=40.6959, rec=38.9583, f1=0.3939, kap=0.1037
acc=38.3333, pre=39.1431, rec=38.1944, f1=0.3774, kap=0.0819
acc=37.5000, pre=37.6116, rec=36.6667, f1=0.3679, kap=0.0648
acc=40.0000, pre=40.6250, rec=39.7222, f1=0.3934, kap=0.1060
acc=40.0000, pre=39.8638, rec=39.0278, f1=0.3908, kap=0.1015
acc=39.1667, pre=38.9553, rec=38.4028, f1=0.3838, kap=0.0875
acc=40.0000, pre=40.3367, rec=38.8889, f1=0.3915, kap=0.1030
acc=38.3333, pre=40.4511, rec=38.0556, f1=0.3823, kap=0.0872
acc=40.8333, pre=42.5878, rec=40.3472, f1=0.3998, kap=0.1220
acc=36.6667, pre=36.1916, rec=35.4861, f1=0.3554, kap=0.0484
acc=41.6667, pre=42.9960, rec=41.8056, f1=0.4125, kap=0.1337
acc=35.8333, pre=35.9482, rec=35.0000, f1=0.3518, kap=0.0391
acc=38.3333, pre=38.1591, rec=37.8472, f1=0.3766, kap=0.0765
acc=35.0000, pre=36.0465, rec=34.5139, f1=0.3467, kap=0.0323
acc=35.0000, pre=35.2862, rec=34.3056, f1=0.3439, kap=0.0282
acc=39.1667, pre=40.9793, rec=39.0972, f1=0.3901, kap=0.0988
acc=34.1667, pre=35.4497, rec=33.4722, f1=0.3391, kap=0.0207
acc=34.1667, pre=34.9303, rec=33.0556, f1=0.3361, kap=0.0150
acc=33.3333, pre=34.2864, rec=32.7083, f1=0.3302, kap=0.0066
acc=37.5000, pre=37.9323, rec=36.8750, f1=0.3706, kap=0.0656
acc=39.1667, pre=39.0456, rec=38.4722, f1=0.3802, kap=0.0905
acc=41.6667, pre=40.2778, rec=40.5556, f1=0.4015, kap=0.1191
acc=40.0000, pre=40.4129, rec=39.5833, f1=0.3959, kap=0.1037
acc=37.5000, pre=36.8328, rec=36.3194, f1=0.3644, kap=0.0594
acc=38.3333, pre=37.6896, rec=37.5000, f1=0.3730, kap=0.0735
acc=39.1667, pre=38.5172, rec=38.3333, f1=0.3805, kap=0.0867
acc=39.1667, pre=39.6215, rec=38.4028, f1=0.3870, kap=0.0898
acc=40.0000, pre=39.4214, rec=38.9583, f1=0.3865, kap=0.1015
acc=40.0000, pre=40.1515, rec=39.5833, f1=0.3942, kap=0.1030
acc=43.3333, pre=42.1950, rec=42.1528, f1=0.4110, kap=0.1486
acc=39.1667, pre=38.6887, rec=38.1944, f1=0.3814, kap=0.0867
acc=40.0000, pre=39.6667, rec=39.5139, f1=0.3894, kap=0.1015
acc=39.1667, pre=38.2534, rec=37.8472, f1=0.3779, kap=0.0844
acc=38.3333, pre=39.4490, rec=38.2639, f1=0.3816, kap=0.0834
acc=40.8333, pre=41.0361, rec=40.2778, f1=0.4036, kap=0.1140
acc=36.6667, pre=36.5469, rec=35.9722, f1=0.3592, kap=0.0516
acc=38.3333, pre=38.2479, rec=37.8472, f1=0.3763, kap=0.0773
acc=38.3333, pre=38.1384, rec=37.2222, f1=0.3748, kap=0.0742
acc=42.5000, pre=41.5414, rec=41.7361, f1=0.4117, kap=0.1346
acc=42.5000, pre=41.5869, rec=41.7361, f1=0.4122, kap=0.1353
acc=41.6667, pre=41.2083, rec=40.6250, f1=0.4066, kap=0.1235
acc=40.8333, pre=40.5901, rec=39.9306, f1=0.3995, kap=0.1125
acc=40.8333, pre=40.4741, rec=39.7917, f1=0.3993, kap=0.1110
acc=41.6667, pre=41.3473, rec=40.6250, f1=0.4073, kap=0.1243
acc=42.5000, pre=41.9659, rec=41.4583, f1=0.4145, kap=0.1361
acc=43.3333, pre=42.5783, rec=42.2917, f1=0.4217, kap=0.1479
acc=41.6667, pre=41.0533, rec=40.9028, f1=0.4058, kap=0.1243
acc=40.0000, pre=39.3195, rec=39.0278, f1=0.3877, kap=0.0985
acc=40.0000, pre=39.3162, rec=38.8889, f1=0.3886, kap=0.0977
acc=40.8333, pre=40.3536, rec=39.9306, f1=0.3989, kap=0.1110
acc=41.6667, pre=41.2075, rec=40.7639, f1=0.4067, kap=0.1243
acc=40.0000, pre=39.2256, rec=38.8889, f1=0.3887, kap=0.0970
acc=40.0000, pre=39.3195, rec=39.0278, f1=0.3877, kap=0.0985
acc=40.0000, pre=39.3195, rec=39.0278, f1=0.3877, kap=0.0985
acc=40.0000, pre=39.3195, rec=39.0278, f1=0.3877, kap=0.0985
acc=40.8333, pre=40.1687, rec=39.7222, f1=0.3963, kap=0.1110
acc=40.0000, pre=39.3162, rec=38.8889, f1=0.3886, kap=0.0977
acc=39.1667, pre=39.1979, rec=38.3333, f1=0.3825, kap=0.0905
acc=37.5000, pre=37.2510, rec=36.8056, f1=0.3661, kap=0.0641
acc=37.5000, pre=37.5589, rec=36.8056, f1=0.3677, kap=0.0656
acc=37.5000, pre=37.2510, rec=36.8056, f1=0.3661, kap=0.0641
acc=37.5000, pre=37.2510, rec=36.8056, f1=0.3661, kap=0.0641
acc=39.1667, pre=38.5668, rec=38.1944, f1=0.3808, kap=0.0860
acc=40.8333, pre=40.3190, rec=39.7222, f1=0.3962, kap=0.1118
acc=37.5000, pre=37.0801, rec=36.5972, f1=0.3633, kap=0.0641
acc=39.1667, pre=38.9016, rec=38.3333, f1=0.3818, kap=0.0890
acc=39.1667, pre=38.9016, rec=38.3333, f1=0.3818, kap=0.0890
acc=39.1667, pre=38.7675, rec=38.3333, f1=0.3811, kap=0.0883
acc=38.3333, pre=37.9810, rec=37.6389, f1=0.3729, kap=0.0765
acc=38.3333, pre=38.1016, rec=37.6389, f1=0.3737, kap=0.0773
acc=39.1667, pre=38.6887, rec=38.1944, f1=0.3814, kap=0.0867
acc=37.5000, pre=37.0370, rec=36.4583, f1=0.3630, kap=0.0625
acc=37.5000, pre=36.9577, rec=36.5972, f1=0.3625, kap=0.0633
acc=38.3333, pre=37.9810, rec=37.6389, f1=0.3729, kap=0.0765
acc=38.3333, pre=37.9810, rec=37.6389, f1=0.3729, kap=0.0765
acc=39.1667, pre=38.6574, rec=37.9861, f1=0.3785, kap=0.0875
acc=39.1667, pre=38.3949, rec=37.8472, f1=0.3779, kap=0.0852
acc=40.0000, pre=38.9899, rec=38.6806, f1=0.3848, kap=0.0970
acc=39.1667, pre=38.1878, rec=37.9861, f1=0.3764, kap=0.0844
