acc=50.8333, pre=58.7963, rec=58.6310, f1=0.5105, kap=0.3042
acc=65.0000, pre=70.6079, rec=71.8750, f1=0.6544, kap=0.4964
acc=60.8333, pre=66.8699, rec=66.6667, f1=0.6120, kap=0.4365
acc=60.0000, pre=63.4026, rec=64.7321, f1=0.6071, kap=0.4161
acc=55.8333, pre=61.5693, rec=62.6488, f1=0.5602, kap=0.3690
acc=70.8333, pre=73.6286, rec=75.5952, f1=0.7129, kap=0.5721
acc=65.0000, pre=69.7291, rec=70.5357, f1=0.6638, kap=0.4891
acc=66.6667, pre=67.5282, rec=69.9405, f1=0.6703, kap=0.5037
acc=69.1667, pre=71.3224, rec=73.5119, f1=0.7024, kap=0.5421
acc=68.3333, pre=69.3662, rec=72.0238, f1=0.6895, kap=0.5285
acc=68.3333, pre=70.7102, rec=72.9167, f1=0.6933, kap=0.5320
acc=66.6667, pre=68.8039, rec=71.2798, f1=0.6761, kap=0.5074
acc=66.6667, pre=68.8039, rec=71.2798, f1=0.6761, kap=0.5074
acc=67.5000, pre=69.2586, rec=71.8750, f1=0.6822, kap=0.5197
acc=66.6667, pre=68.7026, rec=71.2798, f1=0.6763, kap=0.5074
acc=64.1667, pre=68.6278, rec=70.3869, f1=0.6540, kap=0.4794
acc=65.8333, pre=66.8519, rec=69.3452, f1=0.6624, kap=0.4926
acc=65.0000, pre=66.0592, rec=68.3036, f1=0.6570, kap=0.4776
acc=65.0000, pre=67.1506, rec=69.6429, f1=0.6590, kap=0.4840
acc=65.8333, pre=68.1545, rec=70.6845, f1=0.6685, kap=0.4963
acc=66.6667, pre=67.9896, rec=70.8333, f1=0.6732, kap=0.5062
acc=65.8333, pre=68.5284, rec=70.6845, f1=0.6701, kap=0.4963
acc=65.0000, pre=66.9117, rec=69.1964, f1=0.6600, kap=0.4815
acc=68.3333, pre=69.8587, rec=72.4702, f1=0.6879, kap=0.5320
acc=70.0000, pre=71.6344, rec=74.1071, f1=0.7086, kap=0.5545
acc=69.1667, pre=71.1063, rec=73.5119, f1=0.7010, kap=0.5432
acc=66.6667, pre=67.6852, rec=70.3869, f1=0.6716, kap=0.5050
acc=65.0000, pre=67.0420, rec=69.6429, f1=0.6607, kap=0.4828
acc=66.6667, pre=69.1886, rec=71.7262, f1=0.6764, kap=0.5098
acc=65.0000, pre=67.6068, rec=70.0893, f1=0.6607, kap=0.4853
acc=65.8333, pre=67.5926, rec=69.7917, f1=0.6676, kap=0.4926
acc=65.8333, pre=68.5284, rec=70.6845, f1=0.6701, kap=0.4963
acc=68.3333, pre=70.5839, rec=72.9167, f1=0.6934, kap=0.5320
acc=66.6667, pre=68.5586, rec=70.8333, f1=0.6757, kap=0.5062
acc=69.1667, pre=70.7335, rec=73.0655, f1=0.6989, kap=0.5421
acc=70.0000, pre=71.6344, rec=74.1071, f1=0.7086, kap=0.5545
acc=68.3333, pre=70.1389, rec=72.4702, f1=0.6930, kap=0.5297
acc=67.5000, pre=69.5994, rec=71.8750, f1=0.6854, kap=0.5185
acc=67.5000, pre=68.8046, rec=71.4286, f1=0.6819, kap=0.5173
acc=69.1667, pre=71.0937, rec=73.5119, f1=0.6990, kap=0.5443
acc=71.6667, pre=72.6517, rec=75.2976, f1=0.7216, kap=0.5782
acc=67.5000, pre=70.1307, rec=72.3214, f1=0.6874, kap=0.5197
acc=70.8333, pre=71.3598, rec=73.8095, f1=0.7146, kap=0.5614
acc=71.6667, pre=73.3446, rec=75.7440, f1=0.7258, kap=0.5782
acc=72.5000, pre=73.1517, rec=75.4464, f1=0.7321, kap=0.5854
acc=70.0000, pre=71.4454, rec=73.6607, f1=0.7075, kap=0.5533
acc=68.3333, pre=71.1075, rec=73.3631, f1=0.6935, kap=0.5343
acc=70.8333, pre=71.7949, rec=74.2560, f1=0.7155, kap=0.5636
acc=68.3333, pre=70.1389, rec=72.4702, f1=0.6930, kap=0.5297
acc=70.8333, pre=71.4829, rec=73.8095, f1=0.7148, kap=0.5614
acc=70.8333, pre=71.4829, rec=73.8095, f1=0.7148, kap=0.5614
acc=70.0000, pre=70.8995, rec=73.2143, f1=0.7073, kap=0.5500
acc=68.3333, pre=69.7606, rec=72.0238, f1=0.6924, kap=0.5274
acc=70.8333, pre=71.7949, rec=74.2560, f1=0.7155, kap=0.5636
acc=68.3333, pre=69.6436, rec=72.0238, f1=0.6907, kap=0.5285
acc=70.8333, pre=71.3299, rec=73.8095, f1=0.7130, kap=0.5625
acc=71.6667, pre=72.1051, rec=74.8512, f1=0.7219, kap=0.5750
acc=67.5000, pre=70.0000, rec=71.8750, f1=0.6870, kap=0.5185
acc=71.6667, pre=72.6852, rec=74.8512, f1=0.7242, kap=0.5750
acc=70.8333, pre=72.2994, rec=74.7024, f1=0.7179, kap=0.5647
acc=70.8333, pre=72.2994, rec=74.7024, f1=0.7179, kap=0.5647
acc=70.8333, pre=72.2994, rec=74.7024, f1=0.7179, kap=0.5647
acc=71.6667, pre=72.8577, rec=75.2976, f1=0.7254, kap=0.5761
acc=71.6667, pre=72.8577, rec=75.2976, f1=0.7254, kap=0.5761
acc=71.6667, pre=72.8577, rec=75.2976, f1=0.7254, kap=0.5761
acc=71.6667, pre=72.8577, rec=75.2976, f1=0.7254, kap=0.5761
acc=70.8333, pre=71.9778, rec=74.2560, f1=0.7172, kap=0.5625
acc=70.0000, pre=71.2349, rec=73.6607, f1=0.7080, kap=0.5522
acc=70.8333, pre=71.7949, rec=74.2560, f1=0.7155, kap=0.5636
acc=71.6667, pre=72.3653, rec=74.8512, f1=0.7230, kap=0.5750
acc=70.8333, pre=71.7949, rec=74.2560, f1=0.7155, kap=0.5636
acc=70.8333, pre=71.7949, rec=74.2560, f1=0.7155, kap=0.5636
acc=70.8333, pre=71.7949, rec=74.2560, f1=0.7155, kap=0.5636
