acc=20.8333, pre=14.2113, rec=20.8333, f1=0.1688, kap=-0.1875
acc=14.1667, pre=19.8104, rec=14.1667, f1=0.1507, kap=-0.2875
acc=23.3333, pre=25.6229, rec=23.3333, f1=0.2351, kap=-0.1500
acc=28.3333, pre=30.3661, rec=28.3333, f1=0.2923, kap=-0.0750
acc=33.3333, pre=33.4668, rec=33.3333, f1=0.3340, kap=0.0000
acc=41.6667, pre=40.1764, rec=41.6667, f1=0.4076, kap=0.1250
acc=44.1667, pre=45.6331, rec=44.1667, f1=0.4478, kap=0.1625
acc=45.0000, pre=45.7672, rec=45.0000, f1=0.4531, kap=0.1750
acc=44.1667, pre=45.3704, rec=44.1667, f1=0.4469, kap=0.1625
acc=40.0000, pre=40.6512, rec=40.0000, f1=0.4025, kap=0.1000
acc=40.8333, pre=41.6504, rec=40.8333, f1=0.4119, kap=0.1125
acc=41.6667, pre=42.1272, rec=41.6667, f1=0.4187, kap=0.1250
acc=42.5000, pre=43.1322, rec=42.5000, f1=0.4280, kap=0.1375
acc=45.0000, pre=46.0508, rec=45.0000, f1=0.4545, kap=0.1750
acc=46.6667, pre=47.3574, rec=46.6667, f1=0.4698, kap=0.2000
acc=45.0000, pre=46.0047, rec=45.0000, f1=0.4539, kap=0.1750
acc=44.1667, pre=45.4131, rec=44.1667, f1=0.4469, kap=0.1625
acc=46.6667, pre=46.7251, rec=46.6667, f1=0.4668, kap=0.2000
acc=47.5000, pre=47.8627, rec=47.5000, f1=0.4765, kap=0.2125
acc=47.5000, pre=47.8917, rec=47.5000, f1=0.4761, kap=0.2125
acc=46.6667, pre=47.2554, rec=46.6667, f1=0.4693, kap=0.2000
acc=45.0000, pre=45.9143, rec=45.0000, f1=0.4538, kap=0.1750
acc=46.6667, pre=47.0532, rec=46.6667, f1=0.4681, kap=0.2000
acc=46.6667, pre=46.3807, rec=46.6667, f1=0.4650, kap=0.2000
acc=45.0000, pre=45.3704, rec=45.0000, f1=0.4511, kap=0.1750
acc=47.5000, pre=47.0106, rec=47.5000, f1=0.4722, kap=0.2125
acc=46.6667, pre=47.0532, rec=46.6667, f1=0.4681, kap=0.2000
acc=47.5000, pre=47.0106, rec=47.5000, f1=0.4722, kap=0.2125
acc=49.1667, pre=49.2293, rec=49.1667, f1=0.4918, kap=0.2375
acc=46.6667, pre=47.7339, rec=46.6667, f1=0.4705, kap=0.2000
acc=48.3333, pre=48.3490, rec=48.3333, f1=0.4831, kap=0.2250
acc=47.5000, pre=46.9227, rec=47.5000, f1=0.4718, kap=0.2125
acc=49.1667, pre=49.7850, rec=49.1667, f1=0.4944, kap=0.2375
acc=48.3333, pre=48.6569, rec=48.3333, f1=0.4848, kap=0.2250
acc=48.3333, pre=48.9633, rec=48.3333, f1=0.4860, kap=0.2250
acc=46.6667, pre=47.6076, rec=46.6667, f1=0.4707, kap=0.2000
acc=47.5000, pre=48.1326, rec=47.5000, f1=0.4778, kap=0.2125
acc=46.6667, pre=47.6076, rec=46.6667, f1=0.4707, kap=0.2000
acc=49.1667, pre=49.5663, rec=49.1667, f1=0.4931, kap=0.2375
acc=48.3333, pre=48.4175, rec=48.3333, f1=0.4831, kap=0.2250
acc=46.6667, pre=46.4292, rec=46.6667, f1=0.4650, kap=0.2000
acc=45.8333, pre=45.3704, rec=45.8333, f1=0.4555, kap=0.1875
acc=48.3333, pre=48.7174, rec=48.3333, f1=0.4850, kap=0.2250
acc=49.1667, pre=49.4926, rec=49.1667, f1=0.4930, kap=0.2375
acc=48.3333, pre=48.6569, rec=48.3333, f1=0.4848, kap=0.2250
acc=48.3333, pre=48.3490, rec=48.3333, f1=0.4831, kap=0.2250
acc=49.1667, pre=50.1567, rec=49.1667, f1=0.4954, kap=0.2375
acc=48.3333, pre=49.6443, rec=48.3333, f1=0.4882, kap=0.2250
acc=46.6667, pre=46.4292, rec=46.6667, f1=0.4650, kap=0.2000
acc=45.8333, pre=47.8794, rec=45.8333, f1=0.4665, kap=0.1875
acc=48.3333, pre=48.2492, rec=48.3333, f1=0.4823, kap=0.2250
acc=49.1667, pre=49.1242, rec=49.1667, f1=0.4911, kap=0.2375
acc=46.6667, pre=46.3550, rec=46.6667, f1=0.4651, kap=0.2000
acc=47.5000, pre=47.2664, rec=47.5000, f1=0.4730, kap=0.2125
acc=47.5000, pre=47.8917, rec=47.5000, f1=0.4761, kap=0.2125
acc=45.8333, pre=46.7090, rec=45.8333, f1=0.4608, kap=0.1875
acc=47.5000, pre=47.7066, rec=47.5000, f1=0.4752, kap=0.2125
acc=47.5000, pre=47.2044, rec=47.5000, f1=0.4730, kap=0.2125
acc=50.0000, pre=51.2014, rec=50.0000, f1=0.5046, kap=0.2500
acc=50.0000, pre=50.3084, rec=50.0000, f1=0.5003, kap=0.2500
acc=49.1667, pre=49.4872, rec=49.1667, f1=0.4924, kap=0.2375
acc=49.1667, pre=49.4872, rec=49.1667, f1=0.4924, kap=0.2375
acc=49.1667, pre=49.4872, rec=49.1667, f1=0.4924, kap=0.2375
acc=48.3333, pre=48.8894, rec=48.3333, f1=0.4853, kap=0.2250
acc=49.1667, pre=49.4872, rec=49.1667, f1=0.4924, kap=0.2375
acc=49.1667, pre=49.4230, rec=49.1667, f1=0.4924, kap=0.2375
acc=49.1667, pre=49.4230, rec=49.1667, f1=0.4924, kap=0.2375
acc=48.3333, pre=48.6154, rec=48.3333, f1=0.4845, kap=0.2250
acc=49.1667, pre=49.4872, rec=49.1667, f1=0.4924, kap=0.2375
acc=49.1667, pre=49.4872, rec=49.1667, f1=0.4924, kap=0.2375
acc=47.5000, pre=47.8022, rec=47.5000, f1=0.4764, kap=0.2125
acc=48.3333, pre=48.6654, rec=48.3333, f1=0.4845, kap=0.2250
acc=48.3333, pre=48.6654, rec=48.3333, f1=0.4845, kap=0.2250
acc=49.1667, pre=49.4872, rec=49.1667, f1=0.4924, kap=0.2375
acc=47.5000, pre=48.0861, rec=47.5000, f1=0.4774, kap=0.2125
acc=47.5000, pre=48.1487, rec=47.5000, f1=0.4775, kap=0.2125
acc=49.1667, pre=49.4872, rec=49.1667, f1=0.4924, kap=0.2375
acc=49.1667, pre=49.4872, rec=49.1667, f1=0.4924, kap=0.2375
acc=48.3333, pre=48.9660, rec=48.3333, f1=0.4854, kap=0.2250
acc=49.1667, pre=49.4872, rec=49.1667, f1=0.4924, kap=0.2375
acc=48.3333, pre=48.3069, rec=48.3333, f1=0.4822, kap=0.2250
acc=49.1667, pre=49.4872, rec=49.1667, f1=0.4924, kap=0.2375
acc=48.3333, pre=48.3069, rec=48.3333, f1=0.4822, kap=0.2250
acc=48.3333, pre=48.3069, rec=48.3333, f1=0.4822, kap=0.2250
acc=49.1667, pre=49.4872, rec=49.1667, f1=0.4924, kap=0.2375
acc=48.3333, pre=48.3069, rec=48.3333, f1=0.4822, kap=0.2250
acc=46.6667, pre=46.9658, rec=46.6667, f1=0.4674, kap=0.2000
acc=47.5000, pre=47.4916, rec=47.5000, f1=0.4744, kap=0.2125
acc=46.6667, pre=46.9658, rec=46.6667, f1=0.4674, kap=0.2000
acc=47.5000, pre=47.4481, rec=47.5000, f1=0.4744, kap=0.2125
acc=49.1667, pre=49.4872, rec=49.1667, f1=0.4924, kap=0.2375
acc=48.3333, pre=48.3069, rec=48.3333, f1=0.4822, kap=0.2250
