acc=33.3333, pre=11.1111, rec=33.3333, f1=0.1667, kap=0.0000
acc=33.3333, pre=11.1111, rec=33.3333, f1=0.1667, kap=0.0000
acc=33.3333, pre=11.1111, rec=33.3333, f1=0.1667, kap=0.0000
acc=33.3333, pre=11.1111, rec=33.3333, f1=0.1667, kap=0.0000
acc=33.3333, pre=11.1111, rec=33.3333, f1=0.1667, kap=0.0000
acc=33.3333, pre=11.1111, rec=33.3333, f1=0.1667, kap=0.0000
acc=33.3333, pre=11.1111, rec=33.3333, f1=0.1667, kap=0.0000
acc=35.8333, pre=44.7293, rec=35.8333, f1=0.2164, kap=0.0375
acc=40.0000, pre=46.4052, rec=40.0000, f1=0.2970, kap=0.1000
acc=42.5000, pre=42.8347, rec=42.5000, f1=0.3696, kap=0.1375
acc=40.0000, pre=38.0109, rec=40.0000, f1=0.3653, kap=0.1000
acc=36.6667, pre=35.2574, rec=36.6667, f1=0.3447, kap=0.0500
acc=35.0000, pre=33.8940, rec=35.0000, f1=0.3355, kap=0.0250
acc=34.1667, pre=33.2463, rec=34.1667, f1=0.3292, kap=0.0125
acc=34.1667, pre=33.2323, rec=34.1667, f1=0.3315, kap=0.0125
acc=35.8333, pre=34.2572, rec=35.8333, f1=0.3472, kap=0.0375
acc=34.1667, pre=33.4685, rec=34.1667, f1=0.3326, kap=0.0125
acc=34.1667, pre=33.6164, rec=34.1667, f1=0.3347, kap=0.0125
acc=34.1667, pre=34.4377, rec=34.1667, f1=0.3406, kap=0.0125
acc=35.0000, pre=35.2612, rec=35.0000, f1=0.3500, kap=0.0250
acc=33.3333, pre=33.2808, rec=33.3333, f1=0.3326, kap=0.0000
acc=33.3333, pre=33.1767, rec=33.3333, f1=0.3324, kap=0.0000
acc=34.1667, pre=34.0394, rec=34.1667, f1=0.3409, kap=0.0125
acc=36.6667, pre=35.6200, rec=36.6667, f1=0.3554, kap=0.0500
acc=34.1667, pre=32.8755, rec=34.1667, f1=0.3326, kap=0.0125
acc=35.0000, pre=34.1510, rec=35.0000, f1=0.3436, kap=0.0250
acc=36.6667, pre=36.1581, rec=36.6667, f1=0.3628, kap=0.0500
acc=36.6667, pre=35.5369, rec=36.6667, f1=0.3571, kap=0.0500
acc=35.8333, pre=35.1144, rec=35.8333, f1=0.3481, kap=0.0375
acc=35.0000, pre=33.3774, rec=35.0000, f1=0.3344, kap=0.0250
acc=35.0000, pre=36.3398, rec=35.0000, f1=0.3545, kap=0.0250
acc=35.0000, pre=36.8067, rec=35.0000, f1=0.3563, kap=0.0250
acc=31.6667, pre=33.0454, rec=31.6667, f1=0.3223, kap=-0.0250
acc=35.0000, pre=35.4622, rec=35.0000, f1=0.3521, kap=0.0250
acc=35.8333, pre=37.7871, rec=35.8333, f1=0.3653, kap=0.0375
acc=35.8333, pre=37.8344, rec=35.8333, f1=0.3660, kap=0.0375
acc=34.1667, pre=33.7826, rec=34.1667, f1=0.3397, kap=0.0125
acc=35.8333, pre=35.3961, rec=35.8333, f1=0.3460, kap=0.0375
acc=45.8333, pre=43.0796, rec=45.8333, f1=0.4324, kap=0.1875
acc=46.6667, pre=43.9432, rec=46.6667, f1=0.4384, kap=0.2000
acc=44.1667, pre=41.7477, rec=44.1667, f1=0.4179, kap=0.1625
acc=40.0000, pre=38.3976, rec=40.0000, f1=0.3868, kap=0.1000
acc=42.5000, pre=39.8525, rec=42.5000, f1=0.3998, kap=0.1375
acc=32.5000, pre=32.8843, rec=32.5000, f1=0.3268, kap=-0.0125
acc=34.1667, pre=36.0852, rec=34.1667, f1=0.3476, kap=0.0125
acc=33.3333, pre=34.2444, rec=33.3333, f1=0.3371, kap=0.0000
acc=32.5000, pre=33.5714, rec=32.5000, f1=0.3295, kap=-0.0125
acc=42.5000, pre=40.6396, rec=42.5000, f1=0.4047, kap=0.1375
acc=43.3333, pre=41.1606, rec=43.3333, f1=0.4108, kap=0.1500
acc=30.0000, pre=29.8517, rec=30.0000, f1=0.2991, kap=-0.0500
acc=33.3333, pre=33.4837, rec=33.3333, f1=0.3339, kap=0.0000
acc=40.8333, pre=39.0897, rec=40.8333, f1=0.3924, kap=0.1125
