acc=27.5000, pre=33.1393, rec=30.2083, f1=0.2651, kap=-0.0333
acc=41.6667, pre=38.8094, rec=38.1944, f1=0.3767, kap=0.0972
acc=40.0000, pre=38.5941, rec=37.2917, f1=0.3745, kap=0.0777
acc=46.6667, pre=49.4647, rec=44.7222, f1=0.4545, kap=0.1703
acc=47.5000, pre=49.2432, rec=47.0139, f1=0.4765, kap=0.1902
acc=48.3333, pre=51.2360, rec=47.7083, f1=0.4870, kap=0.2010
acc=51.6667, pre=54.6012, rec=50.6250, f1=0.5156, kap=0.2506
acc=56.6667, pre=61.5101, rec=56.4583, f1=0.5790, kap=0.3282
acc=52.5000, pre=53.7743, rec=53.1250, f1=0.5270, kap=0.2674
acc=55.0000, pre=60.7038, rec=53.3333, f1=0.5469, kap=0.2975
acc=55.8333, pre=59.5058, rec=55.4861, f1=0.5633, kap=0.3141
acc=58.3333, pre=61.4532, rec=58.4722, f1=0.5852, kap=0.3529
acc=51.6667, pre=53.4809, rec=51.5278, f1=0.5168, kap=0.2519
acc=50.0000, pre=52.6042, rec=49.4444, f1=0.5007, kap=0.2241
acc=55.0000, pre=59.6821, rec=54.3056, f1=0.5528, kap=0.2981
acc=52.5000, pre=54.9895, rec=52.4306, f1=0.5266, kap=0.2629
acc=55.0000, pre=57.0819, rec=55.6250, f1=0.5586, kap=0.3071
acc=50.8333, pre=53.3071, rec=50.4861, f1=0.5100, kap=0.2377
acc=54.1667, pre=56.4075, rec=54.2361, f1=0.5473, kap=0.2925
acc=52.5000, pre=55.2771, rec=52.1528, f1=0.5288, kap=0.2642
acc=53.3333, pre=56.1012, rec=53.7500, f1=0.5407, kap=0.2784
acc=53.3333, pre=55.6682, rec=53.6111, f1=0.5368, kap=0.2777
acc=52.5000, pre=55.4925, rec=52.5000, f1=0.5321, kap=0.2648
acc=54.1667, pre=56.9425, rec=53.5417, f1=0.5408, kap=0.2882
acc=49.1667, pre=51.8624, rec=48.0556, f1=0.4865, kap=0.2085
acc=50.8333, pre=54.1563, rec=49.7917, f1=0.5043, kap=0.2331
acc=49.1667, pre=51.8624, rec=48.0556, f1=0.4865, kap=0.2085
acc=49.1667, pre=51.7638, rec=48.0556, f1=0.4868, kap=0.2092
acc=51.6667, pre=54.9653, rec=50.4167, f1=0.5132, kap=0.2481
acc=53.3333, pre=56.4234, rec=52.9167, f1=0.5330, kap=0.2740
acc=50.8333, pre=54.0034, rec=49.7917, f1=0.5045, kap=0.2338
acc=50.8333, pre=53.9337, rec=50.0000, f1=0.5043, kap=0.2331
acc=51.6667, pre=54.1478, rec=51.3889, f1=0.5148, kap=0.2487
acc=51.6667, pre=54.3490, rec=51.1806, f1=0.5156, kap=0.2487
acc=53.3333, pre=57.8784, rec=51.8750, f1=0.5259, kap=0.2689
acc=54.1667, pre=58.2973, rec=52.9861, f1=0.5405, kap=0.2857
acc=50.0000, pre=51.7157, rec=49.2361, f1=0.4960, kap=0.2248
