acc=32.5000, pre=35.6164, rec=43.3333, f1=0.3910, kap=-0.3500
acc=40.8333, pre=43.6782, rec=63.3333, f1=0.5170, kap=-0.1833
acc=40.0000, pre=43.0233, rec=61.6667, f1=0.5068, kap=-0.2000
acc=38.3333, pre=41.6667, rec=58.3333, f1=0.4861, kap=-0.2333
acc=35.0000, pre=38.7500, rec=51.6667, f1=0.4429, kap=-0.3000
acc=30.0000, pre=31.8182, rec=35.0000, f1=0.3333, kap=-0.4000
acc=30.0000, pre=29.3103, rec=28.3333, f1=0.2881, kap=-0.4000
acc=32.5000, pre=29.4118, rec=25.0000, f1=0.2703, kap=-0.3500
acc=32.5000, pre=25.5814, rec=18.3333, f1=0.2136, kap=-0.3500
acc=33.3333, pre=23.6842, rec=15.0000, f1=0.1837, kap=-0.3333
acc=33.3333, pre=28.2609, rec=21.6667, f1=0.2453, kap=-0.3333
acc=32.5000, pre=26.6667, rec=20.0000, f1=0.2286, kap=-0.3500
acc=33.3333, pre=26.1905, rec=18.3333, f1=0.2157, kap=-0.3333
acc=33.3333, pre=27.2727, rec=20.0000, f1=0.2308, kap=-0.3333
acc=33.3333, pre=23.6842, rec=15.0000, f1=0.1837, kap=-0.3333
acc=32.5000, pre=26.6667, rec=20.0000, f1=0.2286, kap=-0.3500
acc=33.3333, pre=23.6842, rec=15.0000, f1=0.1837, kap=-0.3333
acc=34.1667, pre=27.9070, rec=20.0000, f1=0.2330, kap=-0.3167
acc=33.3333, pre=20.5882, rec=11.6667, f1=0.1489, kap=-0.3333
acc=32.5000, pre=21.6216, rec=13.3333, f1=0.1649, kap=-0.3500
acc=34.1667, pre=30.6122, rec=25.0000, f1=0.2752, kap=-0.3167
acc=35.0000, pre=27.5000, rec=18.3333, f1=0.2200, kap=-0.3000
acc=33.3333, pre=23.6842, rec=15.0000, f1=0.1837, kap=-0.3333
acc=35.0000, pre=31.2500, rec=25.0000, f1=0.2778, kap=-0.3000
acc=33.3333, pre=28.2609, rec=21.6667, f1=0.2453, kap=-0.3333
acc=32.5000, pre=25.5814, rec=18.3333, f1=0.2136, kap=-0.3500
acc=32.5000, pre=26.6667, rec=20.0000, f1=0.2286, kap=-0.3500
acc=33.3333, pre=26.1905, rec=18.3333, f1=0.2157, kap=-0.3333
acc=33.3333, pre=8.3333, rec=3.3333, f1=0.0476, kap=-0.3333
acc=34.1667, pre=26.8293, rec=18.3333, f1=0.2178, kap=-0.3167
acc=34.1667, pre=29.7872, rec=23.3333, f1=0.2617, kap=-0.3167
acc=33.3333, pre=26.1905, rec=18.3333, f1=0.2157, kap=-0.3333
acc=33.3333, pre=28.2609, rec=21.6667, f1=0.2453, kap=-0.3333
acc=33.3333, pre=27.2727, rec=20.0000, f1=0.2308, kap=-0.3333
acc=33.3333, pre=26.1905, rec=18.3333, f1=0.2157, kap=-0.3333
