acc=33.3333, pre=11.1111, rec=33.3333, f1=0.1667, kap=0.0000
acc=33.3333, pre=11.1111, rec=33.3333, f1=0.1667, kap=0.0000
acc=33.3333, pre=11.1111, rec=33.3333, f1=0.1667, kap=0.0000
acc=33.3333, pre=11.1111, rec=33.3333, f1=0.1667, kap=0.0000
acc=33.3333, pre=11.1111, rec=33.3333, f1=0.1667, kap=0.0000
acc=33.3333, pre=11.1111, rec=33.3333, f1=0.1667, kap=0.0000
acc=34.1667, pre=44.5378, rec=34.1667, f1=0.1840, kap=0.0125
acc=43.3333, pre=45.6790, rec=43.3333, f1=0.3340, kap=0.1500
acc=43.3333, pre=32.9193, rec=43.3333, f1=0.3434, kap=0.1500
acc=45.0000, pre=69.5918, rec=45.0000, f1=0.3709, kap=0.1750
acc=45.0000, pre=67.0699, rec=45.0000, f1=0.3832, kap=0.1750
acc=57.5000, pre=70.9150, rec=57.5000, f1=0.5136, kap=0.3625
acc=54.1667, pre=69.9872, rec=54.1667, f1=0.5153, kap=0.3125
acc=61.6667, pre=72.1561, rec=61.6667, f1=0.5827, kap=0.4250
acc=63.3333, pre=68.9496, rec=63.3333, f1=0.6162, kap=0.4500
acc=67.5000, pre=71.3685, rec=67.5000, f1=0.6703, kap=0.5125
acc=70.0000, pre=73.5867, rec=70.0000, f1=0.7006, kap=0.5500
acc=65.8333, pre=68.4775, rec=65.8333, f1=0.6618, kap=0.4875
acc=61.6667, pre=72.7303, rec=61.6667, f1=0.6044, kap=0.4250
acc=61.6667, pre=69.6429, rec=61.6667, f1=0.6111, kap=0.4250
acc=73.3333, pre=75.8784, rec=73.3333, f1=0.7316, kap=0.6000
acc=63.3333, pre=71.1891, rec=63.3333, f1=0.6199, kap=0.4500
acc=68.3333, pre=74.2440, rec=68.3333, f1=0.6812, kap=0.5250
acc=71.6667, pre=74.7276, rec=71.6667, f1=0.7123, kap=0.5750
acc=60.8333, pre=72.1587, rec=60.8333, f1=0.5745, kap=0.4125
acc=64.1667, pre=74.8478, rec=64.1667, f1=0.6331, kap=0.4625
acc=65.8333, pre=72.7564, rec=65.8333, f1=0.6421, kap=0.4875
acc=60.8333, pre=72.6987, rec=60.8333, f1=0.5759, kap=0.4125
acc=67.5000, pre=72.7573, rec=67.5000, f1=0.6674, kap=0.5125
acc=60.0000, pre=73.2514, rec=60.0000, f1=0.5827, kap=0.4000
acc=68.3333, pre=70.0443, rec=68.3333, f1=0.6825, kap=0.5250
acc=62.5000, pre=70.4167, rec=62.5000, f1=0.5959, kap=0.4375
acc=65.8333, pre=69.2499, rec=65.8333, f1=0.6693, kap=0.4875
acc=63.3333, pre=71.2776, rec=63.3333, f1=0.5982, kap=0.4500
acc=68.3333, pre=68.5143, rec=68.3333, f1=0.6770, kap=0.5250
acc=65.8333, pre=75.4571, rec=65.8333, f1=0.6487, kap=0.4875
acc=69.1667, pre=69.5397, rec=69.1667, f1=0.6898, kap=0.5375
acc=70.0000, pre=72.5889, rec=70.0000, f1=0.6924, kap=0.5500
acc=67.5000, pre=72.6576, rec=67.5000, f1=0.6847, kap=0.5125
acc=64.1667, pre=78.0000, rec=64.1667, f1=0.6059, kap=0.4625
acc=63.3333, pre=78.7393, rec=63.3333, f1=0.6073, kap=0.4500
acc=71.6667, pre=81.0676, rec=71.6667, f1=0.7043, kap=0.5750
acc=71.6667, pre=79.2883, rec=71.6667, f1=0.7095, kap=0.5750
acc=73.3333, pre=73.8005, rec=73.3333, f1=0.7264, kap=0.6000
acc=69.1667, pre=76.0417, rec=69.1667, f1=0.6983, kap=0.5375
acc=57.5000, pre=78.6616, rec=57.5000, f1=0.5434, kap=0.3625
acc=65.0000, pre=70.5161, rec=65.0000, f1=0.6518, kap=0.4750
acc=48.3333, pre=79.7386, rec=48.3333, f1=0.4322, kap=0.2250
acc=56.6667, pre=74.0832, rec=56.6667, f1=0.5463, kap=0.3500
acc=68.3333, pre=76.0203, rec=68.3333, f1=0.6770, kap=0.5250
acc=58.3333, pre=75.8398, rec=58.3333, f1=0.5658, kap=0.3750
acc=60.0000, pre=76.9750, rec=60.0000, f1=0.5694, kap=0.4000
