acc=33.3333, pre=11.1111, rec=33.3333, f1=0.1667, kap=0.0000
acc=33.3333, pre=11.1111, rec=33.3333, f1=0.1667, kap=0.0000
acc=39.1667, pre=29.2453, rec=39.1667, f1=0.2691, kap=0.0875
acc=49.1667, pre=53.6348, rec=49.1667, f1=0.4282, kap=0.2375
acc=56.6667, pre=60.1651, rec=56.6667, f1=0.5320, kap=0.3500
acc=50.8333, pre=53.6508, rec=50.8333, f1=0.4895, kap=0.2625
acc=50.8333, pre=51.2527, rec=50.8333, f1=0.4955, kap=0.2625
acc=50.8333, pre=47.6521, rec=50.8333, f1=0.4827, kap=0.2625
acc=57.5000, pre=57.1663, rec=57.5000, f1=0.5669, kap=0.3625
acc=48.3333, pre=48.2422, rec=48.3333, f1=0.4784, kap=0.2250
acc=50.8333, pre=51.9841, rec=50.8333, f1=0.5025, kap=0.2625
acc=54.1667, pre=53.5274, rec=54.1667, f1=0.5330, kap=0.3125
acc=55.8333, pre=55.1439, rec=55.8333, f1=0.5275, kap=0.3375
acc=42.5000, pre=41.4853, rec=42.5000, f1=0.3907, kap=0.1375
acc=50.0000, pre=50.8026, rec=50.0000, f1=0.4841, kap=0.2500
acc=58.3333, pre=58.6080, rec=58.3333, f1=0.5734, kap=0.3750
acc=51.6667, pre=51.1141, rec=51.6667, f1=0.5101, kap=0.2750
acc=53.3333, pre=56.8926, rec=53.3333, f1=0.4988, kap=0.3000
acc=50.8333, pre=52.7151, rec=50.8333, f1=0.4981, kap=0.2625
acc=47.5000, pre=47.3389, rec=47.5000, f1=0.4688, kap=0.2125
acc=49.1667, pre=49.3056, rec=49.1667, f1=0.4639, kap=0.2375
acc=50.8333, pre=48.6111, rec=50.8333, f1=0.4611, kap=0.2625
acc=56.6667, pre=53.6925, rec=56.6667, f1=0.5099, kap=0.3500
acc=50.8333, pre=50.8488, rec=50.8333, f1=0.4853, kap=0.2625
acc=57.5000, pre=57.1540, rec=57.5000, f1=0.5705, kap=0.3625
acc=55.8333, pre=53.9693, rec=55.8333, f1=0.5395, kap=0.3375
acc=61.6667, pre=60.9452, rec=61.6667, f1=0.5882, kap=0.4250
acc=59.1667, pre=59.8884, rec=59.1667, f1=0.5748, kap=0.3875
acc=58.3333, pre=58.5486, rec=58.3333, f1=0.5749, kap=0.3750
acc=55.0000, pre=54.1739, rec=55.0000, f1=0.5340, kap=0.3250
acc=50.0000, pre=46.7014, rec=50.0000, f1=0.4374, kap=0.2500
acc=51.6667, pre=51.1905, rec=51.6667, f1=0.5046, kap=0.2750
acc=55.0000, pre=54.9865, rec=55.0000, f1=0.5093, kap=0.3250
acc=56.6667, pre=56.8373, rec=56.6667, f1=0.5291, kap=0.3500
acc=51.6667, pre=53.0937, rec=51.6667, f1=0.4937, kap=0.2750
acc=49.1667, pre=47.0784, rec=49.1667, f1=0.4417, kap=0.2375
acc=45.0000, pre=44.2093, rec=45.0000, f1=0.4241, kap=0.1750
acc=57.5000, pre=55.8502, rec=57.5000, f1=0.5522, kap=0.3625
acc=57.5000, pre=56.4049, rec=57.5000, f1=0.5380, kap=0.3625
acc=54.1667, pre=53.9539, rec=54.1667, f1=0.4997, kap=0.3125
acc=54.1667, pre=55.0663, rec=54.1667, f1=0.5200, kap=0.3125
acc=53.3333, pre=53.3947, rec=53.3333, f1=0.4910, kap=0.3000
acc=59.1667, pre=61.6983, rec=59.1667, f1=0.5350, kap=0.3875
acc=55.0000, pre=55.9866, rec=55.0000, f1=0.4920, kap=0.3250
