acc=33.3333, pre=11.1111, rec=33.3333, f1=0.1667, kap=0.0000
acc=25.8333, pre=20.7344, rec=28.5417, f1=0.2286, kap=-0.0422
acc=23.3333, pre=19.5054, rec=26.2500, f1=0.2063, kap=-0.0723
acc=24.1667, pre=19.9735, rec=26.8750, f1=0.2151, kap=-0.0631
acc=24.1667, pre=19.4682, rec=26.6667, f1=0.2143, kap=-0.0656
acc=24.1667, pre=18.9866, rec=26.4583, f1=0.2130, kap=-0.0681
acc=25.0000, pre=29.4621, rec=27.3611, f1=0.2347, kap=-0.0572
acc=24.1667, pre=30.3419, rec=26.3194, f1=0.2232, kap=-0.0706
acc=24.1667, pre=29.5833, rec=26.1806, f1=0.2374, kap=-0.0731
acc=22.5000, pre=25.8065, rec=23.9583, f1=0.2226, kap=-0.1089
acc=25.8333, pre=38.5723, rec=27.6389, f1=0.2614, kap=-0.0504
acc=20.0000, pre=26.9070, rec=21.6667, f1=0.1992, kap=-0.1438
acc=40.8333, pre=40.7162, rec=37.5694, f1=0.3870, kap=0.1103
acc=34.1667, pre=46.5566, rec=34.2361, f1=0.3500, kap=0.0444
acc=28.3333, pre=40.1228, rec=28.9583, f1=0.3018, kap=-0.0312
acc=53.3333, pre=58.7650, rec=51.8056, f1=0.5310, kap=0.3041
acc=58.3333, pre=63.0151, rec=56.0417, f1=0.5632, kap=0.3724
acc=51.6667, pre=57.5550, rec=50.0000, f1=0.5092, kap=0.2798
acc=52.5000, pre=60.7029, rec=51.2500, f1=0.5302, kap=0.2916
acc=46.6667, pre=58.5275, rec=46.3194, f1=0.4797, kap=0.2144
acc=62.5000, pre=64.9107, rec=60.1389, f1=0.6027, kap=0.4337
acc=47.5000, pre=60.8538, rec=47.2222, f1=0.4856, kap=0.2267
acc=48.3333, pre=57.5397, rec=47.8472, f1=0.4937, kap=0.2383
acc=55.0000, pre=58.0244, rec=52.9861, f1=0.5414, kap=0.3261
acc=55.0000, pre=59.7222, rec=53.1250, f1=0.5458, kap=0.3250
acc=63.3333, pre=65.7388, rec=60.7639, f1=0.6121, kap=0.4440
acc=50.0000, pre=59.0933, rec=49.4444, f1=0.5155, kap=0.2593
acc=50.8333, pre=57.4045, rec=50.0694, f1=0.5202, kap=0.2704
acc=43.3333, pre=58.9271, rec=43.6806, f1=0.4577, kap=0.1701
acc=48.3333, pre=58.5299, rec=47.7778, f1=0.4986, kap=0.2358
acc=52.5000, pre=60.7847, rec=52.0139, f1=0.5389, kap=0.2957
acc=50.0000, pre=54.2460, rec=48.4722, f1=0.5045, kap=0.2537
acc=49.1667, pre=58.6219, rec=48.7500, f1=0.5089, kap=0.2482
acc=52.5000, pre=60.1066, rec=51.8056, f1=0.5383, kap=0.2940
acc=50.0000, pre=54.1989, rec=48.5417, f1=0.5031, kap=0.2543
acc=51.6667, pre=53.0771, rec=50.2778, f1=0.5130, kap=0.2762
acc=50.8333, pre=60.6560, rec=50.6250, f1=0.5270, kap=0.2728
acc=53.3333, pre=56.6284, rec=52.5694, f1=0.5377, kap=0.3035
acc=46.6667, pre=57.3791, rec=46.5278, f1=0.4870, kap=0.2144
acc=50.8333, pre=62.7223, rec=50.6250, f1=0.5195, kap=0.2746
acc=64.1667, pre=66.2395, rec=62.7083, f1=0.6338, kap=0.4598
acc=53.3333, pre=55.7569, rec=52.0139, f1=0.5332, kap=0.3023
acc=55.8333, pre=57.1207, rec=54.5833, f1=0.5548, kap=0.3369
acc=57.5000, pre=58.5212, rec=56.1806, f1=0.5699, kap=0.3604
acc=45.8333, pre=54.9052, rec=45.8333, f1=0.4762, kap=0.2054
acc=57.5000, pre=64.3744, rec=57.0139, f1=0.5840, kap=0.3683
acc=63.3333, pre=65.1957, rec=60.9722, f1=0.6193, kap=0.4440
acc=56.6667, pre=60.0131, rec=56.9444, f1=0.5721, kap=0.3586
acc=64.1667, pre=64.4238, rec=63.6111, f1=0.6340, kap=0.4643
acc=53.3333, pre=60.2564, rec=52.9861, f1=0.5467, kap=0.3086
acc=66.6667, pre=64.5491, rec=64.0278, f1=0.6420, kap=0.4911
acc=69.1667, pre=68.8008, rec=68.4722, f1=0.6843, kap=0.5356
acc=60.0000, pre=58.0730, rec=59.3056, f1=0.5816, kap=0.3995
acc=63.3333, pre=65.5228, rec=63.6111, f1=0.6348, kap=0.4554
acc=65.0000, pre=61.6460, rec=62.5694, f1=0.6192, kap=0.4670
acc=69.1667, pre=66.6073, rec=67.6389, f1=0.6692, kap=0.5312
acc=55.8333, pre=56.9302, rec=54.7917, f1=0.5539, kap=0.3402
acc=70.8333, pre=68.7035, rec=68.9583, f1=0.6872, kap=0.5547
acc=70.0000, pre=67.9563, rec=68.2639, f1=0.6808, kap=0.5431
acc=61.6667, pre=65.2266, rec=62.1528, f1=0.6232, kap=0.4316
acc=69.1667, pre=67.1422, rec=67.4306, f1=0.6726, kap=0.5312
acc=70.0000, pre=67.4153, rec=68.0556, f1=0.6757, kap=0.5428
acc=70.0000, pre=67.8460, rec=68.2639, f1=0.6800, kap=0.5435
acc=70.0000, pre=67.4153, rec=68.0556, f1=0.6757, kap=0.5428
acc=70.0000, pre=67.4153, rec=68.0556, f1=0.6757, kap=0.5428
acc=70.8333, pre=68.6787, rec=69.0972, f1=0.6881, kap=0.5555
acc=69.1667, pre=66.7206, rec=67.3611, f1=0.6694, kap=0.5305
acc=68.3333, pre=65.5393, rec=66.1806, f1=0.6573, kap=0.5169
acc=67.5000, pre=64.7815, rec=65.6250, f1=0.6506, kap=0.5055
acc=67.5000, pre=64.7815, rec=65.6250, f1=0.6506, kap=0.5055
acc=66.6667, pre=65.2389, rec=65.3472, f1=0.6525, kap=0.4954
acc=68.3333, pre=65.9838, rec=66.6667, f1=0.6624, kap=0.5186
acc=68.3333, pre=65.9838, rec=66.6667, f1=0.6624, kap=0.5186
acc=68.3333, pre=65.9838, rec=66.6667, f1=0.6624, kap=0.5186
acc=65.8333, pre=64.0356, rec=64.3056, f1=0.6413, kap=0.4823
acc=70.0000, pre=67.4874, rec=68.0556, f1=0.6764, kap=0.5424
acc=63.3333, pre=62.1693, rec=62.2222, f1=0.6204, kap=0.4472
acc=65.0000, pre=63.8227, rec=64.0972, f1=0.6374, kap=0.4728
acc=64.1667, pre=62.6681, rec=63.0556, f1=0.6264, kap=0.4598
acc=62.5000, pre=60.8069, rec=61.4583, f1=0.6084, kap=0.4351
acc=64.1667, pre=62.0731, rec=62.8472, f1=0.6227, kap=0.4584
acc=62.5000, pre=62.0879, rec=61.8750, f1=0.6160, kap=0.4375
acc=63.3333, pre=62.7514, rec=62.4306, f1=0.6235, kap=0.4486
acc=68.3333, pre=65.9838, rec=66.6667, f1=0.6624, kap=0.5186
acc=64.1667, pre=62.7058, rec=63.0556, f1=0.6272, kap=0.4593
acc=65.0000, pre=63.2565, rec=63.8889, f1=0.6340, kap=0.4715
acc=63.3333, pre=62.0838, rec=62.3611, f1=0.6201, kap=0.4477
acc=63.3333, pre=62.0838, rec=62.3611, f1=0.6201, kap=0.4477
acc=62.5000, pre=60.3223, rec=60.9722, f1=0.6046, kap=0.4332
acc=62.5000, pre=61.6447, rec=61.3889, f1=0.6135, kap=0.4351
acc=61.6667, pre=60.4497, rec=60.3472, f1=0.6024, kap=0.4221
acc=62.5000, pre=61.6447, rec=61.3889, f1=0.6135, kap=0.4351
acc=63.3333, pre=62.7514, rec=62.4306, f1=0.6235, kap=0.4486
acc=62.5000, pre=61.5867, rec=61.3889, f1=0.6127, kap=0.4356
