acc=23.3333, pre=17.0139, rec=26.0417, f1=0.1677, kap=-0.1058
acc=18.3333, pre=13.0647, rec=18.4524, f1=0.1408, kap=-0.2312
acc=25.8333, pre=27.7028, rec=27.3810, f1=0.2514, kap=-0.1209
acc=27.5000, pre=31.2904, rec=29.9107, f1=0.2716, kap=-0.0848
acc=26.6667, pre=28.6450, rec=28.8690, f1=0.2629, kap=-0.0973
acc=28.3333, pre=30.7074, rec=30.9524, f1=0.2870, kap=-0.0697
acc=30.0000, pre=30.7853, rec=33.0357, f1=0.3042, kap=-0.0370
acc=32.5000, pre=31.8323, rec=37.0536, f1=0.3325, kap=0.0074
acc=32.5000, pre=37.0010, rec=36.6071, f1=0.3464, kap=0.0049
acc=33.3333, pre=32.8576, rec=37.6488, f1=0.3412, kap=0.0172
acc=34.1667, pre=37.0763, rec=39.1369, f1=0.3604, kap=0.0366
acc=35.0000, pre=35.8036, rec=40.1786, f1=0.3618, kap=0.0511
acc=39.1667, pre=38.2386, rec=45.8333, f1=0.4012, kap=0.1162
acc=39.1667, pre=37.9359, rec=45.3869, f1=0.3942, kap=0.1184
acc=40.8333, pre=40.3869, rec=47.0238, f1=0.4161, kap=0.1383
acc=40.8333, pre=40.4444, rec=46.5774, f1=0.4172, kap=0.1341
acc=42.5000, pre=41.8470, rec=48.6607, f1=0.4306, kap=0.1585
acc=42.5000, pre=41.6122, rec=48.2143, f1=0.4320, kap=0.1523
acc=46.6667, pre=48.8336, rec=51.1905, f1=0.4792, kap=0.2040
acc=42.5000, pre=44.3262, rec=48.2143, f1=0.4362, kap=0.1544
acc=45.0000, pre=44.6978, rec=51.3393, f1=0.4563, kap=0.1990
acc=47.5000, pre=49.9934, rec=51.7857, f1=0.4882, kap=0.2184
acc=46.6667, pre=48.0923, rec=52.9762, f1=0.4777, kap=0.2233
acc=47.5000, pre=50.1105, rec=51.3393, f1=0.4883, kap=0.2164
acc=53.3333, pre=55.0214, rec=57.2917, f1=0.5430, kap=0.3069
acc=52.5000, pre=57.5477, rec=57.1429, f1=0.5465, kap=0.2980
acc=51.6667, pre=54.3027, rec=57.8869, f1=0.5261, kap=0.2995
acc=47.5000, pre=51.4461, rec=53.5714, f1=0.4946, kap=0.2336
acc=48.3333, pre=52.8472, rec=53.7202, f1=0.5064, kap=0.2402
acc=49.1667, pre=52.9432, rec=54.3155, f1=0.5123, kap=0.2506
acc=46.6667, pre=51.2724, rec=52.5298, f1=0.4901, kap=0.2195
acc=55.8333, pre=56.3311, rec=57.2917, f1=0.5663, kap=0.3205
acc=42.5000, pre=44.7056, rec=49.5536, f1=0.4408, kap=0.1687
acc=49.1667, pre=53.8889, rec=54.3155, f1=0.5140, kap=0.2525
acc=47.5000, pre=52.8076, rec=53.1250, f1=0.5006, kap=0.2298
acc=49.1667, pre=52.6897, rec=54.3155, f1=0.5128, kap=0.2488
acc=54.1667, pre=56.9896, rec=57.8869, f1=0.5561, kap=0.3176
acc=51.6667, pre=53.8003, rec=56.1012, f1=0.5330, kap=0.2804
acc=53.3333, pre=54.6667, rec=54.6131, f1=0.5438, kap=0.2821
acc=57.5000, pre=56.8756, rec=57.5893, f1=0.5719, kap=0.3411
acc=46.6667, pre=48.2859, rec=52.5298, f1=0.4817, kap=0.2176
acc=49.1667, pre=51.8056, rec=52.0833, f1=0.5103, kap=0.2337
acc=49.1667, pre=51.2730, rec=53.8690, f1=0.5080, kap=0.2469
acc=52.5000, pre=55.2962, rec=55.8036, f1=0.5411, kap=0.2839
acc=47.5000, pre=50.2322, rec=52.6786, f1=0.4937, kap=0.2260
acc=59.1667, pre=61.8742, rec=60.1190, f1=0.6039, kap=0.3686
acc=54.1667, pre=57.2101, rec=56.9940, f1=0.5596, kap=0.3073
acc=49.1667, pre=52.3604, rec=54.3155, f1=0.5105, kap=0.2506
acc=50.8333, pre=54.0121, rec=55.0595, f1=0.5290, kap=0.2662
acc=54.1667, pre=56.7910, rec=56.9940, f1=0.5574, kap=0.3090
acc=56.6667, pre=57.4090, rec=58.3333, f1=0.5748, kap=0.3384
acc=52.5000, pre=56.3440, rec=54.9107, f1=0.5447, kap=0.2785
acc=59.1667, pre=59.8236, rec=59.2262, f1=0.5938, kap=0.3653
acc=55.8333, pre=57.2778, rec=57.2917, f1=0.5701, kap=0.3205
acc=59.1667, pre=60.9120, rec=60.5655, f1=0.6016, kap=0.3734
acc=52.5000, pre=56.3070, rec=54.9107, f1=0.5425, kap=0.2748
acc=55.0000, pre=59.0470, rec=57.5893, f1=0.5710, kap=0.3165
acc=55.8333, pre=59.4412, rec=57.7381, f1=0.5768, kap=0.3240
acc=55.0000, pre=59.6203, rec=56.6964, f1=0.5699, kap=0.3095
acc=50.8333, pre=55.9459, rec=54.1667, f1=0.5347, kap=0.2607
acc=51.6667, pre=57.2338, rec=54.7619, f1=0.5446, kap=0.2695
acc=51.6667, pre=56.3956, rec=54.7619, f1=0.5421, kap=0.2695
acc=55.0000, pre=58.8380, rec=57.1429, f1=0.5700, kap=0.3130
acc=55.0000, pre=58.8380, rec=57.1429, f1=0.5700, kap=0.3130
acc=54.1667, pre=58.9249, rec=56.5476, f1=0.5658, kap=0.3003
acc=55.0000, pre=58.8380, rec=57.1429, f1=0.5700, kap=0.3130
acc=55.0000, pre=59.6342, rec=57.1429, f1=0.5722, kap=0.3130
acc=55.0000, pre=59.6342, rec=57.1429, f1=0.5722, kap=0.3130
acc=54.1667, pre=58.9249, rec=56.5476, f1=0.5658, kap=0.3003
acc=55.8333, pre=61.0092, rec=57.7381, f1=0.5818, kap=0.3223
acc=55.8333, pre=61.0092, rec=57.7381, f1=0.5818, kap=0.3223
acc=56.6667, pre=60.1356, rec=58.3333, f1=0.5833, kap=0.3367
