acc=42.5000, pre=14.7826, rec=30.3571, f1=0.1988, kap=-0.0615
acc=13.3333, pre=9.0100, rec=11.7560, f1=0.0998, kap=-0.3613
acc=12.5000, pre=8.7779, rec=13.3929, f1=0.0935, kap=-0.2931
acc=13.3333, pre=9.7583, rec=13.9881, f1=0.1009, kap=-0.2808
acc=17.5000, pre=10.5334, rec=20.5357, f1=0.1183, kap=-0.1871
acc=23.3333, pre=48.8855, rec=26.4881, f1=0.2320, kap=-0.0979
acc=28.3333, pre=38.8889, rec=31.8452, f1=0.2723, kap=-0.0190
acc=26.6667, pre=38.0702, rec=31.9940, f1=0.2471, kap=-0.0138
acc=22.5000, pre=50.7535, rec=27.6786, f1=0.2084, kap=-0.0592
acc=22.5000, pre=50.1466, rec=27.6786, f1=0.2064, kap=-0.0592
acc=21.6667, pre=49.0196, rec=26.6369, f1=0.1982, kap=-0.0706
acc=22.5000, pre=49.1553, rec=27.6786, f1=0.2050, kap=-0.0592
acc=22.5000, pre=48.9850, rec=27.6786, f1=0.2043, kap=-0.0592
acc=22.5000, pre=47.9569, rec=27.2321, f1=0.2061, kap=-0.0616
acc=20.8333, pre=46.4103, rec=25.1488, f1=0.1880, kap=-0.0845
acc=23.3333, pre=47.6296, rec=28.2738, f1=0.2061, kap=-0.0502
acc=23.3333, pre=47.5773, rec=28.2738, f1=0.2062, kap=-0.0502
acc=25.0000, pre=49.3535, rec=30.8036, f1=0.2178, kap=-0.0251
acc=24.1667, pre=31.4414, rec=28.8690, f1=0.2195, kap=-0.0484
acc=29.1667, pre=34.9994, rec=34.6726, f1=0.2716, kap=0.0162
acc=37.5000, pre=41.6426, rec=42.4107, f1=0.3704, kap=0.1114
acc=31.6667, pre=32.8477, rec=37.7976, f1=0.3012, kap=0.0443
acc=41.6667, pre=37.6964, rec=50.7440, f1=0.3901, kap=0.1841
acc=33.3333, pre=28.6574, rec=39.8810, f1=0.3080, kap=0.0476
acc=35.0000, pre=30.8242, rec=41.5179, f1=0.3228, kap=0.0714
acc=35.0000, pre=30.6597, rec=41.5179, f1=0.3243, kap=0.0692
acc=35.0000, pre=29.9663, rec=41.9643, f1=0.3185, kap=0.0758
acc=39.1667, pre=36.8577, rec=44.9405, f1=0.3640, kap=0.1247
acc=38.3333, pre=35.3529, rec=46.1310, f1=0.3507, kap=0.1335
acc=40.8333, pre=38.1182, rec=48.8095, f1=0.3831, kap=0.1647
acc=43.3333, pre=42.7205, rec=50.5952, f1=0.4137, kap=0.1943
acc=45.8333, pre=49.9423, rec=55.9524, f1=0.4165, kap=0.2529
acc=46.6667, pre=63.9411, rec=57.8869, f1=0.4099, kap=0.2711
acc=43.3333, pre=61.7133, rec=53.7202, f1=0.3773, kap=0.2255
acc=44.1667, pre=29.4930, rec=55.2083, f1=0.3834, kap=0.2369
acc=48.3333, pre=54.9562, rec=58.1845, f1=0.4510, kap=0.2841
acc=50.0000, pre=53.4350, rec=57.1429, f1=0.4854, kap=0.2891
acc=51.6667, pre=55.7291, rec=59.2262, f1=0.5009, kap=0.3144
acc=55.0000, pre=60.9154, rec=62.5000, f1=0.5375, kap=0.3617
acc=56.6667, pre=65.3968, rec=65.0298, f1=0.5523, kap=0.3897
acc=54.1667, pre=66.4444, rec=63.2440, f1=0.5199, kap=0.3605
acc=45.8333, pre=61.4230, rec=54.1667, f1=0.4256, kap=0.2494
acc=49.1667, pre=52.8055, rec=57.4405, f1=0.4740, kap=0.2840
acc=55.0000, pre=58.2560, rec=61.6071, f1=0.5483, kap=0.3541
acc=54.1667, pre=66.7806, rec=63.2440, f1=0.5201, kap=0.3605
acc=50.0000, pre=58.5763, rec=57.5893, f1=0.4794, kap=0.2974
acc=52.5000, pre=57.7155, rec=58.9286, f1=0.5102, kap=0.3230
acc=60.8333, pre=69.0838, rec=68.0060, f1=0.6010, kap=0.4431
acc=61.6667, pre=66.7743, rec=67.7083, f1=0.6114, kap=0.4484
acc=60.0000, pre=62.8234, rec=65.1786, f1=0.5986, kap=0.4189
acc=56.6667, pre=61.0169, rec=62.3512, f1=0.5610, kap=0.3765
acc=56.6667, pre=60.6484, rec=63.2440, f1=0.5663, kap=0.3780
acc=54.1667, pre=60.2308, rec=61.0119, f1=0.5327, kap=0.3483
acc=61.6667, pre=64.9199, rec=66.8155, f1=0.6176, kap=0.4431
acc=59.1667, pre=60.8723, rec=63.2440, f1=0.5897, kap=0.4010
acc=63.3333, pre=66.7466, rec=68.4524, f1=0.6318, kap=0.4673
acc=60.8333, pre=64.3303, rec=66.2202, f1=0.6072, kap=0.4324
acc=59.1667, pre=62.7440, rec=63.2440, f1=0.5790, kap=0.4053
acc=58.3333, pre=67.3586, rec=64.8810, f1=0.5745, kap=0.4076
acc=60.0000, pre=68.8139, rec=63.8393, f1=0.5922, kap=0.4203
acc=60.8333, pre=63.7575, rec=65.3274, f1=0.6049, kap=0.4282
acc=61.6667, pre=63.2489, rec=65.4762, f1=0.6113, kap=0.4363
acc=62.5000, pre=63.5201, rec=66.0714, f1=0.6220, kap=0.4458
acc=62.5000, pre=63.4382, rec=65.6250, f1=0.6199, kap=0.4444
acc=61.6667, pre=62.8914, rec=65.0298, f1=0.6121, kap=0.4335
acc=62.5000, pre=64.1392, rec=66.0714, f1=0.6216, kap=0.4472
acc=62.5000, pre=63.9577, rec=66.0714, f1=0.6215, kap=0.4472
acc=64.1667, pre=65.9982, rec=68.1548, f1=0.6404, kap=0.4730
acc=64.1667, pre=65.4528, rec=67.7083, f1=0.6393, kap=0.4704
acc=62.5000, pre=63.4382, rec=65.6250, f1=0.6199, kap=0.4444
acc=61.6667, pre=63.9114, rec=65.9226, f1=0.6144, kap=0.4390
acc=62.5000, pre=64.6807, rec=66.9643, f1=0.6239, kap=0.4512
acc=61.6667, pre=64.0405, rec=66.3690, f1=0.6156, kap=0.4404
acc=63.3333, pre=65.3323, rec=67.5595, f1=0.6322, kap=0.4621
acc=64.1667, pre=65.9982, rec=68.1548, f1=0.6404, kap=0.4730
acc=64.1667, pre=65.4528, rec=67.7083, f1=0.6393, kap=0.4704
acc=62.5000, pre=63.4382, rec=65.6250, f1=0.6199, kap=0.4444
acc=64.1667, pre=65.7782, rec=67.7083, f1=0.6370, kap=0.4717
acc=63.3333, pre=64.6682, rec=66.6667, f1=0.6295, kap=0.4581
acc=64.1667, pre=65.4528, rec=67.7083, f1=0.6393, kap=0.4704
acc=63.3333, pre=64.6682, rec=66.6667, f1=0.6295, kap=0.4581
acc=64.1667, pre=66.4187, rec=68.1548, f1=0.6383, kap=0.4743
acc=65.0000, pre=66.6815, rec=68.7500, f1=0.6486, kap=0.4840
acc=64.1667, pre=65.9202, rec=67.7083, f1=0.6389, kap=0.4717
acc=64.1667, pre=65.4528, rec=67.7083, f1=0.6393, kap=0.4704
acc=64.1667, pre=65.4528, rec=67.7083, f1=0.6393, kap=0.4704
acc=63.3333, pre=64.6682, rec=66.6667, f1=0.6295, kap=0.4581
acc=65.0000, pre=66.6815, rec=68.7500, f1=0.6486, kap=0.4840
acc=64.1667, pre=65.7782, rec=67.7083, f1=0.6370, kap=0.4717
acc=62.5000, pre=64.5648, rec=66.5179, f1=0.6226, kap=0.4499
acc=63.3333, pre=65.2333, rec=67.1131, f1=0.6308, kap=0.4608
acc=64.1667, pre=65.9202, rec=67.7083, f1=0.6389, kap=0.4717
acc=63.3333, pre=64.6682, rec=66.6667, f1=0.6295, kap=0.4581
acc=63.3333, pre=64.6682, rec=66.6667, f1=0.6295, kap=0.4581
acc=63.3333, pre=64.6682, rec=66.6667, f1=0.6295, kap=0.4581
acc=63.3333, pre=65.2333, rec=67.1131, f1=0.6308, kap=0.4608
acc=63.3333, pre=64.6682, rec=66.6667, f1=0.6295, kap=0.4581
acc=63.3333, pre=64.6682, rec=66.6667, f1=0.6295, kap=0.4581
acc=63.3333, pre=64.6682, rec=66.6667, f1=0.6295, kap=0.4581
acc=63.3333, pre=64.6682, rec=66.6667, f1=0.6295, kap=0.4581
