acc=33.3333, pre=11.1111, rec=33.3333, f1=0.1667, kap=0.0000
acc=33.3333, pre=11.1111, rec=33.3333, f1=0.1667, kap=0.0000
acc=33.3333, pre=11.1111, rec=33.3333, f1=0.1667, kap=0.0000
acc=33.3333, pre=11.1111, rec=33.3333, f1=0.1667, kap=0.0000
acc=33.3333, pre=11.1111, rec=33.3333, f1=0.1667, kap=0.0000
acc=33.3333, pre=11.1111, rec=33.3333, f1=0.1667, kap=0.0000
acc=33.3333, pre=11.1111, rec=33.3333, f1=0.1667, kap=0.0000
acc=35.0000, pre=44.6328, rec=35.0000, f1=0.2005, kap=0.0250
acc=45.8333, pre=46.0317, rec=45.8333, f1=0.3657, kap=0.1875
acc=45.8333, pre=46.0317, rec=45.8333, f1=0.3657, kap=0.1875
acc=46.6667, pre=46.1538, rec=46.6667, f1=0.3757, kap=0.2000
acc=47.5000, pre=68.4268, rec=47.5000, f1=0.4059, kap=0.2125
acc=45.8333, pre=60.4288, rec=45.8333, f1=0.4177, kap=0.1875
acc=46.6667, pre=57.8092, rec=46.6667, f1=0.4577, kap=0.2000
acc=43.3333, pre=51.7771, rec=43.3333, f1=0.4450, kap=0.1500
acc=47.5000, pre=59.2061, rec=47.5000, f1=0.4942, kap=0.2125
acc=55.8333, pre=65.6636, rec=55.8333, f1=0.5675, kap=0.3375
acc=55.8333, pre=65.7311, rec=55.8333, f1=0.5707, kap=0.3375
acc=60.0000, pre=66.5121, rec=60.0000, f1=0.6078, kap=0.4000
acc=60.8333, pre=69.1054, rec=60.8333, f1=0.6086, kap=0.4125
acc=60.0000, pre=65.7906, rec=60.0000, f1=0.5986, kap=0.4000
acc=66.6667, pre=71.7709, rec=66.6667, f1=0.6665, kap=0.5000
acc=65.0000, pre=73.2554, rec=65.0000, f1=0.6493, kap=0.4750
acc=66.6667, pre=74.8171, rec=66.6667, f1=0.6649, kap=0.5000
acc=64.1667, pre=71.0124, rec=64.1667, f1=0.6402, kap=0.4625
acc=68.3333, pre=77.2043, rec=68.3333, f1=0.6827, kap=0.5250
acc=68.3333, pre=75.6286, rec=68.3333, f1=0.6780, kap=0.5250
acc=69.1667, pre=76.1144, rec=69.1667, f1=0.6941, kap=0.5375
acc=70.0000, pre=74.8889, rec=70.0000, f1=0.6956, kap=0.5500
acc=78.3333, pre=77.8223, rec=78.3333, f1=0.7785, kap=0.6750
acc=78.3333, pre=78.3896, rec=78.3333, f1=0.7739, kap=0.6750
acc=78.3333, pre=82.5980, rec=78.3333, f1=0.7900, kap=0.6750
acc=70.8333, pre=79.8648, rec=70.8333, f1=0.7114, kap=0.5625
acc=79.1667, pre=78.6706, rec=79.1667, f1=0.7840, kap=0.6875
acc=81.6667, pre=82.0824, rec=81.6667, f1=0.8181, kap=0.7250
acc=78.3333, pre=81.5269, rec=78.3333, f1=0.7887, kap=0.6750
acc=80.0000, pre=82.0221, rec=80.0000, f1=0.8027, kap=0.7000
acc=80.0000, pre=80.1948, rec=80.0000, f1=0.8002, kap=0.7000
acc=80.0000, pre=80.5371, rec=80.0000, f1=0.7994, kap=0.7000
acc=80.0000, pre=81.1688, rec=80.0000, f1=0.7811, kap=0.7000
acc=79.1667, pre=82.5298, rec=79.1667, f1=0.7628, kap=0.6875
acc=76.6667, pre=82.7330, rec=76.6667, f1=0.7213, kap=0.6500
acc=78.3333, pre=77.9757, rec=78.3333, f1=0.7782, kap=0.6750
acc=78.3333, pre=77.9841, rec=78.3333, f1=0.7712, kap=0.6750
acc=84.1667, pre=87.6543, rec=84.1667, f1=0.8269, kap=0.7625
acc=80.8333, pre=80.8805, rec=80.8333, f1=0.8047, kap=0.7125
acc=78.3333, pre=78.1580, rec=78.3333, f1=0.7690, kap=0.6750
acc=75.8333, pre=78.6706, rec=75.8333, f1=0.7247, kap=0.6375
acc=81.6667, pre=82.1302, rec=81.6667, f1=0.8047, kap=0.7250
acc=76.6667, pre=76.2374, rec=76.6667, f1=0.7633, kap=0.6500
acc=78.3333, pre=79.0598, rec=78.3333, f1=0.7720, kap=0.6750
acc=78.3333, pre=77.7863, rec=78.3333, f1=0.7784, kap=0.6750
