acc=51.6667, pre=36.1486, rec=46.6667, f1=0.4071, kap=0.2375
acc=48.3333, pre=42.7225, rec=45.6944, f1=0.4309, kap=0.2191
acc=58.3333, pre=55.0200, rec=56.4583, f1=0.5484, kap=0.3628
acc=62.5000, pre=61.9024, rec=60.6944, f1=0.6110, kap=0.4246
acc=60.0000, pre=57.8824, rec=57.8472, f1=0.5734, kap=0.3825
acc=67.5000, pre=67.4233, rec=65.2778, f1=0.6544, kap=0.4966
acc=61.6667, pre=61.3145, rec=58.7500, f1=0.5904, kap=0.4036
acc=62.5000, pre=63.7945, rec=60.2083, f1=0.6108, kap=0.4181
acc=61.6667, pre=62.6973, rec=59.6528, f1=0.6061, kap=0.4082
acc=66.6667, pre=67.6780, rec=65.0000, f1=0.6591, kap=0.4867
acc=65.8333, pre=66.5330, rec=63.9583, f1=0.6471, kap=0.4726
acc=65.8333, pre=67.8337, rec=62.0833, f1=0.6189, kap=0.4619
acc=66.6667, pre=68.6940, rec=63.1250, f1=0.6336, kap=0.4764
acc=70.0000, pre=72.7362, rec=67.2917, f1=0.6830, kap=0.5321
acc=65.8333, pre=66.7170, rec=62.0833, f1=0.6152, kap=0.4629
acc=69.1667, pre=71.4946, rec=66.5972, f1=0.6760, kap=0.5199
acc=65.8333, pre=66.5032, rec=62.5694, f1=0.6278, kap=0.4657
acc=70.8333, pre=72.7465, rec=68.4722, f1=0.6944, kap=0.5470
acc=65.8333, pre=68.1891, rec=62.6389, f1=0.6330, kap=0.4648
acc=66.6667, pre=68.7255, rec=64.0972, f1=0.6513, kap=0.4823
acc=65.8333, pre=64.7900, rec=62.5694, f1=0.6236, kap=0.4675
acc=63.3333, pre=61.0276, rec=58.9583, f1=0.5713, kap=0.4216
acc=60.8333, pre=58.3675, rec=56.7361, f1=0.5515, kap=0.3832
acc=64.1667, pre=65.9722, rec=60.4167, f1=0.6056, kap=0.4362
acc=64.1667, pre=64.4359, rec=60.5556, f1=0.6046, kap=0.4382
acc=64.1667, pre=64.4336, rec=60.6944, f1=0.6045, kap=0.4382
acc=63.3333, pre=61.1111, rec=58.8194, f1=0.5699, kap=0.4211
acc=62.5000, pre=58.0509, rec=58.4028, f1=0.5679, kap=0.4130
acc=62.5000, pre=59.8887, rec=58.4722, f1=0.5719, kap=0.4115
acc=63.3333, pre=61.8768, rec=59.5139, f1=0.5892, kap=0.4256
acc=61.6667, pre=57.7478, rec=57.4306, f1=0.5598, kap=0.3990
acc=64.1667, pre=61.5741, rec=59.5139, f1=0.5755, kap=0.4342
acc=65.0000, pre=64.5052, rec=61.5972, f1=0.6154, kap=0.4536
acc=65.0000, pre=66.6057, rec=60.9028, f1=0.6034, kap=0.4474
acc=64.1667, pre=65.9722, rec=60.4167, f1=0.6056, kap=0.4362
acc=65.8333, pre=67.6094, rec=61.9444, f1=0.6188, kap=0.4619
acc=63.3333, pre=62.1194, rec=59.1667, f1=0.5810, kap=0.4226
acc=64.1667, pre=64.5469, rec=59.7222, f1=0.5852, kap=0.4332
acc=60.8333, pre=57.7778, rec=56.5972, f1=0.5523, kap=0.3843
acc=61.6667, pre=56.7217, rec=56.7361, f1=0.5381, kap=0.3926
acc=60.8333, pre=58.5995, rec=57.4306, f1=0.5700, kap=0.3901
acc=60.0000, pre=56.7674, rec=56.0417, f1=0.5483, kap=0.3728
acc=63.3333, pre=60.8776, rec=59.1667, f1=0.5793, kap=0.4241
acc=62.5000, pre=59.8312, rec=58.4722, f1=0.5737, kap=0.4120
acc=63.3333, pre=60.3036, rec=58.8194, f1=0.5701, kap=0.4221
acc=60.8333, pre=57.6892, rec=56.7361, f1=0.5537, kap=0.3848
acc=63.3333, pre=61.7132, rec=59.8611, f1=0.5948, kap=0.4281
acc=61.6667, pre=56.7217, rec=56.7361, f1=0.5381, kap=0.3926
acc=62.5000, pre=59.8341, rec=58.1250, f1=0.5645, kap=0.4089
acc=61.6667, pre=57.8704, rec=57.0833, f1=0.5492, kap=0.3947
acc=63.3333, pre=62.1201, rec=58.8194, f1=0.5698, kap=0.4200
acc=64.1667, pre=63.8388, rec=59.5139, f1=0.5753, kap=0.4322
acc=62.5000, pre=59.0898, rec=57.7778, f1=0.5543, kap=0.4069
acc=65.0000, pre=65.6070, rec=60.5556, f1=0.5908, kap=0.4464
acc=65.8333, pre=65.9012, rec=61.5972, f1=0.6053, kap=0.4615
acc=65.8333, pre=66.4540, rec=61.5972, f1=0.6070, kap=0.4610
acc=64.1667, pre=62.8677, rec=59.8611, f1=0.5849, kap=0.4352
acc=63.3333, pre=63.5029, rec=59.0278, f1=0.5780, kap=0.4205
acc=62.5000, pre=61.9585, rec=57.9861, f1=0.5595, kap=0.4063
acc=62.5000, pre=60.6971, rec=57.9861, f1=0.5595, kap=0.4074
